General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdoulaye Sylla,GUI,DF,21,2000,2,2,157,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alban Lafont,FRA,GK,22,1999,38,38,3420,38.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrei Girotto,BRA,"DF,MF",29,1992,36,36,3146,35.0,6,1,7,6,0,0,8,0,2.9,2.9,1.2,4.1,9,108,15,0.17,0.03,0.2,0.17,0.2,0.08,0.03,0.12,0.08,0.12
Charles Traore,MLI,DF,29,1992,16,7,718,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,41,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dennis Appiah,FRA,DF,29,1992,32,22,2099,23.3,0,0,0,0,0,0,4,0,0.0,0.0,0.3,0.3,25,69,58,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Fábio,BRA,DF,31,1990,27,21,1667,18.5,0,2,2,0,0,0,8,1,1.0,1.0,1.0,2.0,26,64,75,0.0,0.11,0.11,0.0,0.11,0.05,0.06,0.11,0.05,0.11
Jean-Charles Castelletto,CMR,DF,26,1995,28,28,2510,27.9,1,0,1,1,0,0,8,0,1.2,1.2,0.2,1.4,9,95,5,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05
Jean-Kévin Augustin,FRA,"FW,MF",24,1997,7,0,84,0.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,0,7,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Kalifa Coulibaly,MLI,FW,29,1991,21,9,850,9.4,5,0,5,5,0,0,1,0,4.7,4.7,1.3,6.0,5,13,29,0.53,0.0,0.53,0.53,0.53,0.5,0.13,0.63,0.5,0.63
