General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
Kasper Schmeichel,DEN,GK,35,1986,36.0,35,3,2,5,0,35.9,0.23,0.9,0.02,170,388,43.8,909,119,30.7,32.7,278,39.2,35.7,455,24,5.3,23,0.64,12.9
Marcin Bułka,POL,GK,22,1999,2.0,2,0,0,0,0,3.1,0.52,1.1,0.56,8,20,40.0,49,11,20.4,28.1,18,55.6,44.2,26,2,7.7,3,1.5,13.8
