General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdoul Kader Bamba,FRA,"FW,MF",29,1994,23,1,611,6.8,2,1,3,2,0,0,2,0,2.1,2.1,1.0,3.2,41,31,73,0.29,0.15,0.44,0.29,0.44,0.31,0.15,0.46,0.31,0.46
Adel Mahamoud,COM,FW,20,2003,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adson,BRA,"MF,FW",22,2000,8,2,238,2.6,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,18,15,19,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.13,0.09,0.13
Alban Lafont,FRA,GK,24,1999,28,28,2496,27.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastien Meupiyou,FRA,DF,17,2006,1,1,8,0.1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bénie Traoré,CIV,"FW,MF",20,2002,14,4,504,5.6,0,1,1,0,0,0,1,1,0.7,0.7,0.9,1.6,23,15,45,0.0,0.18,0.18,0.0,0.18,0.13,0.16,0.29,0.13,0.29
Denis Petrić,SRB,GK,35,1988,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Douglas,BRA,MF,26,1997,25,22,1772,19.7,0,0,0,0,0,0,7,0,1.2,1.2,1.1,2.3,12,105,18,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.12,0.06,0.12
Enzo Mongo,FRA,DF,18,2005,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eray Cömert,SUI,DF,25,1998,25,23,1995,22.2,2,0,2,2,0,0,5,0,0.7,0.7,0.2,0.8,7,57,3,0.09,0.0,0.09,0.09,0.09,0.03,0.01,0.04,0.03,0.04
Fabien Centonze,FRA,DF,27,1996,3,1,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Florent Mollet,FRA,"MF,FW",31,1991,29,24,2083,23.1,4,4,8,4,0,0,4,0,5.9,5.9,2.5,8.4,27,96,145,0.17,0.17,0.35,0.17,0.35,0.25,0.11,0.36,0.25,0.36
Hugo Boutsingkham,FRA,"MF,FW",20,2003,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignatius Ganago,CMR,"FW,MF",24,1999,6,2,184,2.0,0,0,0,0,0,0,0,0,0.4,0.4,0.6,1.0,7,5,26,0.0,0.0,0.0,0.0,0.0,0.21,0.27,0.49,0.21,0.49
Jaouen Hadjam,ALG,DF,20,2003,8,0,112,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,6,10,17,0.0,0.0,0.0,0.0,0.0,0.03,0.29,0.32,0.03,0.32
