General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Ado Onaiwu,JPN,FW,26,1995,34,9,1082,12.0,2,1,3,2,0,0,0,0,1.6,1.6,1.1,2.7,11,30,86,0.17,0.08,0.25,0.17,0.25,0.13,0.09,0.23,0.13,0.23
Anthony Rouault,FRA,DF,21,2001,37,37,3314,36.8,2,1,3,2,0,0,4,1,3.3,3.3,0.8,4.1,10,136,6,0.05,0.03,0.08,0.05,0.08,0.09,0.02,0.11,0.09,0.11
Branco van den Boomen,NED,MF,27,1995,35,32,2888,32.1,5,8,13,1,4,4,6,0,6.0,2.9,8.1,10.9,48,321,102,0.16,0.25,0.41,0.03,0.28,0.19,0.25,0.44,0.09,0.34
Brecht Dejaegere,BEL,MF,31,1991,30,25,1809,20.1,4,1,5,4,0,0,5,0,2.6,2.6,1.7,4.3,36,96,96,0.2,0.05,0.25,0.2,0.25,0.13,0.08,0.21,0.13,0.21
Christian Mawissa,FRA,DF,17,2005,2,1,98,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Denis Genreau,AUS,MF,23,1999,20,7,657,7.3,0,1,1,0,0,0,3,0,0.6,0.6,0.7,1.3,9,27,34,0.0,0.14,0.14,0.0,0.14,0.08,0.1,0.18,0.08,0.18
Fares Chaïbi,ALG,"FW,MF",19,2002,36,24,2340,26.0,5,5,10,5,0,0,2,0,5.9,5.9,4.9,10.9,71,101,212,0.19,0.19,0.38,0.19,0.38,0.23,0.19,0.42,0.23,0.42
Gabriel Suazo,CHI,DF,24,1997,18,14,1259,14.0,0,1,1,0,0,0,1,0,0.1,0.1,0.8,0.9,26,79,66,0.0,0.07,0.07,0.0,0.07,0.01,0.06,0.07,0.01,0.07
Issiaga Sylla,GUI,DF,28,1994,17,16,1372,15.2,0,0,0,0,0,0,3,0,0.4,0.4,0.5,0.9,51,95,107,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
Kévin Keben Biakolo,CMR,DF,18,2004,11,4,362,4.0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,5,5,18,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Logan Costa,CPV,DF,21,2001,6,4,415,4.6,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,18,0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.17,0.13,0.17
Maxime Dupé,FRA,GK,29,1993,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikkel Desler,DEN,DF,27,1995,27,26,2257,25.1,1,2,3,1,0,0,5,1,0.8,0.8,1.9,2.7,59,136,127,0.04,0.08,0.12,0.04,0.12,0.03,0.08,0.11,0.03,0.11
Moussa Diarra,MLI,DF,21,2000,23,12,1225,13.6,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,21,50,43,0.0,0.07,0.07,0.0,0.07,0.01,0.05,0.06,0.01,0.06
Naatan Skyttä,FIN,MF,20,2002,2,0,23,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.4,0.4
