General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adrien Thomasson,FRA,MF,28,1993,15,10,937,10.4,0,2,2,0,0,0,2,0,1.5,1.5,1.9,3.4,15,41,73,0.0,0.19,0.19,0.0,0.19,0.14,0.18,0.33,0.14,0.33
Alexander Djiku,GHA,DF,27,1994,31,31,2677,29.7,1,2,3,1,0,0,8,1,1.4,1.4,0.7,2.1,4,136,4,0.03,0.07,0.1,0.03,0.1,0.05,0.02,0.07,0.05,0.07
Colin Dagba,FRA,"DF,MF",23,1998,21,12,958,10.6,0,0,0,0,0,0,3,0,0.4,0.4,0.8,1.1,26,31,48,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.03,0.1
Dany Jean,HAI,"DF,MF",19,2002,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.32,0.0,0.32
Dimitri Liénard,FRA,"DF,MF",34,1988,28,18,1543,17.1,0,0,0,0,0,0,4,0,0.6,0.6,1.9,2.5,24,67,111,0.0,0.0,0.0,0.0,0.0,0.03,0.11,0.15,0.03,0.15
Eduard Sobol,UKR,DF,27,1995,15,9,870,9.7,0,1,1,0,0,0,2,0,0.1,0.1,0.8,0.9,16,34,54,0.0,0.1,0.1,0.0,0.1,0.01,0.08,0.09,0.01,0.09
Franci Bouebari,FRA,DF,18,2003,2,0,76,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Frederic Guilbert,FRA,DF,27,1994,18,17,1461,16.2,0,1,1,0,0,0,3,0,0.6,0.6,1.0,1.6,21,52,52,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.1,0.03,0.1
Gerzino Nyamsi,FRA,DF,25,1997,20,19,1578,17.5,1,1,2,1,0,0,4,1,1.5,1.5,0.1,1.6,13,68,3,0.06,0.06,0.11,0.06,0.11,0.09,0.01,0.09,0.09,0.09
Habib Diallo,SEN,FW,27,1995,37,32,2879,32.0,20,1,21,17,3,4,4,1,17.7,14.5,3.5,18.0,40,41,203,0.63,0.03,0.66,0.53,0.56,0.55,0.11,0.66,0.45,0.56
Habib Diarra,SEN,"MF,FW",18,2004,29,18,1626,18.1,3,2,5,3,0,0,4,0,1.8,1.8,2.2,4.1,68,52,89,0.17,0.11,0.28,0.17,0.28,0.1,0.12,0.23,0.1,0.23
Ibrahima Sissoko,MLI,MF,24,1997,26,13,1310,14.6,0,2,2,0,0,0,1,0,0.7,0.7,0.9,1.6,18,67,41,0.0,0.14,0.14,0.0,0.14,0.05,0.06,0.11,0.05,0.11
Ismaël Doukouré,FRA,"DF,MF",19,2003,28,25,2297,25.5,1,1,2,1,0,0,5,0,0.3,0.3,0.4,0.7,27,99,20,0.04,0.04,0.08,0.04,0.08,0.01,0.02,0.03,0.01,0.03
Jean-Eudes Aholou,CIV,MF,28,1994,30,16,1300,14.4,3,1,4,3,0,0,4,1,1.2,1.2,1.1,2.3,25,50,37,0.21,0.07,0.28,0.21,0.28,0.08,0.08,0.16,0.08,0.16
Jean-Ricner Bellegarde,FRA,"MF,FW",24,1998,30,29,2419,26.9,2,6,8,2,0,0,5,0,2.5,2.5,5.2,7.7,104,153,110,0.07,0.22,0.3,0.07,0.3,0.09,0.19,0.29,0.09,0.29
Karol Fila,POL,DF,24,1998,2,0,47,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,4,4,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
Kévin Gameiro,FRA,FW,35,1987,34,23,2098,23.3,10,0,10,9,1,2,1,1,8.2,6.5,3.3,9.8,48,69,158,0.43,0.0,0.43,0.39,0.39,0.35,0.14,0.49,0.28,0.42
Lebo Mothiba,RSA,"FW,MF",26,1996,19,3,435,4.8,3,0,3,3,0,0,0,0,1.1,1.1,0.1,1.1,7,7,30,0.62,0.0,0.62,0.62,0.62,0.22,0.02,0.23,0.22,0.23
Lucas Perrin,FRA,DF,23,1998,26,18,1765,19.6,0,1,1,0,0,0,4,0,0.5,0.5,1.0,1.5,13,50,14,0.0,0.05,0.05,0.0,0.05,0.03,0.05,0.08,0.03,0.08
Ludovic Ajorque,FRA,FW,28,1994,13,9,771,8.6,1,0,1,0,1,1,1,0,3.3,2.5,0.8,3.3,2,13,55,0.12,0.0,0.12,0.0,0.0,0.38,0.1,0.48,0.29,0.39
Marvin Senaya,TOG,DF,21,2001,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matz Sels,BEL,GK,30,1992,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Maxime Le Marchand,FRA,DF,32,1989,26,23,2015,22.4,0,0,0,0,0,0,6,1,0.6,0.6,0.3,0.9,10,90,4,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Morgan Sanson,FRA,MF,27,1994,18,18,1419,15.8,1,2,3,1,0,0,1,0,3.1,3.1,2.1,5.3,43,60,70,0.06,0.13,0.19,0.06,0.19,0.2,0.14,0.34,0.2,0.34
Nordine Kandil,FRA,"MF,FW",20,2001,7,0,101,1.1,0,1,1,0,0,0,0,0,0.2,0.2,0.8,0.9,9,6,9,0.0,0.89,0.89,0.0,0.89,0.14,0.7,0.84,0.14,0.84
Ronaël Pierre-Gabriel,FRA,DF,24,1998,14,7,653,7.3,0,1,1,0,0,0,3,0,0.2,0.2,0.8,1.0,16,22,35,0.0,0.14,0.14,0.0,0.14,0.03,0.12,0.14,0.03,0.14
Sanjin Prcić,BIH,MF,28,1993,29,17,1633,18.1,1,1,2,1,0,0,3,1,1.2,1.2,0.8,1.9,14,112,14,0.06,0.06,0.11,0.06,0.11,0.06,0.04,0.11,0.06,0.11
