General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Andreas Luthe,GER,GK,34,1987,27,27,2430,27.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Voglsammer,GER,"FW,MF",29,1992,32,5,882,9.8,2,1,3,2,0,0,1,0,2.4,2.4,1.4,3.8,15,18,57,0.2,0.1,0.31,0.2,0.31,0.25,0.14,0.39,0.25,0.39
András Schäfer,HUN,MF,22,1999,8,1,239,2.7,1,1,2,1,0,0,2,0,0.6,0.6,0.1,0.7,4,13,8,0.38,0.38,0.75,0.38,0.75,0.23,0.04,0.27,0.23,0.27
Anthony Ujah,NGA,"FW,MF",30,1990,3,0,35,0.4,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.3,1,0,5,0.0,0.0,0.0,0.0,0.0,0.74,0.13,0.87,0.74,0.87
Bastian Oczipka,GER,DF,32,1989,18,9,932,10.4,0,1,1,0,0,0,1,0,0.3,0.3,2.1,2.4,21,47,35,0.0,0.1,0.1,0.0,0.1,0.03,0.2,0.23,0.03,0.23
Cedric Teuchert,GER,"MF,FW",24,1997,6,0,105,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,0,2,2,0.0,0.0,0.0,0.0,0.0,0.18,0.08,0.26,0.18,0.26
Christopher Trimmel,AUT,"DF,FW",34,1987,25,23,1990,22.1,2,0,2,2,0,0,5,0,1.4,1.4,2.2,3.6,42,81,70,0.09,0.0,0.09,0.09,0.09,0.06,0.1,0.16,0.06,0.16
Dominique Heintz,GER,DF,27,1993,7,7,467,5.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,24,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.05,0.04,0.05
Frederik Rønnow,DEN,GK,28,1992,7,7,630,7.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Genki Haraguchi,JPN,MF,30,1991,30,23,1755,19.5,2,6,8,2,0,0,2,0,2.1,2.1,1.6,3.7,40,67,45,0.1,0.31,0.41,0.1,0.41,0.11,0.08,0.19,0.11,0.19
Grischa Prömel,GER,MF,26,1995,29,28,2422,26.9,8,1,9,8,0,0,4,0,6.3,6.3,1.1,7.3,27,95,72,0.3,0.04,0.33,0.3,0.33,0.23,0.04,0.27,0.23,0.27
Julian Ryerson,NOR,DF,23,1997,28,13,1429,15.9,2,0,2,2,0,0,3,0,1.3,1.3,1.5,2.8,30,50,50,0.13,0.0,0.13,0.13,0.13,0.08,0.09,0.18,0.08,0.18
Keita Endo,JPN,MF,23,1997,4,0,55,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,12,0.0,0.0,0.0,0.0,0.0,0.12,0.04,0.17,0.12,0.17
Kevin Behrens,GER,FW,30,1991,24,2,499,5.5,2,2,4,2,0,0,1,0,2.4,2.4,1.6,4.0,9,16,48,0.36,0.36,0.72,0.36,0.72,0.44,0.29,0.73,0.44,0.73
Kevin Möhwald,GER,MF,28,1993,16,3,354,3.9,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.1,5,25,13,0.0,0.0,0.0,0.0,0.0,0.15,0.14,0.29,0.15,0.29
Levin Öztunalı,GER,MF,25,1996,18,5,572,6.4,0,0,0,0,0,0,0,0,0.7,0.7,0.4,1.1,8,18,37,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.18,0.11,0.18
Marcus Ingvartsen,DEN,MF,25,1996,2,2,122,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Marvin Friedrich,GER,DF,25,1995,13,13,1169,13.0,0,0,0,0,0,0,4,1,1.1,1.1,0.9,1.9,6,38,6,0.0,0.0,0.0,0.0,0.0,0.08,0.07,0.15,0.08,0.15
Max Kruse,GER,"FW,MF",33,1988,16,16,1270,14.1,5,4,9,2,3,3,1,0,4.6,2.2,4.1,6.3,18,62,90,0.35,0.28,0.64,0.14,0.43,0.32,0.29,0.62,0.16,0.45
Niko Gießelmann,GER,"DF,FW",29,1991,28,25,2083,23.1,3,6,9,3,0,0,3,0,3.4,3.4,1.6,5.0,19,80,81,0.13,0.26,0.39,0.13,0.39,0.14,0.07,0.22,0.14,0.22
Paul Jaeckel,GER,DF,23,1998,24,22,2047,22.7,0,0,0,0,0,0,5,0,0.1,0.1,0.6,0.6,13,71,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.03
Rani Khedira,GER,MF,27,1994,32,32,2757,30.6,0,1,1,0,0,0,6,0,1.0,1.0,0.7,1.7,17,91,42,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.06,0.03,0.06
Robin Knoche,GER,DF,29,1992,33,33,2970,33.0,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.7,14,102,3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
