General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Playing time,Starts,Starts,Starts,Subs,Subs,Subs,Team success,Team success,Team success,Team success,Team success,Team success,Team success (xg),Team success (xg),Team success (xg),Team success (xg),Team success (xg)
Gonzalo Verdú,ESP,DF,33,1988,16,703,44,20.6,7.8,9,65,3,7,17,15,0.88,4,12,-8,-1.02,-0.06,5.1,11.8,-6.6,-0.85,0.01
Helibelton Palacios,COL,DF,29,1993,24,1915,80,56.0,21.3,23,81,16,1,45,2,0.63,15,41,-26,-1.22,-0.56,19.4,40.7,-21.3,-1.0,-0.32
Javi Pamies,ESP,DF,19,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,
Javier Pastore,ARG,MF,33,1989,1,5,5,0.1,0.1,0,,0,1,5,6,1.0,0,0,0,0.0,0.98,0.0,0.1,-0.1,-1.44,-0.59
Jesús López,ESP,GK,19,2002,0,,,,,0,,0,0,,17,,,,,,,,,,,
Johan Mojica,COL,"DF,MF",29,1992,3,270,90,7.9,3.0,3,90,3,0,,0,0.33,1,5,-4,-1.33,-0.39,2.1,5.6,-3.5,-1.15,-0.32
John Donald,ESP,"MF,DF",21,2000,14,1092,78,31.9,12.1,13,81,10,1,45,10,0.86,11,14,-3,-0.25,1.07,13.9,19.7,-5.9,-0.48,0.55
Josan,ESP,"DF,MF",32,1989,26,1078,41,31.5,12.0,9,76,4,17,23,10,0.62,13,18,-5,-0.42,0.81,13.5,28.2,-14.7,-1.23,-0.54
Juan Navarro,ESP,GK,23,1998,0,,,,,0,,0,0,,1,,,,,,,,,,,
Lautaro Blanco,ARG,"DF,MF",23,1999,17,872,51,25.5,9.7,9,70,2,8,31,6,1.0,9,16,-7,-0.72,0.34,11.0,18.0,-7.0,-0.72,0.18
Lisandro Magallán,ARG,DF,28,1993,14,902,64,26.4,10.0,11,78,7,3,13,6,1.14,14,11,3,0.3,1.73,15.9,20.3,-4.4,-0.44,0.56
Lucas Boyé,ARG,FW,26,1996,35,2462,70,72.0,27.4,29,81,14,6,21,0,0.69,24,47,-23,-0.84,0.47,27.5,44.8,-17.3,-0.63,0.8
Manu Cocca,ARG,DF,19,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,
Marco Soler,ESP,DF,22,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,
Nicolás Ezequiel Fernández,ARG,"MF,DF",22,2000,18,514,29,15.0,5.7,3,65,1,15,21,12,0.44,5,10,-5,-0.88,0.12,6.4,12.3,-5.8,-1.02,-0.19
Omar Mascarell,EQG,"MF,DF",29,1993,28,2447,87,71.5,27.2,28,87,25,0,,0,0.46,18,52,-34,-1.25,-0.97,24.7,47.4,-22.7,-0.84,0.08
Pape Cheikh Diop,SEN,MF,24,1997,2,37,19,1.1,0.4,0,,0,2,19,10,0.33,2,1,1,2.43,3.44,0.2,0.9,-0.8,-1.82,-0.98
Pedro Bigas,ESP,DF,31,1990,28,2020,72,59.1,22.4,25,77,17,3,28,4,0.57,11,41,-30,-1.34,-0.89,18.1,37.9,-19.8,-0.88,-0.06
Pere Milla,ESP,"FW,MF",29,1992,31,1843,59,53.9,20.5,21,77,8,10,23,0,0.69,18,45,-27,-1.32,-0.75,21.0,36.6,-15.6,-0.75,0.23
Pol Lirola,ESP,DF,24,1997,12,628,52,18.4,7.0,7,73,3,5,23,19,0.25,5,17,-12,-1.72,-0.91,5.2,11.6,-6.3,-0.91,-0.06
Randy Nteka,ANG,"FW,MF",24,1997,14,726,52,21.2,8.1,10,65,0,4,18,1,1.14,5,9,-4,-0.5,0.61,8.2,14.2,-6.1,-0.75,0.13
Raúl Guti,ESP,MF,25,1996,28,1117,40,32.7,12.4,12,67,3,16,20,9,0.68,11,25,-14,-1.13,-0.23,10.2,24.6,-14.4,-1.19,-0.49
Rodrigo Mendoza,ESP,MF,17,2005,0,,,,,0,,0,0,,2,,,,,,,,,,,
Roger Martí,ESP,FW,31,1991,12,655,55,19.2,7.3,8,73,1,4,18,6,0.42,3,12,-9,-1.24,-0.33,5.0,14.0,-9.0,-1.23,-0.47
Tete Morente,ESP,"MF,DF",25,1996,32,2068,65,60.5,23.0,23,81,11,9,24,4,0.66,20,33,-13,-0.57,1.03,23.3,38.5,-15.2,-0.66,0.49
Álex Collado,ESP,MF,23,1999,16,729,46,21.3,8.1,8,64,2,8,27,11,0.5,6,17,-11,-1.36,-0.49,6.9,13.4,-6.5,-0.8,0.07
Édgar Badía,ESP,GK,30,1992,36,3240,90,94.7,36.0,36,90,36,0,,0,0.69,29,63,-34,-0.94,0.56,35.8,67.0,-31.2,-0.87,-0.21
