General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
Axel Werner,ARG,GK,26,1996,2.0,4,0,0,2,0,2.4,0.31,-1.6,-0.82,4,20,20.0,53,9,32.1,34.9,16,18.8,33.8,26,1,3.8,1,0.5,14.0
Édgar Badía,ESP,GK,30,1992,36.0,63,7,0,4,2,69.5,0.31,8.5,0.24,191,422,45.3,772,166,33.8,34.2,296,54.4,41.7,574,21,3.7,20,0.56,12.7
