General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aleksa Terzić,SRB,DF,21,1999,14,1,274,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,10,13,23,0.0,0.33,0.33,0.0,0.33,0.0,0.14,0.14,0.0,0.14
Aleksandr Kokorin,RUS,"FW,MF",30,1991,6,0,55,0.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Duncan,GHA,MF,28,1993,33,21,1931,21.5,2,2,4,2,0,0,3,0,0.9,0.9,2.0,2.9,29,129,71,0.09,0.09,0.19,0.09,0.19,0.04,0.09,0.14,0.04,0.14
Arthur Cabral,BRA,FW,23,1998,14,8,749,8.3,2,2,4,2,0,0,1,0,4.2,4.2,0.4,4.6,8,10,27,0.24,0.24,0.48,0.24,0.48,0.5,0.04,0.55,0.5,0.55
Bartłomiej Drągowski,POL,GK,23,1997,7,7,556,6.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cristiano Biraghi,ITA,DF,28,1992,37,37,3153,35.0,4,1,5,3,1,2,5,1,3.1,1.5,6.1,7.7,61,171,177,0.11,0.03,0.14,0.09,0.11,0.09,0.17,0.26,0.04,0.22
Dušan Vlahović,SRB,FW,21,2000,21,21,1857,20.6,17,2,19,12,5,6,2,0,12.9,8.2,1.8,9.9,18,40,138,0.82,0.1,0.92,0.58,0.68,0.62,0.09,0.71,0.4,0.48
Erick Pulgar,CHI,MF,27,1994,6,4,341,3.8,0,1,1,0,0,0,2,0,0.1,0.1,0.6,0.7,2,16,1,0.0,0.26,0.26,0.0,0.26,0.03,0.17,0.2,0.03,0.2
Filippo Distefano,ITA,FW,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gaetano Castrovilli,ITA,MF,24,1997,23,16,1391,15.5,1,1,2,1,0,0,4,0,1.0,1.0,0.8,1.8,40,78,59,0.06,0.06,0.13,0.06,0.13,0.07,0.05,0.12,0.07,0.12
Giacomo Bonaventura,ITA,MF,31,1989,31,28,2266,25.2,4,4,8,4,0,0,8,1,4.7,4.7,2.3,7.1,76,131,94,0.16,0.16,0.32,0.16,0.32,0.19,0.09,0.28,0.19,0.28
Igor,BRA,DF,23,1998,30,23,2242,24.9,0,0,0,0,0,0,3,0,0.4,0.4,0.9,1.4,20,95,1,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.02,0.05
Jonathan Ikone,FRA,FW,23,1998,17,7,649,7.2,1,1,2,1,0,0,1,0,1.7,1.7,1.6,3.2,13,27,57,0.14,0.14,0.28,0.14,0.28,0.23,0.22,0.45,0.23,0.45
José Callejón,ESP,FW,34,1987,30,16,1298,14.4,1,2,3,1,0,0,0,0,1.8,1.8,2.4,4.2,31,71,105,0.07,0.14,0.21,0.07,0.21,0.12,0.17,0.29,0.12,0.29
Krzysztof Piątek,POL,FW,26,1995,14,9,733,8.1,3,0,3,3,0,1,0,0,3.6,2.8,0.9,3.7,7,14,33,0.37,0.0,0.37,0.37,0.37,0.44,0.11,0.55,0.34,0.45
Lorenzo Venuti,ITA,DF,26,1995,23,20,1571,17.5,0,0,0,0,0,0,4,0,0.2,0.2,0.3,0.5,28,68,53,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Lucas Martínez Quarta,ARG,DF,25,1996,20,16,1431,15.9,1,0,1,1,0,0,8,0,1.2,1.2,1.0,2.2,22,76,4,0.06,0.0,0.06,0.06,0.06,0.07,0.06,0.14,0.07,0.14
Lucas Torreira,URU,MF,25,1996,31,26,2195,24.4,5,1,6,5,0,0,10,1,5.3,5.0,2.1,7.1,10,125,30,0.21,0.04,0.25,0.21,0.25,0.22,0.09,0.3,0.2,0.29
Marco Benassi,ITA,"DF,MF",26,1994,6,1,158,1.8,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,3,11,6,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11
Matija Nastasić,SRB,DF,28,1993,5,2,219,2.4,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,8,0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.06,0.04,0.06
Nicolás González,ARG,FW,23,1998,33,26,2357,26.2,7,6,13,4,3,3,4,1,10.1,7.7,4.2,12.0,97,91,210,0.27,0.23,0.5,0.15,0.38,0.39,0.16,0.55,0.3,0.46
Nikola Milenković,SRB,DF,23,1997,34,34,2926,32.5,1,0,1,1,0,0,10,1,2.1,2.1,0.2,2.3,13,114,8,0.03,0.0,0.03,0.03,0.03,0.07,0.01,0.07,0.07,0.07
Pietro Terracciano,ITA,GK,31,1990,32,31,2862,31.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Riccardo Saponara,ITA,FW,29,1991,29,13,1284,14.3,3,3,6,3,0,0,1,0,2.2,2.2,3.2,5.4,84,93,123,0.21,0.21,0.42,0.21,0.42,0.15,0.23,0.38,0.15,0.38
Riccardo Sottil,ITA,FW,22,1999,24,14,1239,13.8,3,2,5,3,0,0,4,1,2.5,2.5,2.5,5.0,81,39,126,0.22,0.15,0.36,0.22,0.36,0.18,0.18,0.36,0.18,0.36
Sofyan Amrabat,MAR,MF,24,1996,23,8,944,10.5,1,0,1,1,0,0,6,0,0.1,0.1,0.2,0.4,13,63,3,0.1,0.0,0.1,0.1,0.1,0.01,0.02,0.04,0.01,0.04
