General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Ademola Lookman,NGA,"FW,MF",25,1997,31,22,1894,21.0,11,7,18,11,0,0,4,0,9.1,9.1,5.2,14.3,72,97,222,0.52,0.33,0.86,0.52,0.86,0.43,0.25,0.68,0.43,0.68
Aleksei Miranchuk,RUS,"MF,FW",27,1995,27,12,1176,13.1,3,5,8,3,0,0,1,0,5.4,5.4,4.1,9.5,41,75,122,0.23,0.38,0.61,0.23,0.61,0.41,0.31,0.72,0.41,0.72
Berat Djimsiti,ALB,DF,30,1993,37,32,2832,31.5,0,1,1,0,0,0,5,0,0.8,0.8,0.7,1.5,6,79,10,0.0,0.03,0.03,0.0,0.03,0.03,0.02,0.05,0.03,0.05
Charles De Ketelaere,BEL,"FW,MF",22,2001,35,25,2026,22.5,10,8,18,9,1,1,1,0,7.1,6.3,6.1,12.4,88,126,219,0.44,0.36,0.8,0.4,0.76,0.31,0.27,0.59,0.28,0.55
Davide Zappacosta,ITA,DF,31,1992,31,23,1867,20.7,2,1,3,2,0,0,5,0,2.2,2.2,1.4,3.7,67,78,132,0.1,0.05,0.14,0.1,0.14,0.11,0.07,0.18,0.11,0.18
Duván Zapata,COL,FW,32,1991,2,2,112,1.2,1,0,1,1,0,0,0,0,0.4,0.4,0.1,0.5,3,3,13,0.8,0.0,0.8,0.8,0.8,0.33,0.1,0.44,0.33,0.44
El Bilal Touré,MLI,FW,21,2001,11,3,394,4.4,2,0,2,2,0,0,2,0,1.2,1.2,0.8,2.0,16,11,39,0.46,0.0,0.46,0.46,0.46,0.28,0.18,0.46,0.28,0.46
Emil Holm,SWE,DF,23,2000,22,12,947,10.5,1,1,2,1,0,0,5,0,2.7,2.7,0.8,3.6,28,27,80,0.1,0.1,0.19,0.1,0.19,0.26,0.08,0.34,0.26,0.34
Francesco Rossi,ITA,GK,32,1991,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gianluca Scamacca,ITA,FW,24,1999,29,17,1453,16.1,12,6,18,12,0,0,1,0,6.5,6.5,3.9,10.5,22,41,167,0.74,0.37,1.11,0.74,1.11,0.4,0.24,0.65,0.4,0.65
Giorgio Scalvini,ITA,DF,19,2003,33,31,2544,28.3,1,3,4,1,0,0,3,0,1.4,1.4,1.1,2.5,30,116,33,0.04,0.11,0.14,0.04,0.14,0.05,0.04,0.09,0.05,0.09
