General,General,General,General,General,Playing time,Playing time,Playing time,General,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Ga,Ga90,Sota,Saves,Save%,W,D,L,Cs,Cs%,Pkatt,Pka,Pksv,Pkm,Save%
Patrick Pentz,AUT,GK,25,1997,7,7,630,7.0,14,2.0,29,16,58.6,1,3,3,0,0.0,2,2,0,0,0.0
Yehvann Diouf,FRA,GK,22,1999,31,31,2790,31.0,31,1.0,137,107,78.1,11,12,8,14,45.2,1,1,0,0,0.0
