General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Admir Mehmedi,SUI,DF,30,1991,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aster Vranckx,BEL,MF,18,2002,24,12,1141,12.7,2,0,2,2,0,0,2,0,2.6,2.6,1.8,4.5,17,37,23,0.16,0.0,0.16,0.16,0.16,0.21,0.15,0.35,0.21,0.35
Bartosz Białek,POL,"FW,DF",19,2001,12,1,178,2.0,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.5,1,4,14,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.24,0.19,0.24
Daniel Ginczek,GER,"MF,FW",30,1991,2,0,13,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.82,0.82,0.82
Dodi Lukebakio,BEL,"FW,MF",23,1997,19,7,882,9.8,1,2,3,1,0,0,2,0,2.6,2.6,2.4,5.1,38,23,80,0.1,0.2,0.31,0.1,0.31,0.27,0.25,0.52,0.27,0.52
Felix Nmecha,GER,"MF,FW",20,2000,16,1,323,3.6,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,11,13,22,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.22,0.22
John Brooks,USA,DF,28,1993,31,29,2615,29.1,1,1,2,1,0,0,2,0,0.7,0.7,0.4,1.1,22,130,4,0.03,0.03,0.07,0.03,0.07,0.02,0.02,0.04,0.02,0.04
Jonas Wind,DEN,"FW,MF",22,1999,14,14,1180,13.1,5,1,6,5,0,0,0,0,4.5,4.5,2.5,7.0,9,57,58,0.38,0.08,0.46,0.38,0.46,0.34,0.19,0.54,0.34,0.54
Josip Brekalo,CRO,FW,23,1998,1,0,21,0.2,0,1,1,0,0,0,0,0,0.0,0.0,0.3,0.3,0,1,3,0.0,4.29,4.29,0.0,4.29,0.0,1.5,1.5,0.0,1.5
Josuha Guilavogui,FRA,"MF,DF",30,1990,15,10,942,10.5,0,0,0,0,0,0,4,0,0.5,0.5,0.1,0.6,3,42,9,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
Jérôme Roussillon,FRA,DF,28,1993,26,18,1775,19.7,1,0,1,1,0,0,5,0,1.0,1.0,1.6,2.6,42,64,91,0.05,0.0,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13
Kevin Mbabu,SUI,DF,26,1995,24,14,1391,15.5,0,0,0,0,0,0,4,0,0.3,0.3,1.3,1.7,49,69,76,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.11,0.02,0.11
Kevin Paredes,USA,"FW,DF",18,2003,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
