General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Wharton,ENG,MF,20-257,2004,9,8,625,6.9,0,0,0,0,0,0,0,0,0.2,0.2,0.6,0.8,7,61,6,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12
Asher Agbinone,ENG,MF,19-139,2005,2,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.29,0.5,0.79,0.29,0.79
Caleb Kporha,ENG,DF,18-214,2006,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chadi Riad,MAR,DF,21-242,2003,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheick Doucouré,MLI,MF,25-037,2000,13,4,452,5.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,19,7,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Chris Richards,USA,DF,24-323,2000,13,11,978,10.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,23,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Daichi Kamada,JPN,MF,28-193,1996,20,10,933,10.4,0,0,0,0,0,0,2,1,0.7,0.7,1.0,1.7,16,56,38,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,0.07,0.17
Daniel Muñoz,COL,DF,28-264,1996,23,23,1983,22.0,2,3,5,2,0,0,5,0,3.5,3.5,3.6,7.1,30,56,135,0.09,0.14,0.23,0.09,0.23,0.16,0.16,0.32,0.16,0.32
Dean Henderson,ENG,GK,27-339,1997,24,24,2160,24.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
