General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdul Majeed Waris,GHA,"FW,MF",29,1991,15,2,327,3.6,2,0,2,2,0,0,1,0,1.2,1.2,0.5,1.7,17,11,47,0.55,0.0,0.55,0.55,0.55,0.33,0.14,0.47,0.33,0.47
Adrien Thomasson,FRA,MF,27,1993,31,27,2389,26.5,8,4,12,8,0,0,2,1,6.2,6.2,3.3,9.5,43,151,167,0.3,0.15,0.45,0.3,0.45,0.23,0.13,0.36,0.23,0.36
Alexander Djiku,GHA,DF,26,1994,31,30,2694,29.9,1,0,1,1,0,0,10,1,2.1,2.1,0.6,2.8,15,156,3,0.03,0.0,0.03,0.03,0.03,0.07,0.02,0.09,0.07,0.09
Anthony Caci,FRA,DF,24,1997,37,26,2395,26.6,1,3,4,1,0,0,4,0,0.9,0.9,4.0,4.9,65,174,113,0.04,0.11,0.15,0.04,0.15,0.03,0.15,0.18,0.03,0.18
Dimitri Liénard,FRA,"DF,MF",33,1988,33,23,2044,22.7,2,3,5,2,0,0,8,0,1.4,1.4,3.0,4.4,44,114,166,0.09,0.13,0.22,0.09,0.22,0.06,0.13,0.19,0.06,0.19
Dion Moise Sahi,CIV,"FW,MF",19,2001,8,0,128,1.4,0,0,0,0,0,0,0,0,0.6,0.6,0.1,0.7,5,8,10,0.0,0.0,0.0,0.0,0.0,0.43,0.04,0.48,0.43,0.48
Eiji Kawashima,JPN,GK,38,1983,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frederic Guilbert,FRA,DF,26,1994,33,28,2516,28.0,0,4,4,0,0,0,4,0,0.9,0.9,3.8,4.7,54,110,167,0.0,0.14,0.14,0.0,0.14,0.03,0.14,0.17,0.03,0.17
Gerzino Nyamsi,FRA,DF,24,1997,34,33,2984,33.2,0,2,2,0,0,0,4,0,2.1,2.1,1.1,3.2,11,72,5,0.0,0.06,0.06,0.0,0.06,0.06,0.03,0.1,0.06,0.1
Habib Diallo,SEN,FW,26,1995,31,16,1541,17.1,11,1,12,9,2,2,2,0,8.8,7.2,2.8,10.0,19,27,132,0.64,0.06,0.7,0.53,0.58,0.51,0.16,0.68,0.42,0.59
Habib Diarra,SEN,MF,17,2004,4,1,109,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima Sissoko,MLI,"MF,DF",23,1997,35,26,2303,25.6,2,5,7,2,0,0,6,0,2.6,2.6,4.3,6.8,50,100,103,0.08,0.2,0.27,0.08,0.27,0.1,0.17,0.27,0.1,0.27
Ismaël Doukouré,FRA,DF,18,2003,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jean-Eudes Aholou,CIV,MF,27,1994,25,11,1004,11.2,1,1,2,1,0,0,2,0,1.9,1.9,0.8,2.7,16,38,39,0.09,0.09,0.18,0.09,0.18,0.17,0.08,0.24,0.17,0.24
Jean-Ricner Bellegarde,FRA,MF,23,1998,36,26,2332,25.9,2,3,5,2,0,0,5,0,1.9,1.9,2.7,4.6,75,107,90,0.08,0.12,0.19,0.08,0.19,0.07,0.1,0.18,0.07,0.18
Karol Fila,POL,DF,23,1998,16,7,560,6.2,0,0,0,0,0,0,3,0,0.0,0.0,0.5,0.5,10,39,51,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
Kévin Gameiro,FRA,FW,34,1987,35,28,2385,26.5,11,3,14,10,1,3,0,0,13.3,10.9,3.0,13.9,69,62,225,0.42,0.11,0.53,0.38,0.49,0.5,0.11,0.62,0.41,0.53
Lebo Mothiba,RSA,FW,25,1996,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Perrin,FRA,DF,22,1998,31,29,2502,27.8,1,1,2,1,0,0,5,0,0.4,0.4,0.6,1.0,33,148,12,0.04,0.04,0.07,0.04,0.07,0.01,0.02,0.03,0.01,0.03
Ludovic Ajorque,FRA,FW,27,1994,36,31,2738,30.4,12,8,20,9,3,3,5,1,10.6,8.3,7.0,15.3,21,69,217,0.39,0.26,0.66,0.3,0.56,0.35,0.23,0.58,0.27,0.5
Mahame Siby,MLI,DF,25,1996,2,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
