General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alejandro Asensio,ESP,FW,20,2000,2,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.22,0.17,0.38,0.22,0.38
Andrés Martín,ESP,"FW,MF",22,1999,7,1,186,2.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,1,4,5,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3
Bebé,CPV,FW,31,1990,29,6,867,9.6,1,2,3,1,0,0,2,0,1.7,1.7,1.8,3.4,54,10,80,0.1,0.21,0.31,0.1,0.31,0.17,0.18,0.36,0.17,0.36
Catena,ESP,DF,26,1994,36,36,3240,36.0,2,2,4,2,0,0,8,0,1.4,1.4,0.8,2.2,13,84,6,0.06,0.06,0.11,0.06,0.11,0.04,0.02,0.06,0.04,0.06
Esteban Saveljich,MNE,DF,30,1991,21,21,1700,18.9,0,0,0,0,0,0,4,0,0.6,0.6,0.0,0.6,2,20,1,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Fran Garcia,ESP,DF,21,1999,34,34,3025,33.6,1,0,1,1,0,0,4,0,0.9,0.9,1.7,2.6,140,133,141,0.03,0.0,0.03,0.03,0.03,0.03,0.05,0.08,0.03,0.08
Isaac Palazón Camacho,ESP,"FW,MF",26,1994,34,27,2288,25.4,2,4,6,2,0,0,7,0,3.1,3.1,3.1,6.2,41,94,148,0.08,0.16,0.24,0.08,0.24,0.12,0.12,0.24,0.12,0.24
Iván Balliu,ALB,DF,29,1992,35,35,3147,35.0,1,2,3,1,0,0,10,1,0.9,0.9,3.5,4.4,84,134,132,0.03,0.06,0.09,0.03,0.09,0.02,0.1,0.13,0.02,0.13
José Pozo,ESP,"MF,DF",25,1996,5,0,72,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.5,2,11,7,0.0,0.0,0.0,0.0,0.0,0.18,0.42,0.6,0.18,0.6
Kévin Rodrigues,POR,"DF,FW",27,1994,13,5,435,4.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,9,16,11,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Luca Zidane,FRA,GK,23,1998,8,8,645,7.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mamadou Sylla,SEN,FW,27,1994,12,1,253,2.8,0,0,0,0,0,0,2,0,1.1,1.1,0.3,1.4,6,8,19,0.0,0.0,0.0,0.0,0.0,0.39,0.11,0.51,0.39,0.51
Mario Hernández,ESP,"DF,FW",22,1999,9,5,395,4.4,1,0,1,1,0,0,3,0,0.2,0.2,0.0,0.3,4,15,10,0.23,0.0,0.23,0.23,0.23,0.06,0.01,0.06,0.06,0.06
