General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alessandro Bianco,ITA,MF,22-136,2002,20,15,1428,15.9,1,0,1,1,0,0,5,0,1.1,1.1,0.4,1.5,27,75,14,0.06,0.0,0.06,0.06,0.06,0.07,0.03,0.09,0.07,0.09
Andrea Carboni,ITA,DF,24-010,2001,18,17,1501,16.7,0,1,1,0,0,0,4,0,0.2,0.2,0.3,0.5,7,34,20,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03
Andrea Petagna,ITA,FW,29-229,1995,7,2,214,2.4,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,1,10,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Armando Izzo,ITA,DF,32-349,1992,22,21,1839,20.4,0,1,1,0,0,0,9,0,0.3,0.3,0.7,1.0,11,63,9,0.0,0.05,0.05,0.0,0.05,0.01,0.04,0.05,0.01,0.05
Daniel Maldini,ITA,"MF,FW",23-126,2001,20,16,1306,14.5,3,0,3,3,0,0,5,0,4.8,4.8,0.9,5.7,41,34,66,0.21,0.0,0.21,0.21,0.21,0.33,0.06,0.39,0.33,0.39
Danilo D'Ambrosio,ITA,DF,36-158,1988,14,6,600,6.7,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.5,4,12,10,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.08,0.05,0.08
Dany Mota,POR,"MF,FW",26-288,1998,19,14,1226,13.6,4,0,4,4,0,0,2,0,2.8,2.8,0.8,3.6,34,30,90,0.29,0.0,0.29,0.29,0.29,0.21,0.06,0.27,0.21,0.27
Gaetano Castrovilli,ITA,MF,27-363,1997,2,0,64,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,4,3,0.0,0.0,0.0,0.0,0.0,0.11,0.09,0.2,0.11,0.2
Gianluca Caprari,ITA,"MF,FW",31-199,1993,22,12,1014,11.3,2,1,3,0,2,2,3,0,2.5,0.9,1.5,2.4,27,48,66,0.18,0.09,0.27,0.0,0.09,0.22,0.14,0.36,0.08,0.22
