General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
Francesco Bardi,ITA,GK,30,1992,1.0,0,0,0,0,0,0.6,0.16,0.6,0.56,5,9,55.6,13,5,38.5,35.6,9,44.4,33.4,10,0,0.0,0,0.0,
Łukasz Skorupski,POL,GK,31,1991,37.0,49,7,1,6,3,47.8,0.25,1.8,0.05,146,371,39.4,933,206,29.8,31.7,278,33.5,33.0,492,29,5.9,24,0.65,12.9
