General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdukodir Khusanov,UZB,DF,20-351,2004,13,11,975,10.8,0,0,0,0,0,0,2,1,0.2,0.2,0.3,0.6,2,43,6,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Adrien Thomasson,FRA,MF,31-066,1993,21,21,1678,18.6,2,3,5,2,0,0,4,0,3.3,3.3,4.4,7.7,16,94,79,0.11,0.16,0.27,0.11,0.27,0.18,0.24,0.42,0.18,0.42
Anass Zaroury,MAR,"FW,MF",24-099,2000,16,10,788,8.8,0,1,1,0,0,0,2,1,1.0,1.0,1.8,2.7,22,32,65,0.0,0.11,0.11,0.0,0.11,0.11,0.2,0.31,0.11,0.31
Andy Diouf,FRA,MF,21-273,2003,21,17,1453,16.1,1,1,2,1,0,0,2,0,1.4,1.4,1.7,3.1,54,85,49,0.06,0.06,0.12,0.06,0.12,0.09,0.1,0.19,0.09,0.19
Angelo Fulgini,FRA,"MF,FW",28-178,1996,17,10,835,9.3,1,1,2,1,0,0,1,0,2.0,2.0,2.4,4.4,23,57,90,0.11,0.11,0.22,0.11,0.22,0.22,0.26,0.48,0.22,0.48
Brice Samba,FRA,GK,30-295,1994,15,15,1350,15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
David Costa,POR,"MF,FW",24-040,2001,11,3,352,3.9,0,0,0,0,0,0,0,1,1.2,1.2,0.4,1.6,14,24,20,0.0,0.0,0.0,0.0,0.0,0.31,0.1,0.41,0.31,0.41
Deiver Machado,COL,"DF,MF",31-165,1993,17,10,1022,11.4,1,0,1,1,0,0,3,1,1.8,1.8,0.9,2.6,27,27,45,0.09,0.0,0.09,0.09,0.09,0.16,0.08,0.23,0.16,0.23
Facundo Medina,ARG,"DF,MF",25-262,1999,19,19,1644,18.3,0,1,1,0,0,0,8,1,1.2,1.2,1.0,2.1,35,113,27,0.0,0.05,0.05,0.0,0.05,0.07,0.05,0.12,0.07,0.12
