General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adnan Januzaj,BEL,"FW,MF",26,1995,33,17,1625,18.1,3,0,3,1,2,2,5,0,4.1,2.5,2.9,5.4,65,80,140,0.17,0.0,0.17,0.06,0.06,0.23,0.16,0.39,0.14,0.3
Aihen Muñoz,ESP,DF,23,1997,20,15,1342,14.9,0,0,0,0,0,0,4,1,0.1,0.1,0.4,0.5,32,51,55,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.03
Alex Sola,ESP,"DF,FW",22,1999,2,0,41,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.18,0.28,0.46,0.18,0.46
Alexander Isak,SWE,FW,21,1999,32,26,2140,23.8,6,2,8,4,2,2,6,0,9.8,8.2,3.2,11.4,58,43,160,0.25,0.08,0.34,0.17,0.25,0.41,0.13,0.55,0.35,0.48
Alexander Sørloth,NOR,FW,25,1995,33,20,1763,19.6,4,0,4,4,0,0,2,0,5.9,5.9,3.4,9.4,55,33,112,0.2,0.0,0.2,0.2,0.2,0.3,0.18,0.48,0.3,0.48
Ander Barrenetxea,ESP,"FW,MF",19,2001,11,6,547,6.1,1,1,2,1,0,0,0,0,0.5,0.5,0.8,1.3,20,22,72,0.16,0.16,0.33,0.16,0.33,0.08,0.14,0.22,0.08,0.22
Ander Guevara,ESP,MF,24,1997,17,11,867,9.6,0,0,0,0,0,0,2,0,0.1,0.1,0.3,0.4,8,48,11,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Ander Martin,ESP,"FW,MF",20,2000,5,1,88,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,7,0.0,0.0,0.0,0.0,0.0,0.1,0.07,0.17,0.1,0.17
Andoni Gorosabel,ESP,DF,24,1996,32,25,2289,25.4,0,4,4,0,0,0,4,0,0.5,0.5,2.7,3.2,51,99,110,0.0,0.16,0.16,0.0,0.16,0.02,0.11,0.13,0.02,0.13
Aritz Elustondo,ESP,DF,27,1994,30,22,2105,23.4,4,1,5,4,0,0,3,1,1.6,1.6,0.1,1.7,20,85,12,0.17,0.04,0.21,0.17,0.21,0.07,0.0,0.07,0.07,0.07
Asier Illarramendi,ESP,MF,31,1990,8,6,374,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,0,19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
Beñat Turrientes,ESP,MF,19,2002,8,1,207,2.3,0,0,0,0,0,0,1,0,0.4,0.4,0.2,0.6,3,11,6,0.0,0.0,0.0,0.0,0.0,0.18,0.08,0.26,0.18,0.26
Cristo,ESP,DF,21,2000,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,1,0.0,0.0,0.0,0.0,0.0,0.03,0.39,0.41,0.03,0.41
David Silva,ESP,MF,35,1986,25,22,1720,19.1,2,4,6,2,0,0,4,1,3.1,3.1,4.5,7.5,65,147,105,0.1,0.21,0.31,0.1,0.31,0.16,0.24,0.39,0.16,0.39
Diego Rico,ESP,DF,28,1993,21,19,1644,18.3,0,0,0,0,0,0,4,0,0.2,0.2,0.9,1.1,24,92,70,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Germán Valera,ESP,FW,19,2002,3,0,51,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,8,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Igor Zubeldia,ESP,DF,24,1997,26,19,1648,18.3,0,1,1,0,0,0,7,0,0.6,0.6,1.0,1.6,8,63,3,0.0,0.05,0.05,0.0,0.05,0.03,0.05,0.09,0.03,0.09
Jon Bautista,ESP,MF,26,1995,1,0,45,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
Jon Guridi,ESP,MF,26,1995,8,1,206,2.3,1,0,1,1,0,0,0,0,0.9,0.9,0.1,1.0,3,8,5,0.44,0.0,0.44,0.44,0.44,0.39,0.06,0.45,0.39,0.45
Jon Pacheco,ESP,DF,20,2001,10,4,381,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseba Zaldúa,ESP,DF,29,1992,24,14,1172,13.0,0,0,0,0,0,0,6,0,0.1,0.1,0.2,0.3,17,37,57,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02
Julen Lobete,ESP,"FW,MF",20,2000,13,2,284,3.2,2,0,2,2,0,0,0,0,1.0,1.0,0.0,1.0,3,4,29,0.63,0.0,0.63,0.63,0.63,0.33,0.01,0.33,0.33,0.33
Martín Zubimendi,ESP,MF,22,1999,36,26,2591,28.8,2,1,3,2,0,0,4,0,2.2,2.2,0.6,2.8,24,129,23,0.07,0.03,0.1,0.07,0.1,0.08,0.02,0.1,0.08,0.1
Mathew Ryan,AUS,GK,29,1992,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mikel Merino,ESP,MF,25,1996,34,33,2890,32.1,3,2,5,3,0,0,8,0,4.1,4.1,3.6,7.6,30,204,92,0.09,0.06,0.16,0.09,0.16,0.13,0.11,0.24,0.13,0.24
Mikel Oyarzabal,ESP,"FW,MF",24,1997,22,19,1671,18.6,9,3,12,5,4,5,0,1,9.3,5.4,3.7,9.0,51,46,144,0.48,0.16,0.65,0.27,0.43,0.5,0.2,0.7,0.29,0.49
Naïs Djouahra,FRA,"FW,MF",21,1999,7,1,219,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.7,14,5,18,0.0,0.0,0.0,0.0,0.0,0.11,0.21,0.32,0.11,0.32
Portu,ESP,"FW,MF",29,1992,37,17,1590,17.7,1,2,3,0,1,1,5,0,2.9,2.1,2.5,4.6,44,41,150,0.06,0.11,0.17,0.0,0.11,0.16,0.14,0.3,0.12,0.26
Rafinha,BRA,MF,28,1993,17,13,1050,11.7,1,0,1,1,0,0,3,0,2.5,2.5,0.5,3.0,34,54,31,0.09,0.0,0.09,0.09,0.09,0.22,0.04,0.26,0.22,0.26
Roberto Navarro,ESP,"MF,FW",19,2002,6,3,199,2.2,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,5,9,15,0.0,0.0,0.0,0.0,0.0,0.22,0.02,0.24,0.22,0.24
