General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adolfo Gaich,ARG,FW,21,1999,15,9,768,8.5,2,0,2,2,0,0,1,0,2.8,2.8,0.4,3.1,10,4,54,0.23,0.0,0.23,0.23,0.23,0.33,0.04,0.37,0.33,0.37
Alessandro Tuia,ITA,DF,30,1990,27,19,1765,19.6,1,0,1,1,0,0,6,0,0.8,0.8,0.3,1.1,4,44,2,0.05,0.0,0.05,0.05,0.05,0.04,0.01,0.05,0.04,0.05
Amadou Diambo,GHA,FW,19,2001,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrés Tello,COL,"DF,MF",23,1996,17,2,413,4.6,1,0,1,1,0,0,3,0,0.3,0.3,0.0,0.4,12,20,17,0.22,0.0,0.22,0.22,0.22,0.07,0.01,0.08,0.07,0.08
Artur Ioniță,MDA,MF,29,1990,36,34,2835,31.5,2,0,2,2,0,0,6,0,1.7,1.7,0.9,2.6,30,64,54,0.06,0.0,0.06,0.06,0.06,0.05,0.03,0.08,0.05,0.08
Bryan Dabo,BFA,MF,28,1992,25,12,1117,12.4,0,0,0,0,0,0,5,0,0.7,0.7,0.3,1.1,25,60,44,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
Christian Maggio,ITA,DF,38,1982,8,2,297,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,5,7,8,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Christian Pastina,ITA,DF,19,2001,3,0,121,1.3,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,3,4,1,0.0,0.74,0.74,0.0,0.74,0.0,0.31,0.31,0.0,0.31
Daam Foulon,BEL,DF,21,1999,23,11,1021,11.3,0,1,1,0,0,0,4,0,0.0,0.0,0.2,0.2,16,36,20,0.0,0.09,0.09,0.0,0.09,0.0,0.01,0.02,0.0,0.02
Fabio Depaoli,ITA,DF,23,1997,15,14,1120,12.4,0,0,0,0,0,0,2,0,0.3,0.3,0.4,0.7,4,34,25,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
Federico Barba,ITA,DF,26,1993,32,31,2659,29.5,0,2,2,0,0,0,8,0,0.8,0.8,1.4,2.2,23,80,26,0.0,0.07,0.07,0.0,0.07,0.03,0.05,0.08,0.03,0.08
Gabriele Moncini,ITA,"FW,MF",24,1996,10,4,357,4.0,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.9,3,5,21,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.22,0.18,0.22
Gaetano Letizia,ITA,DF,30,1990,24,18,1570,17.4,3,1,4,3,0,0,2,0,0.4,0.4,1.2,1.6,49,59,65,0.17,0.06,0.23,0.17,0.23,0.02,0.07,0.09,0.02,0.09
Gianluca Caprari,ITA,"MF,FW",27,1993,30,23,1865,20.7,5,6,11,5,0,1,4,1,4.0,3.2,3.0,6.2,65,65,130,0.24,0.29,0.53,0.24,0.53,0.19,0.14,0.34,0.15,0.3
Gianluca Lapadula,PER,FW,30,1990,37,29,2563,28.5,8,2,10,8,0,1,2,0,9.7,8.8,3.7,12.5,42,44,169,0.28,0.07,0.35,0.28,0.35,0.34,0.13,0.47,0.31,0.44
Giuseppe Di Serio,ITA,"FW,MF",19,2001,16,1,292,3.2,0,0,0,0,0,0,1,0,0.6,0.6,0.0,0.7,9,10,15,0.0,0.0,0.0,0.0,0.0,0.2,0.01,0.21,0.2,0.21
Iago Falque,ESP,"MF,FW",30,1990,11,4,358,4.0,1,1,2,1,0,0,0,0,0.4,0.4,1.2,1.7,16,26,31,0.25,0.25,0.5,0.25,0.5,0.11,0.31,0.42,0.11,0.42
Kamil Glik,POL,DF,32,1988,36,36,3206,35.6,2,1,3,2,0,0,10,1,3.4,3.4,0.7,4.2,3,67,7,0.06,0.03,0.08,0.06,0.08,0.1,0.02,0.12,0.1,0.12
Lorenzo Del Pinto,ITA,MF,30,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lorenzo Montipò,ITA,GK,24,1996,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Caldirola,ITA,DF,29,1991,25,17,1572,17.5,2,0,2,2,0,0,6,1,0.9,0.9,0.2,1.1,18,48,6,0.11,0.0,0.11,0.11,0.11,0.05,0.01,0.06,0.05,0.06
Marco Sau,ITA,"MF,FW",32,1987,24,9,785,8.7,4,2,6,3,1,1,1,1,2.4,1.6,1.8,3.4,13,17,58,0.46,0.23,0.69,0.34,0.57,0.28,0.21,0.48,0.19,0.39
Niccolò Manfredini,ITA,GK,32,1988,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolas Viola,ITA,MF,30,1989,17,12,1036,11.5,5,2,7,1,4,4,1,0,3.8,0.6,1.7,2.4,10,41,13,0.43,0.17,0.61,0.09,0.26,0.33,0.15,0.48,0.06,0.21
Pasquale Schiattarella,ITA,MF,33,1987,29,26,2247,25.0,1,1,2,1,0,0,13,1,0.7,0.7,2.2,2.9,24,144,9,0.04,0.04,0.08,0.04,0.08,0.03,0.09,0.12,0.03,0.12
Përparim Hetemaj,FIN,MF,33,1986,31,27,2212,24.6,0,2,2,0,0,0,5,0,0.6,0.6,1.4,2.0,27,88,52,0.0,0.08,0.08,0.0,0.08,0.02,0.06,0.08,0.02,0.08
Riccardo Improta,ITA,"DF,MF",26,1993,34,23,2335,25.9,1,0,1,1,0,0,7,0,2.0,2.0,2.4,4.4,58,81,139,0.04,0.0,0.04,0.04,0.04,0.08,0.09,0.17,0.08,0.17
Roberto Insigne,ITA,"MF,FW",26,1994,30,17,1599,17.8,2,4,6,2,0,0,2,0,3.9,3.9,3.8,7.7,43,47,117,0.11,0.23,0.34,0.11,0.34,0.22,0.21,0.43,0.22,0.43
Siriki Sanogo,CIV,MF,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
