General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdón Prats,ESP,"FW,MF",32-069,1992,16,1,237,2.6,2,0,2,1,1,1,4,0,1.9,1.1,0.0,1.1,0,5,7,0.76,0.0,0.76,0.38,0.38,0.72,0.0,0.72,0.42,0.42
Antonio Raillo,ESP,DF,33-129,1991,22,22,1947,21.6,1,0,1,1,0,0,2,1,1.2,1.2,1.3,2.5,19,66,13,0.05,0.0,0.05,0.05,0.05,0.06,0.06,0.12,0.06,0.12
Antonio Sánchez,ESP,"MF,DF",28-044,1997,19,7,862,9.6,0,0,0,0,0,0,1,0,0.7,0.7,0.6,1.3,11,25,33,0.0,0.0,0.0,0.0,0.0,0.08,0.06,0.14,0.08,0.14
Chiquinho,POR,"MF,FW",25-009,2000,8,1,146,1.6,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,4,1,12,0.0,0.0,0.0,0.0,0.0,0.19,0.02,0.21,0.19,0.21
Copete,ESP,DF,25-127,1999,16,7,749,8.3,0,0,0,0,0,0,4,0,0.4,0.4,0.0,0.4,6,23,1,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Cyle Larin,CAN,FW,29-303,1995,19,16,1186,13.2,5,2,7,4,1,1,3,0,4.8,4.0,1.3,5.3,10,10,66,0.38,0.15,0.53,0.3,0.46,0.36,0.1,0.46,0.3,0.4
Dani Rodríguez,ESP,"MF,FW",36-253,1988,23,16,1328,14.8,3,4,7,3,0,0,2,0,1.9,1.9,2.3,4.2,29,52,67,0.2,0.27,0.47,0.2,0.47,0.13,0.15,0.28,0.13,0.28
Daniel Luna,COL,MF,21-283,2003,2,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dominik Greif,SVK,GK,27-314,1997,18,18,1620,18.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Salas,ESP,MF,19-188,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27
Javier Llabrés,ESP,FW,22-156,2002,1,1,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,3,8,0.0,0.0,0.0,0.0,0.0,0.08,0.14,0.21,0.08,0.21
Johan Mojica,COL,DF,32-177,1992,22,19,1751,19.5,1,1,2,1,0,0,4,0,0.7,0.7,2.3,3.0,37,92,75,0.05,0.05,0.1,0.05,0.1,0.04,0.12,0.16,0.04,0.16
Leo Román,ESP,GK,24-223,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manu Morlanes,ESP,MF,26-033,1999,16,12,1031,11.5,0,0,0,0,0,0,5,0,0.4,0.4,0.2,0.6,14,64,27,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Marc Domenech,ESP,FW,19-044,2006,3,2,115,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,0,2,8,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12
Martin Valjent,SVK,DF,29-065,1995,18,18,1593,17.7,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.3,10,52,9,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Mateu Morey,ESP,DF,24-349,2000,7,4,377,4.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,13,9,18,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Omar Mascarell,EQG,MF,32-012,1993,19,12,1161,12.9,0,0,0,0,0,0,4,1,0.2,0.2,0.1,0.2,7,42,4,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02
