General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdu Conté,POR,DF,23,1998,17,17,1347,15.0,0,1,1,0,0,0,2,0,0.2,0.2,2.1,2.3,31,37,71,0.0,0.07,0.07,0.0,0.07,0.01,0.14,0.15,0.01,0.15
Adil Rami,FRA,DF,35,1985,17,14,1171,13.0,3,0,3,3,0,0,1,0,0.8,0.8,0.1,0.8,5,24,0,0.23,0.0,0.23,0.23,0.23,0.06,0.0,0.06,0.06,0.06
Brandon Domingues,FRA,"MF,FW",21,2000,11,1,231,2.6,1,0,1,1,0,0,0,0,0.7,0.7,0.2,0.9,7,6,24,0.39,0.0,0.39,0.39,0.39,0.27,0.09,0.36,0.27,0.36
Derek Mazou-Sacko,FRA,"FW,DF",16,2004,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dylan Chambost,FRA,"MF,FW",23,1997,19,9,753,8.4,0,1,1,0,0,0,0,0,0.6,0.6,0.6,1.1,7,47,20,0.0,0.12,0.12,0.0,0.12,0.07,0.07,0.13,0.07,0.13
Eric N'Jo,FRA,DF,17,2004,2,0,98,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Palmer-Brown,USA,DF,24,1997,21,19,1734,19.3,0,0,0,0,0,0,2,0,0.9,0.9,0.1,1.0,4,36,1,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.05,0.05,0.05
Florian Tardieu,FRA,MF,29,1992,30,29,2632,29.2,4,2,6,0,4,4,6,0,3.8,0.7,4.2,4.9,20,212,30,0.14,0.07,0.21,0.0,0.07,0.13,0.14,0.28,0.02,0.17
Gauthier Gallon,FRA,GK,28,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerson Rodrigues,LUX,"FW,MF",26,1995,12,9,848,9.4,1,1,2,1,0,0,6,0,3.0,3.0,0.4,3.4,25,28,60,0.11,0.11,0.21,0.11,0.21,0.32,0.04,0.36,0.32,0.36
Giulian Biancone,FRA,"DF,MF",21,2000,33,26,2292,25.5,1,2,3,1,0,0,10,0,1.7,1.7,1.0,2.7,58,87,100,0.04,0.08,0.12,0.04,0.12,0.07,0.04,0.11,0.07,0.11
Ike Ugbo,CAN,FW,22,1998,14,11,814,9.0,5,0,5,4,1,1,0,0,3.7,3.0,0.3,3.3,1,7,31,0.55,0.0,0.55,0.44,0.44,0.41,0.04,0.45,0.33,0.36
Issa Kaboré,BFA,"DF,MF",20,2001,31,26,2254,25.0,0,1,1,0,0,0,8,2,0.3,0.3,2.1,2.3,99,67,157,0.0,0.04,0.04,0.0,0.04,0.01,0.08,0.09,0.01,0.09
Jessy Moulin,FRA,GK,35,1986,7,7,630,7.0,0,0,0,0,0,0,3,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Giraudon,FRA,DF,29,1992,19,18,1619,18.0,0,0,0,0,0,0,5,1,0.0,0.0,0.3,0.3,2,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Karim Azamoum,FRA,DF,31,1990,7,4,388,4.3,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,4,6,4,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Lebo Mothiba,RSA,"FW,MF",25,1996,13,5,522,5.8,2,0,2,1,1,1,1,0,2.1,1.3,0.5,1.7,7,2,39,0.34,0.0,0.34,0.17,0.17,0.36,0.08,0.44,0.22,0.3
Levi Lumeka,ENG,"DF,FW",22,1998,5,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mama Samba Baldé,GNB,"MF,FW",25,1995,30,20,1717,19.1,3,2,5,3,0,1,1,1,6.5,5.8,1.1,6.9,44,48,141,0.16,0.1,0.26,0.16,0.26,0.34,0.06,0.4,0.3,0.36
Mamadou Camara,MLI,FW,20,2001,3,0,40,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
Mykola Kukharevych,UKR,FW,20,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34
Nassim Chadli,FRA,"MF,DF",20,2001,8,1,96,1.1,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,2,15,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.1,0.08,0.1
Oualid El Hajjam,MAR,DF,30,1991,19,12,1072,11.9,1,1,2,1,0,0,2,0,0.7,0.7,0.8,1.5,16,22,15,0.08,0.08,0.17,0.08,0.17,0.06,0.06,0.12,0.06,0.12
Patrick Roberts,ENG,MF,24,1997,1,0,14,0.2,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,1,1,0,0.0,0.0,0.0,0.0,0.0,2.58,0.0,2.58,2.58,2.58
Philippe Sandler,NED,DF,24,1997,2,1,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renaud Ripart,FRA,"MF,FW",28,1993,28,22,1893,21.0,2,2,4,2,0,0,2,0,3.1,3.1,2.3,5.3,39,61,147,0.1,0.1,0.19,0.1,0.19,0.15,0.11,0.25,0.15,0.25
