General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
Diego López,ESP,GK,40,1981,1.1,4,0,0,2,0,1.7,0.33,-2.3,-2.19,2,8,25.0,21,5,28.6,30.3,8,25.0,35.3,12,0,0.0,2,1.88,17.0
Stole Dimitrievski,MKD,GK,28,1993,36.9,49,4,0,9,4,44.2,0.3,-0.8,-0.02,152,537,28.3,816,199,45.0,38.6,299,56.9,46.7,500,24,4.8,52,1.41,16.1
