comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 16,D 0–0,b2b47a98,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-12-30,385cda3f
Premier League,Matchweek 17,L 1–2,b2b47a98,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-03,4c205b24
Premier League,Matchweek 18,L 0–1,b2b47a98,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-12,18ccfdb9
Premier League,Matchweek 19,L 0–3,b2b47a98,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-18,620df215
Premier League,Matchweek 11,L 0–2,b2b47a98,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-23,b2143993
Premier League,Matchweek 20,L 1–2,b2b47a98,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-26,831d8a36
Premier League,Matchweek 21,W 2–0,b2b47a98,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-01-30,88053fb0
Premier League,Matchweek 22,L 1–2,b2b47a98,47c64c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-02,ca8297c0
Premier League,Matchweek 23,W 3–2,b2b47a98,33c895d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-06,5313627a
Premier League,Matchweek 24,L 0–2,b2b47a98,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-15,dd033287
Premier League,Matchweek 25,L 1–3,b2b47a98,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-02-21,401e0d48
Premier League,Matchweek 26,D 1–1,b2b47a98,8cec06e1,1,90,4,1,3,75.0,0,0.7,0,0,0,0,7,16,43.8,24,1,33.3,33.1,9,88.9,60.0,14,0,0.0,0,15.7,2021-02-27,99e5e3dc
Premier League,Matchweek 27,D 0–0,b2b47a98,60c6b05f,1,90,3,0,3,100.0,1,0.6,0,0,0,0,3,11,27.3,24,5,20.8,27.0,15,40.0,35.1,29,3,10.3,0,7.6,2021-03-07,a096c32f
Premier League,Matchweek 28,D 1–1,b2b47a98,8602292d,1,90,6,1,6,83.3,0,0.9,0,0,0,0,7,17,41.2,21,1,61.9,45.4,9,44.4,36.1,13,0,0.0,0,,2021-03-12,5ac8e391
Premier League,Matchweek 29,L 0–3,b2b47a98,d07537b9,1,90,6,3,3,50.0,0,1.5,0,0,0,0,12,20,60.0,36,7,44.4,34.9,4,100.0,63.3,8,0,0.0,4,24.0,2021-03-20,1daf63a9
Premier League,Matchweek 30,D 2–2,b2b47a98,361ca564,1,90,4,2,2,50.0,0,2.5,0,0,0,0,4,12,33.3,24,5,29.2,33.9,9,55.6,43.0,14,0,0.0,1,23.0,2021-04-04,7a399858
Premier League,Matchweek 31,W 2–1,b2b47a98,943e8050,1,90,4,1,3,75.0,0,0.6,0,0,0,0,2,17,11.8,22,8,50.0,40.4,8,75.0,50.4,33,2,6.1,0,5.4,2021-04-11,daebaaa1
Premier League,Matchweek 32,W 3–2,b2b47a98,7c21e445,1,90,6,2,4,83.3,0,2.1,1,1,0,0,4,12,33.3,24,7,29.2,29.9,8,62.5,46.9,24,0,0.0,0,9.5,2021-04-17,25a3b695
