comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 2–0,b2b47a98,7c21e445,1,90,3,0,3,100.0,1,0.5,0,0,0,0,6,17,35.3,20,2,70.0,48.3,3,100.0,67.3,24,0,0.0,1,30.0,2020-09-12,78495ced
Premier League,Matchweek 2,L 0–3,b2b47a98,d07537b9,1,90,6,3,3,66.7,0,2.5,1,1,0,0,5,17,29.4,18,5,50.0,38.2,8,100.0,63.5,8,1,12.5,0,8.0,2020-09-20,845f6a86
Premier League,Matchweek 3,D 1–1,b2b47a98,361ca564,1,90,12,1,11,91.7,0,2.6,0,0,0,0,12,24,50.0,28,8,64.3,42.6,6,100.0,63.2,16,1,6.3,0,6.3,2020-09-27,002c4e89
Premier League,Matchweek 4,W 3–1,b2b47a98,943e8050,1,90,3,1,2,66.7,0,0.6,0,0,0,0,8,29,27.6,35,8,71.4,45.5,4,100.0,67.0,17,4,23.5,0,5.6,2020-10-03,34ba607f
Premier League,Matchweek 5,L 1–4,b2b47a98,19538871,1,90,12,4,7,66.7,0,3.5,1,0,1,0,7,24,29.2,26,5,65.4,45.2,10,70.0,48.9,16,0,0.0,1,10.5,2020-10-17,0b8239de
Premier League,Matchweek 6,D 1–1,b2b47a98,8cec06e1,1,90,3,1,2,66.7,0,0.6,0,0,0,0,6,16,37.5,15,4,53.3,43.3,12,66.7,47.9,11,1,9.1,0,5.0,2020-10-25,76661e3c
Premier League,Matchweek 7,W 2–1,b2b47a98,d3fd31cc,1,90,4,1,3,75.0,0,1.1,0,0,0,0,6,20,30.0,19,5,63.2,45.3,11,72.7,52.3,19,2,10.5,0,7.4,2020-11-01,448a43ee
Premier League,Matchweek 8,L 0–2,b2b47a98,33c895d4,1,90,7,2,5,71.4,0,0.8,0,0,0,0,4,20,20.0,20,3,70.0,47.5,8,75.0,54.4,10,0,0.0,0,5.0,2020-11-06,4117b695
Premier League,Matchweek 9,L 0–2,b2b47a98,cff3d9bb,1,90,3,2,2,33.3,0,1.3,0,0,0,0,5,17,29.4,18,4,61.1,40.4,7,85.7,55.1,11,3,27.3,0,5.7,2020-11-21,dbcba6c6
Premier League,Matchweek 10,W 2–0,b2b47a98,47c64c55,1,90,3,0,3,100.0,1,0.4,0,0,0,0,12,26,46.2,24,4,66.7,42.8,10,100.0,66.8,19,1,5.3,0,5.0,2020-11-27,0d5962be
Premier League,Matchweek 12,W 2–1,b2b47a98,60c6b05f,1,90,3,1,2,66.7,0,0.6,0,0,0,0,6,23,26.1,23,5,69.6,46.2,8,87.5,57.6,22,0,0.0,0,14.0,2020-12-12,4a2a6f14
Premier League,Matchweek 13,L 2–5,b2b47a98,5bfb9659,1,90,10,5,5,50.0,0,3.7,0,0,0,0,10,27,37.0,16,1,87.5,52.8,13,100.0,62.5,26,1,3.8,0,7.0,2020-12-16,b52c441b
Premier League,Matchweek 14,D 1–1,b2b47a98,fd962109,1,90,4,1,4,75.0,0,1.0,0,0,0,0,4,9,44.4,15,5,33.3,35.2,8,50.0,40.9,20,1,5.0,0,6.7,2020-12-19,3ae84056
Premier League,Matchweek 15,L 0–2,b2b47a98,b8fd03ef,1,90,6,2,4,66.7,0,3.5,0,0,0,0,11,21,52.4,18,1,88.9,54.5,5,100.0,58.8,8,0,0.0,0,10.3,2020-12-26,c1c40b30
Premier League,Matchweek 16,D 0–0,b2b47a98,822bd0ba,1,90,4,0,4,100.0,1,1.3,0,0,0,0,7,21,33.3,15,0,93.3,55.5,7,100.0,61.9,28,0,0.0,0,5.0,2020-12-30,385cda3f
Premier League,Matchweek 17,L 1–2,b2b47a98,a2d435b3,1,90,3,2,1,33.3,0,0.8,0,0,0,0,9,22,40.9,22,4,63.6,44.4,10,80.0,54.1,12,0,0.0,0,,2021-01-03,4c205b24
Premier League,Matchweek 18,L 0–1,b2b47a98,1df6b87e,1,90,4,1,3,100.0,0,1.8,1,1,0,0,10,25,40.0,18,4,66.7,45.4,13,100.0,60.0,19,0,0.0,0,5.5,2021-01-12,18ccfdb9
Premier League,Matchweek 19,L 0–3,b2b47a98,18bb7c10,1,90,6,3,3,50.0,0,2.2,0,0,0,0,11,23,47.8,25,3,60.0,44.2,12,66.7,48.5,15,1,6.7,0,6.0,2021-01-18,620df215
Premier League,Matchweek 11,L 0–2,b2b47a98,8602292d,1,90,5,2,3,60.0,0,2.1,0,0,0,0,5,13,38.5,17,4,41.2,38.3,9,66.7,49.4,14,0,0.0,0,8.5,2021-01-23,b2143993
Premier League,Matchweek 20,L 1–2,b2b47a98,5bfb9659,1,90,2,2,0,0.0,0,1.2,0,0,0,0,3,10,30.0,16,2,50.0,38.3,8,25.0,33.1,8,0,0.0,1,18.0,2021-01-26,831d8a36
Premier League,Matchweek 21,W 2–0,b2b47a98,d3fd31cc,1,90,3,0,3,100.0,1,0.4,0,0,0,0,5,25,20.0,19,3,78.9,47.4,11,90.9,61.0,20,2,10.0,3,10.8,2021-01-30,88053fb0
Premier League,Matchweek 22,L 1–2,b2b47a98,47c64c55,1,90,3,2,1,33.3,0,0.6,0,0,0,0,3,5,60.0,18,4,22.2,33.1,4,25.0,28.8,6,0,0.0,0,,2021-02-02,ca8297c0
Premier League,Matchweek 23,W 3–2,b2b47a98,33c895d4,1,90,5,2,3,60.0,0,1.3,0,0,0,0,9,27,33.3,18,2,88.9,56.4,11,100.0,63.3,24,0,0.0,0,4.0,2021-02-06,5313627a
Premier League,Matchweek 24,L 0–2,b2b47a98,cff3d9bb,1,90,5,2,3,60.0,0,0.9,0,0,0,0,8,22,36.4,20,5,65.0,42.1,11,81.8,57.7,17,0,0.0,3,13.7,2021-02-15,dd033287
Premier League,Matchweek 25,L 1–3,b2b47a98,19538871,1,90,7,3,4,71.4,0,2.0,1,1,0,0,3,22,13.6,21,1,76.2,48.9,7,85.7,58.0,11,0,0.0,1,21.0,2021-02-21,401e0d48
