comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,date,match_id
Premier League,Matchweek 2,W 1–0,8602292d,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,2020-09-21,98b4b5b6
Premier League,Matchweek 3,W 3–0,8602292d,fd962109,0,0,0,0,0,0,0,0,0,0,0,2020-09-28,6b258be0
Premier League,Matchweek 4,W 7–2,8602292d,822bd0ba,0,0,0,0,0,0,0,0,0,0,0,2020-10-04,14a7771b
Premier League,Matchweek 5,W 1–0,8602292d,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,2020-10-18,7751d8c1
Premier League,Matchweek 6,L 0–3,8602292d,5bfb9659,0,0,0,0,0,0,0,0,0,0,0,2020-10-23,873ab775
Premier League,Matchweek 7,L 3–4,8602292d,33c895d4,0,0,0,0,0,0,0,0,0,0,0,2020-11-01,235264ac
Premier League,Matchweek 8,W 3–0,8602292d,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,2020-11-08,90fd3597
Premier League,Matchweek 9,L 1–2,8602292d,d07537b9,0,0,0,0,0,0,0,0,0,0,0,2020-11-21,dea0df40
Premier League,Matchweek 10,L 1–2,8602292d,7c21e445,0,0,0,0,0,0,0,0,0,0,0,2020-11-30,2f67603c
Premier League,Matchweek 12,W 1–0,8602292d,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,2020-12-12,f809a014
Premier League,Matchweek 13,D 0–0,8602292d,943e8050,0,0,0,0,0,0,0,0,0,0,0,2020-12-17,5d89f60c
Premier League,Matchweek 14,W 3–0,8602292d,60c6b05f,0,0,0,0,0,0,0,0,0,0,0,2020-12-20,4bbe55ff
Premier League,Matchweek 19,D 0–0,8602292d,d3fd31cc,0,0,0,0,0,0,0,0,0,0,0,2021-05-13,b5b24fd8
Premier League,Matchweek 36,L 2–3,8602292d,47c64c55,0,0,0,0,0,0,0,0,0,0,0,2021-05-16,7b21d5b9
Premier League,Matchweek 37,W 2–1,8602292d,361ca564,0,0,0,0,0,0,0,0,0,0,0,2021-05-19,d4273555
