General,General,General,General,General,General,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected
Isaac Carcelen,ESP,DF,29,1993,24.4,0,7,1,14.3,0.29,0.04,0.0,0.0,27.9,3,0,0,0.2,0.2,0.03,-0.2,-0.2
Iván Alejo,ESP,"MF,FW",27,1995,14.6,0,23,6,26.1,1.58,0.41,0.0,0.0,21.3,0,0,0,1.2,1.2,0.05,-1.2,-1.2
Jeremías Ledesma,ARG,GK,29,1993,34.0,0,1,0,0.0,0.03,0.0,0.0,,11.2,0,0,0,0.0,0.0,0.05,0.0,0.0
Jorge Meré,ESP,DF,25,1997,6.7,0,4,1,25.0,0.6,0.15,0.0,0.0,14.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Joseba Zaldúa,ESP,DF,30,1992,7.1,0,1,0,0.0,0.14,0.0,0.0,,32.7,0,0,0,0.0,0.0,0.01,0.0,0.0
José Antonio,ESP,"MF,DF",18,2004,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
José Mari,ESP,MF,34,1987,4.4,0,5,2,40.0,1.13,0.45,0.0,0.0,24.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1
Lucas Pérez,ESP,FW,33,1988,7.0,3,17,6,35.3,2.44,0.86,0.18,0.5,18.8,4,0,0,2.0,2.0,0.12,1.0,1.0
Luis Hernández,ESP,DF,33,1989,35.0,0,7,1,14.3,0.2,0.03,0.0,0.0,12.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3
Mamadou Mbaye,SEN,DF,24,1998,8.4,0,1,0,0.0,0.12,0.0,0.0,,6.5,0,0,0,0.1,0.1,0.1,-0.1,-0.1
Mamady Diarra,MLI,"MF,DF",22,2000,0.7,0,3,0,0.0,4.09,0.0,0.0,,16.5,0,0,0,0.1,0.1,0.05,-0.1,-0.1
Raúl Parra,ESP,DF,22,1999,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Roger Martí,ESP,FW,31,1991,7.1,1,15,3,20.0,2.11,0.42,0.07,0.33,14.9,0,0,0,2.5,2.5,0.16,-1.5,-1.5
Rubén Alcaraz,ESP,MF,31,1991,22.7,3,31,4,12.9,1.37,0.18,0.03,0.25,23.5,3,2,3,4.0,1.6,0.05,-1.0,-0.6
Rubén Sobrino,ESP,"MF,FW",30,1992,27.4,3,33,12,36.4,1.2,0.44,0.09,0.25,13.6,0,0,0,4.9,4.9,0.15,-1.9,-1.9
Santiago Arzamendia,PAR,"DF,MF",24,1998,5.4,0,4,2,50.0,0.75,0.37,0.0,0.0,20.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2
Sergi Guardiola,ESP,FW,31,1991,12.9,3,27,13,48.1,2.09,1.0,0.11,0.23,15.5,0,0,0,3.4,3.4,0.12,-0.4,-0.4
Theo Bongonda,COD,"MF,FW",26,1995,21.5,4,42,14,33.3,1.95,0.65,0.07,0.21,21.1,2,1,1,5.2,4.4,0.1,-1.2,-1.4
Tomás Alarcón,CHI,MF,23,1999,2.5,0,2,1,50.0,0.81,0.4,0.0,0.0,36.4,0,0,0,0.0,0.0,0.01,0.0,0.0
Víctor Chust,ESP,DF,22,2000,10.7,1,2,2,100.0,0.19,0.19,0.5,0.5,7.0,0,0,0,0.9,0.9,0.47,0.1,0.1
Youba Diarra,MLI,MF,24,1998,1.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Álex Fernández,ESP,"MF,FW",29,1992,17.5,3,16,8,50.0,0.91,0.46,0.13,0.25,12.9,0,1,1,2.7,1.9,0.12,0.3,0.1
Álvaro Giménez,ESP,FW,31,1991,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0
Álvaro Negredo,ESP,FW,36,1985,8.4,1,22,7,31.8,2.62,0.83,0.05,0.14,16.8,0,0,0,1.8,1.8,0.08,-0.8,-0.8
