General,General,General,General,General,General,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal kicks,Goal kicks,Goal kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper
Player,Nation,Pos,Age,Born,90s,Ga,Pka,Fk,Ck,Og,Psxg,Psxg/sot,Psxg+/-,/90,Cmp,Att,Cmp%,Att (gk),Thr,Launch%,Avglen,Att,Launch%,Avglen,Opp,Stp,Stp%,#opa,#opa/90,Avgdist
David Gil,ESP,GK,28,1994,4.0,5,1,0,1,0,6.3,0.23,1.3,0.32,34,94,36.2,93,15,64.5,46.4,36,94.4,65.1,56,2,3.6,4,1.0,13.6
Jeremías Ledesma,ARG,GK,29,1993,34.0,48,8,1,6,0,47.1,0.22,-0.9,-0.03,236,735,32.1,824,135,58.5,44.9,285,88.8,64.1,595,42,7.1,26,0.76,10.8
