General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alberto Perea,ESP,MF,31,1990,1,1,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfonso Espino,URU,DF,30,1992,36,35,3122,34.7,0,4,4,0,0,0,7,0,1.5,1.5,4.2,5.7,53,107,129,0.0,0.12,0.12,0.0,0.12,0.04,0.12,0.16,0.04,0.16
Anthony Lozano,HON,FW,29,1993,28,14,1443,16.0,1,1,2,1,0,0,6,0,2.6,2.6,0.8,3.5,19,28,58,0.06,0.06,0.12,0.06,0.12,0.17,0.05,0.22,0.17,0.22
Antonio Blanco,ESP,MF,22,2000,3,2,158,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Awer Mabil,AUS,"MF,FW",26,1995,5,1,165,1.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,4,14,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.09,0.09,0.09
Brian Ocampo,URU,"MF,FW",23,1999,18,15,1119,12.4,1,1,2,1,0,0,2,0,0.5,0.5,1.7,2.2,40,22,81,0.08,0.08,0.16,0.08,0.16,0.04,0.14,0.18,0.04,0.18
Cala,ESP,DF,32,1989,3,1,137,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Carlos García,ESP,DF,22,2000,1,0,25,0.3,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0,0.0,3.6,3.6,0.0,3.6,0.0,0.4,0.4,0.0,0.4
Chris Ramos,ESP,FW,25,1997,15,7,710,7.9,1,0,1,1,0,0,2,0,3.0,3.0,0.2,3.2,9,6,35,0.13,0.0,0.13,0.13,0.13,0.38,0.03,0.41,0.38,0.41
David Gil,ESP,GK,28,1994,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fali,ESP,"DF,MF",28,1993,25,22,1714,19.0,0,0,0,0,0,0,6,0,0.6,0.6,0.2,0.8,9,56,10,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Fede San Emeterio,ESP,MF,25,1997,33,24,1844,20.5,0,1,1,0,0,0,14,0,0.3,0.3,0.8,1.1,1,45,11,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.05,0.02,0.05
Francisco Mwepu,ZAM,FW,22,2000,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gonzalo Escalante,ARG,MF,29,1993,14,13,1121,12.5,4,1,5,4,0,0,4,0,3.5,3.5,1.5,5.0,3,50,12,0.32,0.08,0.4,0.32,0.4,0.28,0.12,0.4,0.28,0.4
Isaac Carcelen,ESP,DF,29,1993,27,25,2199,24.4,0,1,1,0,0,0,4,3,0.2,0.2,1.3,1.6,33,85,62,0.0,0.04,0.04,0.0,0.04,0.01,0.05,0.06,0.01,0.06
Iván Alejo,ESP,"MF,FW",27,1995,31,13,1311,14.6,0,1,1,0,0,0,13,1,1.2,1.2,2.4,3.6,52,16,103,0.0,0.07,0.07,0.0,0.07,0.08,0.17,0.25,0.08,0.25
Jeremías Ledesma,ARG,GK,29,1993,34,34,3060,34.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jorge Meré,ESP,DF,25,1997,10,6,601,6.7,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,14,0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Joseba Zaldúa,ESP,DF,30,1992,10,7,639,7.1,0,1,1,0,0,0,4,0,0.0,0.0,0.0,0.1,13,13,20,0.0,0.14,0.14,0.0,0.14,0.0,0.01,0.01,0.0,0.01
José Antonio,ESP,"MF,DF",18,2004,2,0,46,0.5,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,2,0.0,1.96,1.96,0.0,1.96,0.0,0.03,0.03,0.0,0.03
José Mari,ESP,MF,34,1987,18,2,397,4.4,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,5,21,4,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.09,0.03,0.09
Lucas Pérez,ESP,FW,33,1988,14,5,628,7.0,3,0,3,3,0,0,3,0,2.0,2.0,0.6,2.5,8,14,24,0.43,0.0,0.43,0.43,0.43,0.28,0.08,0.36,0.28,0.36
Luis Hernández,ESP,DF,33,1989,35,35,3149,35.0,0,0,0,0,0,0,8,1,0.3,0.3,0.9,1.2,10,95,8,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Mamadou Mbaye,SEN,DF,24,1998,14,7,760,8.4,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,2,13,1,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Mamady Diarra,MLI,"MF,DF",22,2000,2,1,66,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,0,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
Raúl Parra,ESP,DF,22,1999,6,4,310,3.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Roger Martí,ESP,FW,31,1991,14,8,639,7.1,1,0,1,1,0,0,1,0,2.5,2.5,0.5,2.9,7,5,34,0.14,0.0,0.14,0.14,0.14,0.35,0.06,0.41,0.35,0.41
Rubén Alcaraz,ESP,MF,31,1991,31,22,2043,22.7,3,0,3,1,2,3,11,1,4.0,1.6,1.3,2.9,30,105,20,0.13,0.0,0.13,0.04,0.04,0.18,0.06,0.23,0.07,0.13
Rubén Sobrino,ESP,"MF,FW",30,1992,33,28,2465,27.4,3,2,5,3,0,0,11,0,4.9,4.9,2.3,7.2,45,46,81,0.11,0.07,0.18,0.11,0.18,0.18,0.08,0.26,0.18,0.26
Santiago Arzamendia,PAR,"DF,MF",24,1998,12,5,483,5.4,0,0,0,0,0,0,0,0,0.2,0.2,0.5,0.7,8,17,22,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.12,0.04,0.12
Sergi Guardiola,ESP,FW,31,1991,17,14,1165,12.9,3,0,3,3,0,0,2,0,3.4,3.4,0.5,3.9,12,28,55,0.23,0.0,0.23,0.23,0.23,0.26,0.04,0.3,0.26,0.3
Theo Bongonda,COD,"MF,FW",26,1995,31,24,1938,21.5,4,3,7,3,1,1,2,0,5.2,4.4,3.0,7.4,74,39,105,0.19,0.14,0.33,0.14,0.28,0.24,0.14,0.38,0.2,0.34
Tomás Alarcón,CHI,MF,23,1999,4,2,223,2.5,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,2,9,6,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Víctor Chust,ESP,DF,22,2000,14,10,965,10.7,1,0,1,1,0,0,3,0,0.9,0.9,0.0,1.0,4,22,2,0.09,0.0,0.09,0.09,0.09,0.09,0.0,0.09,0.09,0.09
Youba Diarra,MLI,MF,24,1998,5,1,98,1.1,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.45
Álex Fernández,ESP,"MF,FW",29,1992,28,17,1576,17.5,3,0,3,2,1,1,0,0,2.7,1.9,1.6,3.4,19,69,26,0.17,0.0,0.17,0.11,0.11,0.15,0.09,0.24,0.11,0.2
Álvaro Giménez,ESP,FW,31,1991,1,0,17,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Álvaro Negredo,ESP,FW,36,1985,21,9,757,8.4,1,2,3,1,0,0,0,0,1.8,1.8,2.4,4.2,4,17,22,0.12,0.24,0.36,0.12,0.36,0.21,0.28,0.5,0.21,0.5
