General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aitor Fernández,ESP,GK,30,1991,13,13,1166,13.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Primo,ESP,GK,17,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Clerc,ESP,DF,29,1992,19,18,1514,16.8,0,0,0,0,0,0,6,0,0.1,0.1,0.8,1.0,45,66,56,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Coke,ESP,DF,34,1987,6,1,118,1.3,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,1,8,5,0.76,0.0,0.76,0.76,0.76,0.48,0.04,0.52,0.48,0.52
Cárdenas,ESP,GK,24,1997,24,24,2160,24.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Gómez,ESP,FW,23,1998,28,11,1063,11.8,4,2,6,4,0,0,1,0,4.7,4.7,2.2,6.9,22,15,87,0.34,0.17,0.51,0.34,0.51,0.4,0.19,0.58,0.4,0.58
Enis Bardhi,MKD,"MF,FW",26,1995,30,17,1701,18.9,3,3,6,1,2,2,3,0,3.9,2.2,3.0,5.3,41,103,105,0.16,0.16,0.32,0.05,0.21,0.2,0.16,0.37,0.12,0.28
Enric Franquesa,ESP,"DF,FW",24,1997,16,6,625,6.9,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,17,15,36,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Gonzalo Melero,ESP,MF,27,1994,29,20,1692,18.8,7,2,9,5,2,2,5,0,4.2,2.6,1.0,3.7,19,84,39,0.37,0.11,0.48,0.27,0.37,0.22,0.05,0.28,0.14,0.19
Jorge Miramón,ESP,DF,32,1989,29,22,1977,22.0,1,0,1,1,0,0,5,0,0.4,0.4,1.5,1.8,30,85,86,0.05,0.0,0.05,0.05,0.05,0.02,0.07,0.08,0.02,0.08
Jorge de Frutos,ESP,"MF,FW",24,1997,25,20,1760,19.6,4,7,11,4,0,0,4,0,4.9,4.9,3.3,8.2,60,49,153,0.2,0.36,0.56,0.2,0.56,0.25,0.17,0.42,0.25,0.42
José Campaña,ESP,MF,28,1993,20,16,1422,15.8,2,2,4,2,0,1,6,1,1.5,0.6,1.1,1.7,37,133,55,0.13,0.13,0.25,0.13,0.25,0.09,0.07,0.16,0.03,0.11
José Luis García Vayá,ESP,MF,22,1998,29,23,2012,22.4,0,0,0,0,0,0,9,0,0.6,0.6,2.2,2.8,24,130,24,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12
José Luis Morales,ESP,"FW,MF",34,1987,35,31,2719,30.2,13,7,20,10,3,5,7,0,14.3,10.4,5.2,15.6,100,97,241,0.43,0.23,0.66,0.33,0.56,0.47,0.17,0.65,0.34,0.52
Marc Pubill,ESP,"DF,MF",18,2003,11,5,512,5.7,0,1,1,0,0,0,1,0,0.9,0.9,1.2,2.0,10,11,28,0.0,0.18,0.18,0.0,0.18,0.15,0.2,0.36,0.15,0.36
Marcelo Saracchi,URU,DF,23,1998,4,2,186,2.1,0,1,1,0,0,0,2,0,0.0,0.0,0.2,0.2,4,8,14,0.0,0.48,0.48,0.0,0.48,0.0,0.11,0.11,0.0,0.11
Martín Cáceres,URU,DF,34,1987,10,9,663,7.4,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,9,31,5,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Mickael Malsa,MTQ,MF,25,1995,26,11,1143,12.7,1,2,3,1,0,0,7,0,1.1,1.1,1.7,2.8,7,53,11,0.08,0.16,0.24,0.08,0.24,0.09,0.13,0.22,0.09,0.22
Nemanja Radoja,SRB,MF,28,1993,19,17,1214,13.5,0,0,0,0,0,0,3,0,0.3,0.3,0.8,1.1,9,25,23,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08
Nikola Vukčević,MNE,MF,29,1991,6,0,118,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,9,0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Omar Faraj,PLE,FW,19,2002,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Martínez,ESP,MF,23,1998,13,7,656,7.3,0,1,1,0,0,0,2,0,0.5,0.5,0.9,1.4,8,20,18,0.0,0.14,0.14,0.0,0.14,0.06,0.12,0.19,0.06,0.19
Rober,ESP,DF,26,1995,27,21,2010,22.3,1,0,1,1,0,0,5,1,1.3,1.3,0.2,1.4,17,53,5,0.04,0.0,0.04,0.04,0.04,0.06,0.01,0.06,0.06,0.06
Roberto Soldado,ESP,FW,36,1985,18,7,664,7.4,3,2,5,3,0,0,7,2,3.7,3.7,0.7,4.4,4,14,43,0.41,0.27,0.68,0.41,0.68,0.49,0.09,0.58,0.49,0.58
