General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdourahmane Barry,GUI,DF,21,2000,8,1,210,2.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,3,8,12,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04
Adrian Fein,GER,MF,22,1999,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.06,0.15,0.21,0.06,0.21
Afimico Pululu,FRA,"FW,MF",22,1999,8,0,70,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,10,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Andreas Linde,SWE,GK,28,1993,12,12,1080,12.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branimir Hrgota,SWE,FW,28,1993,34,33,2777,30.9,9,5,14,4,5,5,4,0,9.1,5.1,4.1,9.3,51,87,200,0.29,0.16,0.45,0.13,0.29,0.29,0.13,0.43,0.17,0.3
Cedric Itten,SUI,FW,24,1996,12,7,635,7.1,2,0,2,2,0,0,1,0,2.6,2.6,0.1,2.7,8,10,46,0.28,0.0,0.28,0.28,0.28,0.37,0.01,0.38,0.37,0.38
Dickson Abiama,NGA,FW,22,1998,24,5,726,8.1,0,1,1,0,0,0,3,0,1.8,1.8,1.3,3.2,14,17,38,0.0,0.12,0.12,0.0,0.12,0.23,0.16,0.39,0.23,0.39
Gian-Luca Itter,GER,DF,22,1999,24,16,1455,16.2,0,1,1,0,0,0,3,0,0.3,0.3,0.8,1.1,28,57,40,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07
Gideon Jung,GER,DF,26,1994,5,1,142,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hans Nunoo Sarpei,GHA,"DF,MF",22,1998,8,7,643,7.1,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,16,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Håvard Nielsen,NOR,"MF,FW",28,1993,26,14,1367,15.2,2,0,2,2,0,0,2,0,2.0,2.0,0.1,2.1,21,43,76,0.13,0.0,0.13,0.13,0.13,0.13,0.01,0.14,0.13,0.14
Jamie Leweling,GER,"FW,MF",20,2001,33,22,1959,21.8,5,1,6,5,0,0,3,0,4.0,4.0,1.7,5.8,76,34,153,0.23,0.05,0.28,0.23,0.28,0.18,0.08,0.26,0.18,0.26
Jeremy Dudziak,TUN,"MF,FW",25,1995,22,15,1134,12.6,2,0,2,2,0,0,1,0,2.4,2.4,1.1,3.5,18,33,62,0.16,0.0,0.16,0.16,0.16,0.19,0.09,0.28,0.19,0.28
Jessic Ngankam,GER,FW,21,2000,6,4,341,3.8,2,1,3,2,0,0,0,0,1.8,1.8,0.2,1.9,4,2,11,0.53,0.26,0.79,0.53,0.79,0.47,0.04,0.51,0.47,0.51
Jetro Willems,NED,DF,27,1994,24,20,1598,17.8,1,0,1,1,0,0,5,0,0.6,0.6,1.4,2.1,17,72,31,0.06,0.0,0.06,0.06,0.06,0.04,0.08,0.12,0.04,0.12
