General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Hložek,CZE,"FW,MF",20,2002,29,16,1286,14.3,5,3,8,5,0,0,2,0,2.7,2.7,2.5,5.3,22,32,70,0.35,0.21,0.56,0.35,0.56,0.19,0.18,0.37,0.19,0.37
Amine Adli,MAR,"FW,MF",22,2000,26,16,1435,15.9,5,3,8,5,0,0,2,2,5.0,5.0,1.7,6.7,46,49,137,0.31,0.19,0.5,0.31,0.5,0.31,0.11,0.42,0.31,0.42
Andrey Lunyov,RUS,GK,30,1991,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ayman Azhil,MAR,MF,21,2001,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Callum Hudson-Odoi,ENG,"FW,MF",21,2000,14,7,605,6.7,0,1,1,0,0,0,0,0,0.2,0.2,0.8,0.9,30,31,44,0.0,0.15,0.15,0.0,0.15,0.03,0.11,0.14,0.03,0.14
Charles Aránguiz,CHI,MF,33,1989,10,4,493,5.5,1,0,1,1,0,0,1,0,0.3,0.3,0.2,0.5,3,32,7,0.18,0.0,0.18,0.18,0.18,0.06,0.04,0.1,0.06,0.1
Daley Sinkgraven,NED,"DF,MF",27,1995,12,4,344,3.8,0,2,2,0,0,0,1,0,0.2,0.2,1.3,1.4,8,8,17,0.0,0.52,0.52,0.0,0.52,0.04,0.33,0.37,0.04,0.37
Edmond Tapsoba,BFA,DF,23,1999,33,32,2871,31.9,1,0,1,0,1,2,5,0,2.8,1.2,1.0,2.2,40,169,10,0.03,0.0,0.03,0.0,0.0,0.09,0.03,0.12,0.04,0.07
Exequiel Palacios,ARG,MF,23,1998,25,19,1654,18.4,4,2,6,1,3,3,4,0,3.0,0.6,1.3,1.9,12,105,27,0.22,0.11,0.33,0.05,0.16,0.16,0.07,0.23,0.03,0.11
Florian Wirtz,GER,"FW,MF",19,2003,17,11,1090,12.1,1,6,7,1,0,0,4,0,0.8,0.8,3.9,4.7,36,80,86,0.08,0.5,0.58,0.08,0.58,0.06,0.32,0.39,0.06,0.39
Jeremie Frimpong,NED,"DF,MF",21,2000,34,32,2708,30.1,8,7,15,8,0,0,4,0,7.6,7.6,6.2,13.8,155,62,250,0.27,0.23,0.5,0.27,0.5,0.25,0.21,0.46,0.25,0.46
Joel Pohjanpalo,FIN,"FW,MF",27,1994,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Tah,GER,DF,26,1996,33,28,2487,27.6,1,0,1,1,0,0,6,0,1.1,1.1,0.5,1.5,8,56,4,0.04,0.0,0.04,0.04,0.04,0.04,0.02,0.06,0.04,0.06
Karim Bellarabi,GER,"FW,MF",32,1990,8,1,85,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kerem Demirbay,GER,MF,29,1993,25,17,1544,17.2,4,3,7,4,0,0,5,0,2.2,2.2,3.0,5.2,22,86,21,0.23,0.17,0.41,0.23,0.41,0.13,0.17,0.31,0.13,0.31
Lukáš Hrádecký,FIN,GK,32,1989,33,33,2969,33.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mitchel Bakker,NED,"DF,MF",22,2000,28,19,1659,18.4,3,2,5,3,0,0,6,1,1.7,1.7,2.0,3.6,28,57,65,0.16,0.11,0.27,0.16,0.27,0.09,0.11,0.2,0.09,0.2
Moussa Diaby,FRA,"FW,MF",23,1999,33,33,2699,30.0,9,8,17,9,0,1,4,0,11.0,10.3,8.2,18.5,125,104,258,0.3,0.27,0.57,0.3,0.57,0.37,0.27,0.64,0.34,0.62
Nadiem Amiri,GER,"MF,FW",25,1996,25,9,977,10.9,4,1,5,3,1,1,6,0,1.9,1.1,1.1,2.2,30,55,30,0.37,0.09,0.46,0.28,0.37,0.17,0.1,0.27,0.1,0.2
Noah Mbamba,BEL,MF,17,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odilon Kossounou,CIV,DF,21,2001,24,17,1523,16.9,0,1,1,0,0,0,3,0,0.2,0.2,0.1,0.3,26,77,16,0.0,0.06,0.06,0.0,0.06,0.01,0.01,0.02,0.01,0.02
Patrik Schick,CZE,FW,26,1996,14,10,941,10.5,3,1,4,3,0,0,0,0,4.6,4.6,0.6,5.1,8,11,68,0.29,0.1,0.38,0.29,0.38,0.44,0.05,0.49,0.44,0.49
Paulinho,BRA,FW,22,2000,4,1,82,0.9,1,0,1,1,0,0,0,0,0.5,0.5,0.0,0.5,3,4,8,1.1,0.0,1.1,1.1,1.1,0.58,0.0,0.58,0.58,0.58
Piero Hincapié,ECU,"DF,MF",20,2002,30,27,2457,27.3,1,1,2,1,0,0,13,3,1.3,1.3,1.0,2.4,46,83,42,0.04,0.04,0.07,0.04,0.07,0.05,0.04,0.09,0.05,0.09
Robert Andrich,GER,MF,27,1994,29,28,2406,26.7,2,2,4,2,0,0,7,0,1.6,1.6,1.2,2.8,12,99,8,0.07,0.07,0.15,0.07,0.15,0.06,0.04,0.11,0.06,0.11
