General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Aznou,MAR,DF,18-256,2006,1,0,33,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adrian Baquerin,ESP,FW,17-346,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amath,SEN,"FW,DF",28-212,1996,9,5,316,3.5,0,1,1,0,0,0,1,0,0.4,0.4,0.2,0.6,7,11,21,0.0,0.28,0.28,0.0,0.28,0.1,0.06,0.16,0.1,0.16
Antonio Candela,ITA,DF,24-292,2000,1,1,77,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
Anuar,MAR,"FW,MF",30-029,1995,14,12,1046,11.6,2,0,2,2,0,0,4,0,1.1,1.1,0.4,1.5,13,17,30,0.17,0.0,0.17,0.17,0.17,0.09,0.03,0.13,0.09,0.13
Cenk Özkacar,TUR,DF,24-130,2000,4,3,196,2.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,3,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Chuky san jose,ESP,"MF,FW",20-290,2004,7,3,237,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,6,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
Darwin Machís,VEN,"FW,MF",32-006,1993,8,5,317,3.5,0,0,0,0,0,0,0,0,0.7,0.7,0.2,0.8,5,11,13,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.23,0.19,0.23
David Torres,ESP,DF,21-345,2003,14,11,1093,12.1,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,10,28,3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
