name,position,id
Ederson,GK,3bb7b8b4
Rúben Dias,DF,31c69ef1
Rodri,MF,6434f10d
Raheem Sterling,FW,b400bde0
João Cancelo,"DF,MF",bd6351cd
Bernardo Silva,"MF,FW",3eb22ec9
İlkay Gündoğan,MF,819b3158
Kevin De Bruyne,MF,e46012d4
Riyad Mahrez,FW,892d5bb1
Gabriel Jesus,FW,b66315ae
Kyle Walker,DF,86dd77d1
John Stones,DF,5eecec3d
Phil Foden,"FW,MF",ed1e53f3
Oleksandr Zinchenko,DF,51cf8561
Ferrán Torres,"FW,MF",9e1035f8
Aymeric Laporte,DF,119b9a8e
Fernandinho,MF,101da2b5
Benjamin Mendy,DF,5271c8f1
Nathan Aké,DF,eaeca114
Sergio Agüero,FW,4d034881
Eric García,DF,2bed3eab
Scott Carson,GK,3e1550ee
Zack Steffen,GK,42130443
Liam Delap,FW,dd897ee7
Adrian Bernabe,MF,548672b4
Tommy Doyle,MF,5526deb1
Claudio Gomes,MF,22f6ed2c
Taylor Harwood-Bellis,DF,47327321
Luke Mbete-Tatu,DF,387e1d35
Felix Nmecha,MF,091c86e2
Nicolás Otamendi,DF,0d267745
Cole Palmer,"FW,MF",dc7f8a28
James Trafford,GK,259fea27
