General,General,General,General,General,Playing time,Playing time,Playing time,General,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks,Penalty kicks
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Ga,Ga90,Sota,Saves,Save%,W,D,L,Cs,Cs%,Pkatt,Pka,Pksv,Pkm,Save%
Lucas Chevalier,FRA,GK,20,2001,32,32,2880,32.0,31,0.97,105,76,72.4,16,9,7,10,31.3,3,2,1,0,33.3
Léo Jardim,BRA,GK,27,1995,6,6,540,6.0,13,2.17,17,4,35.3,3,1,2,0,0.0,2,2,0,0,0.0
