General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Ansgar Knauff,GER,"MF,DF",21,2002,31,24,2109,23.4,7,2,9,7,0,0,7,1,5.7,5.7,2.3,8.0,77,57,164,0.3,0.09,0.38,0.3,0.38,0.24,0.1,0.34,0.24,0.34
Aurélio Buta,POR,"DF,MF",26,1997,30,20,1744,19.4,1,1,2,1,0,0,5,0,0.5,0.5,0.7,1.2,51,90,104,0.05,0.05,0.1,0.05,0.1,0.02,0.04,0.06,0.02,0.06
Christopher Lenz,GER,DF,28,1994,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donny van de Beek,NED,"MF,FW",26,1997,8,4,357,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,10,12,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.12,0.02,0.12
Elias Baum,GER,"DF,MF",17,2005,4,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ellyes Skhiri,TUN,MF,28,1995,27,24,2168,24.1,2,2,4,2,0,0,1,0,2.3,2.3,1.0,3.3,10,110,28,0.08,0.08,0.17,0.08,0.17,0.1,0.04,0.14,0.1,0.14
Fares Chaïbi,ALG,"MF,FW",20,2002,28,21,1912,21.2,2,4,6,2,0,0,2,0,3.1,3.1,6.8,9.8,53,86,143,0.09,0.19,0.28,0.09,0.28,0.14,0.32,0.46,0.14,0.46
Hrvoje Smolčić,CRO,DF,22,2000,11,3,347,3.9,1,0,1,1,0,0,0,0,1.0,1.0,0.0,1.0,0,14,0,0.26,0.0,0.26,0.26,0.26,0.26,0.01,0.27,0.26,0.27
Hugo Ekitike,FRA,FW,21,2002,14,7,716,8.0,4,2,6,4,0,0,3,0,2.4,2.4,1.7,4.1,16,9,60,0.5,0.25,0.75,0.5,0.75,0.3,0.21,0.51,0.3,0.51
Hugo Larsson,SWE,MF,19,2004,29,21,1886,21.0,2,1,3,2,0,0,1,0,1.3,1.3,1.4,2.7,26,68,42,0.1,0.05,0.14,0.1,0.14,0.06,0.07,0.13,0.06,0.13
Jean Mattéo Bahoya,FRA,"MF,FW",18,2005,8,1,177,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,3,22,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Jens Grahl,GER,GK,34,1988,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.12,0.12,0.0,0.12
Jens Petter Hauge,NOR,"MF,FW",23,1999,10,0,147,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,7,6,15,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09
Jesper Lindstrøm,DEN,FW,23,2000,1,1,83,0.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,1,9,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2
Jessic Ngankam,GER,FW,23,2000,15,2,280,3.1,0,0,0,0,0,1,2,0,1.5,0.7,0.0,0.7,2,1,17,0.0,0.0,0.0,0.0,0.0,0.48,0.01,0.49,0.23,0.24
Junior Dina Ebimbe,FRA,"MF,DF",22,2000,31,25,1956,21.7,5,3,8,5,0,0,5,0,5.0,5.0,2.9,7.9,57,79,157,0.23,0.14,0.37,0.23,0.37,0.23,0.13,0.36,0.23,0.36
Kevin Trapp,GER,GK,33,1990,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kristijan Jakić,CRO,"MF,FW",26,1997,4,1,200,2.2,0,0,0,0,0,0,1,0,0.0,0.0,0.2,0.2,3,11,9,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
Makoto Hasebe,JPN,"DF,MF",39,1984,8,2,218,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,10,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mario Götze,GER,MF,31,1992,30,23,2068,23.0,3,2,5,3,0,0,5,1,2.9,2.9,3.0,5.9,22,115,118,0.13,0.09,0.22,0.13,0.22,0.13,0.13,0.26,0.13,0.26
Marko Mladenović,SRB,MF,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nacho Ferri,ESP,"FW,MF",18,2004,8,0,74,0.8,1,0,1,1,0,0,0,0,1.2,1.2,0.0,1.2,0,2,8,1.22,0.0,1.22,1.22,1.22,1.43,0.05,1.48,1.43,1.48
Niels Nkounkou,FRA,"DF,MF",22,2000,29,13,1309,14.5,3,2,5,3,0,0,5,1,1.3,1.3,2.2,3.5,55,61,62,0.21,0.14,0.34,0.21,0.34,0.09,0.15,0.24,0.09,0.24
Nnamdi Collins,GER,DF,19,2004,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,13,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omar Marmoush,EGY,"FW,MF",24,1999,29,27,2301,25.6,12,6,18,10,2,2,7,0,11.6,10.1,4.4,14.5,88,60,165,0.47,0.23,0.7,0.39,0.63,0.46,0.17,0.63,0.39,0.57
Paxten Aaronson,USA,MF,19,2003,7,1,101,1.1,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,2,5,7,0.0,0.89,0.89,0.0,0.89,0.11,0.07,0.19,0.11,0.19
