General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aleksandr Golovin,RUS,"MF,FW",26,1996,34,29,2464,27.4,8,7,15,8,0,0,5,0,5.3,5.3,5.8,11.1,89,132,210,0.29,0.26,0.55,0.29,0.55,0.19,0.21,0.4,0.19,0.4
Alexander Nübel,GER,GK,25,1996,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Axel Disasi,FRA,DF,24,1998,38,37,3330,37.0,3,3,6,3,0,1,3,0,3.8,3.0,1.2,4.2,64,206,17,0.08,0.08,0.16,0.08,0.16,0.1,0.03,0.13,0.08,0.11
Benoît Badiashile,FRA,DF,21,2001,11,9,839,9.3,2,0,2,2,0,0,3,0,0.6,0.6,0.4,1.0,3,39,0,0.21,0.0,0.21,0.21,0.21,0.07,0.04,0.11,0.07,0.11
Breel Embolo,SUI,FW,25,1997,32,19,1859,20.7,12,2,14,12,0,1,3,0,8.5,7.6,3.2,10.8,24,52,159,0.58,0.1,0.68,0.58,0.68,0.41,0.16,0.57,0.37,0.52
Caio Henrique Oliveira Silva,BRA,DF,25,1997,35,32,2896,32.2,1,9,10,1,0,0,3,0,0.7,0.7,5.2,6.0,56,197,141,0.03,0.28,0.31,0.03,0.31,0.02,0.16,0.19,0.02,0.19
Chrislain Matsima,FRA,DF,20,2002,8,5,446,5.0,0,1,1,0,0,0,0,0,0.7,0.7,0.4,1.0,2,23,9,0.0,0.2,0.2,0.0,0.2,0.14,0.07,0.21,0.14,0.21
Edan Diop,FRA,"DF,FW",17,2004,7,1,223,2.5,1,0,1,1,0,0,0,0,1.2,1.2,0.8,2.1,8,17,29,0.4,0.0,0.4,0.4,0.4,0.49,0.34,0.83,0.49,0.83
Eliesse Ben Seghir,MAR,"FW,MF",17,2005,19,13,1052,11.7,4,1,5,4,0,0,1,0,1.9,1.9,1.2,3.2,31,55,93,0.34,0.09,0.43,0.34,0.43,0.17,0.11,0.27,0.17,0.27
Eliot Matazo,BEL,MF,20,2002,23,13,1175,13.1,1,0,1,1,0,0,2,0,0.2,0.2,0.1,0.3,5,60,10,0.08,0.0,0.08,0.08,0.08,0.02,0.01,0.03,0.02,0.03
Gelson Martins,POR,"MF,FW",27,1995,11,3,345,3.8,0,0,0,0,0,0,0,0,0.8,0.8,0.3,1.1,15,14,47,0.0,0.0,0.0,0.0,0.0,0.2,0.08,0.28,0.2,0.28
Guillermo Maripán,CHI,DF,28,1994,26,25,2157,24.0,3,0,3,3,0,0,6,1,1.6,1.6,0.1,1.7,6,68,0,0.13,0.0,0.13,0.13,0.13,0.06,0.01,0.07,0.06,0.07
Ismail Jakobs,SEN,"DF,FW",22,1999,32,9,1119,12.4,0,2,2,0,0,0,3,0,1.0,1.0,1.5,2.5,39,46,109,0.0,0.16,0.16,0.0,0.16,0.08,0.12,0.2,0.08,0.2
Jean Lucas,BRA,MF,24,1998,6,3,291,3.2,0,0,0,0,0,0,0,0,0.6,0.6,0.2,0.8,5,20,6,0.0,0.0,0.0,0.0,0.0,0.19,0.05,0.23,0.19,0.23
Kevin Volland,GER,"FW,MF",30,1992,17,7,639,7.1,3,2,5,3,0,0,1,0,1.7,1.7,1.6,3.3,6,31,60,0.42,0.28,0.7,0.42,0.7,0.25,0.23,0.47,0.25,0.47
Krépin Diatta,SEN,"MF,FW",23,1999,31,22,2072,23.0,4,2,6,4,0,0,3,0,4.6,4.6,3.4,8.0,80,90,229,0.17,0.09,0.26,0.17,0.26,0.2,0.15,0.35,0.2,0.35
Maghnes Akliouche,FRA,"MF,FW",20,2002,11,5,402,4.5,0,0,0,0,0,0,3,0,0.5,0.5,0.5,0.9,9,16,42,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.21,0.1,0.21
Malang Sarr,FRA,DF,23,1999,13,8,716,8.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,5,59,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01
Mohamed Camara,MLI,MF,22,2000,29,25,2194,24.4,0,3,3,0,0,0,6,1,1.0,1.0,2.2,3.2,28,135,19,0.0,0.12,0.12,0.0,0.12,0.04,0.09,0.13,0.04,0.13
Myron Boadu,NED,FW,21,2001,12,3,295,3.3,3,0,3,3,0,0,0,0,2.6,2.6,0.3,2.9,5,3,21,0.92,0.0,0.92,0.92,0.92,0.79,0.09,0.88,0.79,0.88
Ruben Aguilar,FRA,DF,29,1993,20,14,1172,13.0,0,0,0,0,0,0,3,0,0.2,0.2,0.9,1.1,29,102,78,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
Sofiane Diop,FRA,MF,22,2000,1,1,65,0.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,2,10,1.38,0.0,1.38,1.38,1.38,1.4,0.11,1.51,1.4,1.51
Soungoutou Magassa,FRA,MF,18,2003,2,0,82,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Takumi Minamino,JPN,"MF,FW",27,1995,18,10,724,8.0,1,3,4,1,0,0,2,0,1.9,1.9,1.4,3.2,26,28,66,0.12,0.37,0.5,0.12,0.5,0.23,0.17,0.4,0.23,0.4
Vanderson,BRA,"DF,MF",21,2001,31,24,2214,24.6,1,4,5,1,0,0,4,1,2.4,2.4,3.5,5.9,50,108,175,0.04,0.16,0.2,0.04,0.2,0.1,0.14,0.24,0.1,0.24
