General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alberto Moreno,ESP,"MF,DF",29,1992,24,13,1223,13.6,3,2,5,3,0,0,3,0,3.1,3.1,1.9,5.0,34,53,87,0.22,0.15,0.37,0.22,0.37,0.23,0.14,0.37,0.23,0.37
Alfonso Pedraza,ESP,DF,25,1996,28,19,1701,18.9,4,4,8,4,0,0,2,0,1.9,1.9,5.2,7.2,94,64,182,0.21,0.21,0.42,0.21,0.42,0.1,0.28,0.38,0.1,0.38
Arnaut Danjuma,NED,FW,24,1997,23,17,1472,16.4,10,3,13,7,3,3,1,0,11.9,9.5,2.2,11.7,71,27,172,0.61,0.18,0.79,0.43,0.61,0.73,0.14,0.86,0.58,0.72
Aïssa Mandi,ALG,DF,29,1991,17,14,1375,15.3,1,0,1,1,0,0,3,0,2.3,2.3,0.1,2.3,7,54,2,0.07,0.0,0.07,0.07,0.07,0.15,0.0,0.15,0.15,0.15
Boulaye Dia,SEN,FW,24,1996,25,13,1269,14.1,5,5,10,5,0,0,3,0,5.4,5.4,2.4,7.8,22,16,93,0.35,0.35,0.71,0.35,0.71,0.39,0.17,0.56,0.39,0.56
Carlo,ESP,MF,20,2001,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dani Raba,ESP,"MF,FW",25,1995,7,0,89,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.3,0.3,1,5,12,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35
Daniel Parejo,ESP,MF,32,1989,33,32,2704,30.0,2,10,12,1,1,1,3,0,1.5,0.7,6.9,7.6,36,256,36,0.07,0.33,0.4,0.03,0.37,0.05,0.23,0.28,0.02,0.25
Francis Coquelin,FRA,MF,30,1991,20,8,830,9.2,2,1,3,2,0,0,3,0,0.3,0.3,0.8,1.1,14,56,39,0.22,0.11,0.33,0.22,0.33,0.03,0.08,0.12,0.03,0.12
Gerard Moreno,ESP,FW,29,1992,17,14,1191,13.2,9,3,12,8,1,2,2,0,7.4,5.8,4.9,10.7,29,67,95,0.68,0.23,0.91,0.6,0.83,0.56,0.37,0.93,0.44,0.81
Gerónimo Rulli,ARG,GK,29,1992,32,32,2880,32.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giovani Lo Celso,ARG,"FW,MF",25,1996,16,11,994,11.0,1,1,2,1,0,0,3,0,1.1,1.1,2.4,3.5,33,68,71,0.09,0.09,0.18,0.09,0.18,0.1,0.22,0.32,0.1,0.32
Juan Foyth,ARG,DF,23,1998,25,22,1924,21.4,1,1,2,1,0,0,6,1,0.7,0.7,1.1,1.8,48,91,35,0.05,0.05,0.09,0.05,0.09,0.03,0.05,0.08,0.03,0.08
Manu Trigueros,ESP,"MF,FW",29,1991,35,27,2178,24.2,6,4,10,6,0,0,3,0,5.7,5.7,2.6,8.3,30,185,96,0.25,0.17,0.41,0.25,0.41,0.24,0.11,0.34,0.24,0.34
Mario Gaspar,ESP,DF,30,1990,12,7,623,6.9,0,0,0,0,0,0,1,0,0.3,0.3,0.6,0.9,6,22,22,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13
Moi Gómez,ESP,"MF,FW",27,1994,29,13,1286,14.3,2,2,4,2,0,0,2,0,2.6,2.6,2.7,5.3,26,71,83,0.14,0.14,0.28,0.14,0.28,0.18,0.19,0.37,0.18,0.37
Nicolas Jackson,SEN,"FW,MF",20,2001,9,0,165,1.8,0,0,0,0,0,0,1,0,1.0,1.0,0.5,1.4,6,4,20,0.0,0.0,0.0,0.0,0.0,0.52,0.26,0.78,0.52,0.78
