General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aboubakar Kamara,MTN,"FW,MF",25,1995,10,7,557,6.2,1,0,1,1,0,0,1,1,1.2,1.2,0.8,2.0,10,7,37,0.16,0.0,0.16,0.16,0.16,0.19,0.13,0.32,0.19,0.32
Ahmad Ngouyamsa,CHA,DF,19,2000,3,2,157,1.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfred Gomis,SEN,GK,26,1993,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Racioppi,SUI,GK,21,1998,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Aníbal Chalá,ECU,DF,24,1996,13,9,744,8.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,17,28,31,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Arthur Zagre,FRA,"DF,MF",18,2001,3,1,122,1.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aurélien Scheidler,FRA,FW,22,1998,10,3,342,3.8,1,0,1,1,0,0,1,0,0.7,0.7,0.8,1.5,0,6,27,0.26,0.0,0.26,0.26,0.26,0.18,0.2,0.39,0.18,0.39
Bersant Celina,KVX,"MF,FW",23,1996,32,25,2298,25.5,0,5,5,0,0,0,5,1,1.7,1.7,4.6,6.3,68,113,120,0.0,0.2,0.2,0.0,0.2,0.06,0.18,0.25,0.06,0.25
Bruno Ecuele Manga,GAB,DF,32,1988,38,38,3420,38.0,2,0,2,2,0,0,3,0,2.4,2.4,0.1,2.5,10,76,2,0.05,0.0,0.05,0.05,0.05,0.06,0.0,0.07,0.06,0.07
Charles Costes,FRA,MF,17,2002,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Didier Ibrahim Ndong,GAB,MF,26,1994,29,29,2610,29.0,0,1,1,0,0,0,7,0,0.2,0.2,1.2,1.4,39,155,28,0.0,0.03,0.03,0.0,0.03,0.01,0.04,0.05,0.01,0.05
Erwan Belhadji,FRA,MF,19,2001,1,0,30,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.09,0.18
Fouad Chafik,MAR,DF,33,1986,23,18,1622,18.0,1,0,1,1,0,0,5,0,0.2,0.2,0.8,1.0,41,65,52,0.06,0.0,0.06,0.06,0.06,0.01,0.04,0.05,0.01,0.05
Frédéric Sammaritano,FRA,"FW,MF",34,1986,30,10,1130,12.6,0,2,2,0,0,0,4,1,1.3,1.3,2.6,3.9,23,54,76,0.0,0.16,0.16,0.0,0.16,0.1,0.21,0.31,0.1,0.31
Jacques Siwe,FRA,FW,19,2001,5,2,169,1.9,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,2,3,11,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.1,0.15
Jonathan Panzo,ENG,DF,19,2000,22,21,1801,20.0,0,0,0,0,0,0,5,0,0.3,0.3,0.0,0.3,14,56,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Jordan Marié,FRA,MF,28,1991,24,16,1432,15.9,0,0,0,0,0,0,2,0,0.9,0.9,0.8,1.7,6,70,24,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.11,0.05,0.11
Junior Dina Ebimbe,FRA,"FW,MF",19,2000,30,25,2144,23.8,1,1,2,1,0,0,5,0,3.4,3.4,2.4,5.8,65,67,145,0.04,0.04,0.08,0.04,0.08,0.14,0.1,0.24,0.14,0.24
Mama Samba Baldé,GNB,FW,24,1995,29,24,2161,24.0,7,0,7,7,0,0,4,0,8.1,8.1,0.6,8.7,22,24,162,0.29,0.0,0.29,0.29,0.29,0.34,0.02,0.36,0.34,0.36
Mihai Dobre,ROU,FW,21,1998,22,4,529,5.9,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,17,7,39,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,0.08,0.13
Mounir Chouiar,FRA,"FW,MF",21,1999,23,14,1288,14.3,0,2,2,0,0,1,5,0,2.0,1.2,2.4,3.6,49,42,83,0.0,0.14,0.14,0.0,0.14,0.14,0.17,0.31,0.09,0.25
Moussa Konaté,SEN,FW,27,1993,27,13,1196,13.3,5,1,6,4,1,2,4,0,5.2,3.7,0.4,4.2,10,19,72,0.38,0.08,0.45,0.3,0.38,0.39,0.03,0.42,0.28,0.31
Muzinga Ngonda,COD,DF,25,1994,30,25,2307,25.6,2,0,2,2,0,0,5,0,0.3,0.3,1.1,1.4,40,135,96,0.08,0.0,0.08,0.08,0.08,0.01,0.04,0.05,0.01,0.05
Pape Cheikh Diop,SEN,MF,22,1997,21,13,1089,12.1,0,0,0,0,0,0,5,0,0.3,0.3,0.6,0.9,14,51,5,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.07,0.02,0.07
Rayan Philippe,FRA,FW,19,2000,4,1,93,1.0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.5,0,0,4,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.45
Roger Assalé,CIV,"FW,MF",26,1993,17,11,828,9.2,1,1,2,1,0,0,0,1,1.2,1.2,0.2,1.4,22,14,58,0.11,0.11,0.22,0.11,0.22,0.13,0.02,0.15,0.13,0.15
Romain Amalfitano,FRA,"FW,DF",30,1989,2,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,3,8,8,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
Sacha Boey,FRA,DF,19,2000,24,21,1863,20.7,0,1,1,0,0,0,1,0,0.3,0.3,1.5,1.9,32,65,91,0.0,0.05,0.05,0.0,0.05,0.02,0.07,0.09,0.02,0.09
Saturnin Allagbé,BEN,GK,26,1993,12,12,1080,12.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senou Coulibaly,MLI,DF,25,1994,22,22,1934,21.5,2,0,2,2,0,0,6,1,0.8,0.8,0.2,1.0,8,47,1,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05
Wesley Lautoa,NCL,"MF,DF",32,1987,25,19,1608,17.9,0,0,0,0,0,0,4,0,0.6,0.6,0.2,0.8,5,66,5,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Wilitty Younoussa,CMR,MF,18,2001,3,1,77,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,2,1,6,0.0,0.0,0.0,0.0,0.0,0.07,0.48,0.55,0.07,0.55
Yassine Benzia,ALG,"MF,FW",25,1994,7,5,407,4.5,2,1,3,0,2,2,1,0,1.8,0.2,0.5,0.7,5,19,11,0.44,0.22,0.66,0.0,0.22,0.39,0.11,0.5,0.04,0.15
