General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Playing time,Starts,Starts,Starts,Subs,Subs,Subs,Team success,Team success,Team success,Team success,Team success,Team success,Team success (xg),Team success (xg),Team success (xg),Team success (xg),Team success (xg)
Facundo Buonanotte,ARG,"FW,MF",17,2004,13,565,43,16.5,6.3,6,69,1,7,22,6,1.54,11,12,-1,-0.16,-0.79,11.6,11.9,-0.3,-0.05,-0.79
Imari Samuels,ENG,DF,19,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jack Hinshelwood,ENG,FW,17,2005,1,2,2,0.1,0.0,0,,0,1,2,2,0.0,0,0,0,0.0,-0.5,0.0,0.4,-0.4,-16.32,-16.93
James Furlong,IRL,"DF,MF",20,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,
Jan Paul van Hecke,NED,DF,22,2000,8,295,37,8.6,3.3,3,86,2,5,8,24,1.5,3,7,-4,-1.22,-1.88,4.6,6.9,-2.3,-0.7,-1.43
Jason Steele,ENG,GK,31,1990,15,1350,90,39.5,15.0,15,90,15,0,,22,1.6,31,23,8,0.53,0.06,34.4,23.1,11.3,0.75,0.24
Jeremy Sarmiento,ECU,MF,20,2002,9,176,20,5.1,2.0,1,61,0,8,14,11,2.33,9,2,7,3.58,3.25,3.9,2.5,1.4,0.74,0.14
Joël Veltman,NED,DF,30,1992,31,2188,71,64.0,24.3,25,79,14,6,35,2,1.71,47,29,18,0.74,0.67,47.5,26.2,21.3,0.88,0.75
Julio Enciso,PAR,"FW,MF",18,2004,20,806,40,23.6,9.0,7,67,1,13,26,11,1.75,21,12,9,1.0,0.66,21.4,14.7,6.7,0.75,0.18
Kaoru Mitoma,JPN,"FW,MF",25,1997,33,2318,70,67.8,25.8,24,88,16,9,24,2,1.67,49,35,14,0.54,0.14,53.7,34.8,19.0,0.74,0.4
Leandro Trossard,BEL,"FW,MF",27,1994,16,1315,82,38.5,14.6,16,82,5,0,,1,1.5,23,23,0,0.0,-0.81,20.5,19.4,1.1,0.08,-0.87
Levi Colwill,ENG,DF,19,2003,17,1220,72,35.7,13.6,13,88,11,4,19,11,1.71,29,21,8,0.59,0.14,26.3,22.3,4.1,0.3,-0.48
Lewis Dunk,ENG,DF,30,1991,36,3239,90,94.7,36.0,36,90,35,0,,2,1.69,70,50,20,0.56,1.05,69.7,45.4,24.3,0.67,1.24
Moisés Caicedo,ECU,MF,20,2001,37,3139,85,91.8,34.9,34,89,30,3,35,0,1.68,62,47,15,0.43,-0.85,65.3,44.9,20.4,0.59,-0.28
Neal Maupay,FRA,"FW,MF",25,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,
Odeluga Offiah,ENG,DF,19,2002,2,25,13,0.7,0.3,0,,0,2,13,5,0.0,0,3,-3,-10.8,-11.38,0.7,2.0,-1.3,-4.54,-5.19
Pascal Groß,GER,"MF,DF",31,1991,37,3239,88,94.7,36.0,37,88,30,0,,0,1.59,70,51,19,0.53,0.53,69.7,47.3,22.4,0.62,0.26
Pervis Estupiñán,ECU,DF,24,1998,35,2675,76,78.2,29.7,31,83,20,4,25,1,1.63,59,43,16,0.54,0.18,58.3,40.7,17.6,0.59,-0.08
Robert Sánchez,ESP,GK,24,1997,23,2070,90,60.5,23.0,23,90,23,0,,10,1.65,41,30,11,0.48,-0.06,38.9,27.0,11.9,0.52,-0.24
Solly March,ENG,"FW,DF",28,1994,33,2715,82,79.4,30.2,31,86,19,2,30,0,1.67,58,40,18,0.6,0.47,59.0,36.2,22.8,0.75,0.71
Steven Alzate,COL,MF,23,1998,0,,,,,0,,0,0,,5,,,,,,,,,,,
Tariq Lamptey,GHA,DF,21,2000,20,453,23,13.2,5.0,3,60,1,17,16,3,1.6,6,7,-1,-0.2,-0.81,7.5,6.5,1.0,0.2,-0.47
Thomas Mcgill,ENG,GK,22,2000,0,,,,,0,,0,0,,6,,,,,,,,,,,
Yasin Ayari,SWE,MF,18,2003,3,67,22,2.0,0.7,1,45,0,2,11,12,2.0,2,2,0,0.0,-0.51,2.7,1.5,1.3,1.72,1.13
