General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adrien Hunou,FRA,"FW,MF",26,1994,20,5,589,6.5,4,0,4,4,0,0,1,0,4.6,4.6,1.0,5.6,8,14,60,0.61,0.0,0.61,0.61,0.61,0.71,0.15,0.85,0.71,0.85
Adrien Truffert,FRA,"DF,MF",18,2001,29,23,1951,21.7,1,3,4,1,0,0,3,0,1.1,1.1,2.7,3.8,46,77,157,0.05,0.14,0.18,0.05,0.18,0.05,0.12,0.18,0.05,0.18
Alfred Gomis,SEN,GK,26,1993,22,22,1980,22.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Diouf,FRA,FW,17,2003,1,0,12,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Bourigeaud,FRA,"MF,FW",26,1994,37,29,2552,28.4,6,5,11,6,0,0,8,0,4.3,4.3,5.6,9.9,21,192,164,0.21,0.18,0.39,0.21,0.39,0.15,0.2,0.35,0.15,0.35
Brandon Soppy,FRA,DF,18,2002,10,5,559,6.2,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.3,16,24,30,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05
Clément Grenier,FRA,"MF,FW",29,1991,23,12,1078,12.0,4,3,7,3,1,1,3,0,2.6,1.8,2.2,4.0,17,90,63,0.33,0.25,0.58,0.25,0.5,0.22,0.19,0.4,0.15,0.34
Dalbert Henrique,BRA,DF,26,1993,13,3,373,4.1,0,1,1,0,0,0,3,0,0.1,0.1,0.4,0.5,11,15,19,0.0,0.24,0.24,0.0,0.24,0.02,0.1,0.12,0.02,0.12
Damien Da Silva,FRA,DF,32,1988,30,30,2661,29.6,4,0,4,4,0,0,7,1,2.1,2.1,0.3,2.3,28,145,4,0.14,0.0,0.14,0.14,0.14,0.07,0.01,0.08,0.07,0.08
Daniele Rugani,ITA,DF,26,1994,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.13,0.13
Edouard Mendy,SEN,GK,28,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05
Eduardo Camavinga,FRA,MF,17,2002,35,28,2402,26.7,1,2,3,1,0,0,6,0,1.8,1.8,1.8,3.6,85,185,73,0.04,0.07,0.11,0.04,0.11,0.07,0.07,0.14,0.07,0.14
Faitout Maouassa,FRA,DF,22,1998,23,13,1170,13.0,0,1,1,0,0,0,4,0,1.0,1.0,0.9,1.8,43,58,60,0.0,0.08,0.08,0.0,0.08,0.07,0.07,0.14,0.07,0.14
Flavien Tait,FRA,"MF,FW",27,1993,23,16,1368,15.2,1,3,4,1,0,0,6,0,1.9,1.9,2.2,4.1,46,104,92,0.07,0.2,0.26,0.07,0.26,0.12,0.15,0.27,0.12,0.27
Georginio Rutter,FRA,"FW,MF",18,2002,4,0,44,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gerzino Nyamsi,FRA,DF,23,1997,14,10,871,9.7,1,0,1,1,0,0,2,0,0.5,0.5,0.1,0.6,7,38,1,0.1,0.0,0.1,0.1,0.1,0.05,0.01,0.07,0.05,0.07
Hamari Traoré,MLI,DF,28,1992,35,34,3000,33.3,1,1,2,1,0,0,4,0,1.2,1.2,3.1,4.4,72,204,236,0.03,0.03,0.06,0.03,0.06,0.04,0.09,0.13,0.04,0.13
James Lea Siliki,CMR,MF,24,1996,7,3,255,2.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,8,20,14,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.1,0.09,0.1
Jeremy Doku,BEL,"MF,FW",18,2002,30,26,2313,25.7,2,3,5,2,0,0,1,1,2.8,2.8,2.9,5.7,135,106,281,0.08,0.12,0.19,0.08,0.19,0.11,0.11,0.22,0.11,0.22
Jonas Martin,FRA,MF,30,1990,12,6,482,5.4,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,5,26,9,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Lesley Ugochukwu,FRA,MF,16,2004,3,1,65,0.7,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
M'Baye Niang,SEN,FW,25,1994,9,4,422,4.7,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,3,0,30,0.21,0.0,0.21,0.21,0.21,0.22,0.02,0.24,0.22,0.24
Martin Terrier,FRA,"FW,MF",23,1997,34,30,2436,27.1,9,7,16,8,1,1,2,1,5.3,4.6,3.6,8.2,57,64,188,0.33,0.26,0.59,0.3,0.55,0.2,0.13,0.33,0.17,0.3
Matthis Abline,FRA,FW,17,2003,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
