comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 4–1,822bd0ba,1c781004,0,52,3,1,2,66.7,0,1.1,0,0,0,0,3,6,50.0,15,0,33.3,33.0,3,33.3,27.3,0,0,,0,,2019-08-09,928467bd
Premier League,Matchweek 2,W 2–1,822bd0ba,33c895d4,1,90,3,1,2,66.7,0,0.3,0,0,0,0,1,6,16.7,24,6,16.7,26.3,11,18.2,25.1,13,0,0.0,0,7.0,2019-08-17,b2a48847
Premier League,Matchweek 3,W 3–1,822bd0ba,18bb7c10,1,90,3,1,2,66.7,0,0.6,0,0,0,0,3,7,42.9,16,4,31.3,34.5,10,20.0,29.3,9,0,0.0,4,21.8,2019-08-24,102b241e
Premier League,Matchweek 4,W 3–0,822bd0ba,943e8050,1,90,2,0,2,100.0,1,1.0,0,0,0,0,5,14,35.7,38,8,28.9,31.9,8,37.5,37.3,11,0,0.0,0,11.7,2019-08-31,af072d61
Premier League,Matchweek 5,W 3–1,822bd0ba,b2b47a98,1,90,1,1,0,0.0,0,0.3,0,0,0,0,2,3,66.7,20,4,15.0,22.9,4,0.0,14.3,5,0,0.0,0,13.0,2019-09-14,cde24fee
Premier League,Matchweek 6,W 2–1,822bd0ba,cff3d9bb,1,90,2,1,1,50.0,0,1.1,0,0,0,0,5,15,33.3,23,3,47.8,40.7,11,36.4,30.2,23,2,8.7,2,14.6,2019-09-22,02e3ae79
Premier League,Matchweek 7,W 1–0,822bd0ba,1df6b87e,1,90,2,0,2,100.0,1,0.2,0,0,0,0,5,10,50.0,26,7,34.6,35.0,9,11.1,23.2,14,2,14.3,2,15.8,2019-09-28,1224c8ae
Premier League,Matchweek 8,W 2–1,822bd0ba,a2d435b3,1,90,1,1,0,0.0,0,0.0,0,0,0,0,7,13,53.8,27,7,48.1,37.5,1,0.0,38.0,16,1,6.3,0,5.5,2019-10-05,aaed1c4e
Premier League,Matchweek 9,D 1–1,822bd0ba,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-20,95c3f0c8
Premier League,Matchweek 10,W 2–1,822bd0ba,361ca564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-27,16f28685
Premier League,Matchweek 11,W 2–1,822bd0ba,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-02,2206646c
Premier League,Matchweek 12,W 3–1,822bd0ba,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-10,47880eb7
Premier League,Matchweek 13,W 2–1,822bd0ba,47c64c55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-23,0b1da656
Premier League,Matchweek 14,W 2–1,822bd0ba,d07537b9,0,13,3,1,2,66.7,0,0.7,0,0,0,0,0,9,0.0,7,0,100.0,58.0,2,100.0,62.0,3,1,33.3,0,5.7,2019-11-30,2c240ae6
Premier League,Matchweek 15,W 5–2,822bd0ba,d3fd31cc,1,90,4,2,2,50.0,0,1.1,0,0,0,0,0,8,0.0,30,9,23.3,29.6,7,14.3,25.3,22,1,4.5,2,15.3,2019-12-04,de0ec650
Premier League,Matchweek 16,W 3–0,822bd0ba,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-07,b7f0ca17
Premier League,Matchweek 17,W 2–0,822bd0ba,2abfe087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-14,f33bb4b3
Premier League,Matchweek 19,W 4–0,822bd0ba,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-26,4b8063da
Premier League,Matchweek 20,W 1–0,822bd0ba,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-29,9892a4f1
Premier League,Matchweek 21,W 2–0,822bd0ba,1df6b87e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-02,7fe3382b
Premier League,Matchweek 22,W 1–0,822bd0ba,361ca564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-11,39432697
Premier League,Matchweek 23,W 2–0,822bd0ba,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-19,d2a888b6
Premier League,Matchweek 24,W 2–1,822bd0ba,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-23,efd768f0
Premier League,Matchweek 18,W 2–0,822bd0ba,7c21e445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-29,7b057bc1
Premier League,Matchweek 25,W 4–0,822bd0ba,33c895d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-01,ab9e9e23
