comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 0–3,2abfe087,d07537b9,1,90,3,3,1,0.0,0,1.2,0,0,0,0,6,17,35.3,18,2,61.1,42.9,7,85.7,59.6,9,1,11.1,0,12.0,2019-08-10,38111659
Premier League,Matchweek 2,L 0–1,2abfe087,d3fd31cc,1,90,2,1,1,50.0,0,0.4,0,0,0,0,7,25,28.0,27,2,66.7,45.6,8,87.5,59.1,6,0,0.0,1,23.0,2019-08-17,f35c8c3a
Premier League,Matchweek 3,L 1–3,2abfe087,7c21e445,1,90,10,3,7,80.0,0,4.0,1,1,0,0,7,9,77.8,24,9,33.3,28.5,5,20.0,36.4,11,1,9.1,1,14.2,2019-08-24,89fbf2a3
Premier League,Matchweek 4,D 1–1,2abfe087,b2b47a98,1,90,5,1,4,80.0,0,1.5,0,0,0,0,2,24,8.3,36,7,50.0,41.7,7,85.7,56.1,19,1,5.3,1,14.5,2019-08-31,533c240c
Premier League,Matchweek 5,D 2–2,2abfe087,18bb7c10,1,90,4,2,2,50.0,0,1.0,0,0,0,0,5,9,55.6,8,5,37.5,38.3,6,100.0,67.7,2,0,0.0,1,26.0,2019-09-15,8257eda8
Premier League,Matchweek 6,L 0–8,2abfe087,b8fd03ef,1,90,11,8,3,36.4,0,5.0,1,1,0,0,3,27,11.1,26,5,65.4,42.5,10,100.0,67.9,17,1,5.9,0,5.0,2019-09-21,4672d0d7
Premier League,Matchweek 7,L 0–2,2abfe087,8cec06e1,1,90,2,2,1,0.0,0,0.9,0,0,0,0,3,14,21.4,23,2,34.8,32.3,6,100.0,67.3,8,0,0.0,2,16.2,2019-09-28,4c088365
Premier League,Matchweek 8,D 0–0,2abfe087,1df6b87e,1,90,3,0,3,100.0,1,0.8,0,0,0,0,7,20,35.0,25,4,60.0,43.3,7,71.4,52.4,23,0,0.0,5,19.0,2019-10-05,2b83068d
Premier League,Matchweek 9,D 1–1,2abfe087,361ca564,1,90,2,1,1,50.0,0,1.3,0,0,0,0,7,36,19.4,31,3,90.3,51.1,8,100.0,65.3,34,2,5.9,2,16.6,2019-10-19,4df24be7
Premier League,Matchweek 10,D 0–0,2abfe087,4ba7cbea,1,90,5,0,5,100.0,1,0.9,0,0,0,0,8,22,36.4,25,5,72.0,44.4,4,100.0,62.0,22,1,4.5,2,14.0,2019-10-26,1ef8e186
Premier League,Matchweek 11,L 1–2,2abfe087,cff3d9bb,1,90,10,2,8,80.0,0,3.9,0,0,0,0,6,18,33.3,21,5,57.1,43.4,6,100.0,63.7,8,0,0.0,1,17.7,2019-11-02,0b8b7f66
Premier League,Matchweek 12,W 2–0,2abfe087,1c781004,1,90,5,0,5,100.0,1,0.3,0,0,0,0,14,29,48.3,23,2,91.3,53.8,8,100.0,65.5,23,0,0.0,3,22.5,2019-11-08,e92f4d2c
Premier League,Matchweek 13,L 0–3,2abfe087,943e8050,1,90,5,3,2,60.0,0,2.1,1,1,0,0,7,17,41.2,22,3,68.2,44.2,3,66.7,51.3,13,1,7.7,3,16.1,2019-11-23,d4aea4c0
Premier League,Matchweek 14,L 1–2,2abfe087,33c895d4,1,90,5,2,3,60.0,0,2.1,0,0,0,0,4,19,21.1,26,5,57.7,40.7,7,57.1,48.6,18,2,11.1,3,17.2,2019-11-30,3f1fdbad
Premier League,Matchweek 15,L 0–2,2abfe087,a2d435b3,1,90,5,2,3,80.0,0,2.7,1,1,0,0,7,23,30.4,22,1,86.4,52.4,4,100.0,63.3,20,0,0.0,1,23.0,2019-12-04,8b04b0d5
Premier League,Matchweek 16,D 0–0,2abfe087,47c64c55,1,90,0,0,0,,1,0.0,0,0,0,0,10,29,34.5,25,3,84.0,52.1,8,100.0,69.0,8,3,37.5,1,13.3,2019-12-07,90976b40
Premier League,Matchweek 17,L 0–2,2abfe087,822bd0ba,1,90,6,2,4,66.7,0,2.0,0,0,0,0,7,32,21.9,25,2,84.0,55.1,11,100.0,67.4,18,1,5.6,1,12.0,2019-12-14,f33bb4b3
Premier League,Matchweek 18,W 2–0,2abfe087,19538871,1,90,8,0,8,100.0,1,1.9,0,0,0,0,5,29,17.2,23,3,73.9,49.8,12,100.0,65.8,11,0,0.0,1,28.0,2019-12-22,a58df282
Premier League,Matchweek 19,D 1–1,2abfe087,1df6b87e,1,90,4,1,3,100.0,0,2.3,1,1,0,0,11,38,28.9,33,2,87.9,53.7,9,100.0,69.6,23,1,4.3,0,13.0,2019-12-26,960ce979
Premier League,Matchweek 20,W 3–0,2abfe087,8602292d,1,90,2,0,2,100.0,1,0.3,0,0,0,0,7,22,31.8,27,1,70.4,44.0,3,100.0,63.0,21,1,4.8,1,14.7,2019-12-28,36dc1eb8
Premier League,Matchweek 21,W 2–1,2abfe087,8cec06e1,1,90,4,1,3,75.0,0,1.9,0,0,0,0,15,28,53.6,19,1,84.2,52.7,12,100.0,61.5,24,1,4.2,0,5.0,2020-01-01,dc2a86e8
Premier League,Matchweek 22,W 3–0,2abfe087,4ba7cbea,1,90,1,0,1,100.0,1,0.2,0,0,0,0,8,26,30.8,21,1,71.4,45.4,11,100.0,66.5,16,3,18.8,1,11.4,2020-01-12,76ce7bd8
Premier League,Matchweek 23,D 0–0,2abfe087,361ca564,1,90,4,0,4,100.0,1,0.8,0,0,0,0,14,34,41.2,26,0,96.2,53.6,9,100.0,66.0,6,0,0.0,3,19.4,2020-01-18,46697bf6
Premier League,Matchweek 24,L 1–2,2abfe087,8602292d,1,90,5,2,3,60.0,0,1.5,0,0,0,0,5,30,16.7,21,1,90.5,56.1,11,100.0,68.9,26,0,0.0,0,13.0,2020-01-21,3deb145e
Premier League,Matchweek 25,L 2–3,2abfe087,d3fd31cc,1,90,5,3,2,40.0,0,2.2,0,0,0,0,12,30,40.0,26,2,84.6,50.0,8,100.0,68.3,20,0,0.0,1,27.0,2020-02-01,476d12a9
Premier League,Matchweek 26,D 1–1,2abfe087,d07537b9,1,90,2,1,2,50.0,0,1.0,0,0,0,0,7,28,25.0,24,4,70.8,44.8,11,100.0,66.8,24,0,0.0,0,9.0,2020-02-08,111b8b45
Premier League,Matchweek 27,L 0–3,2abfe087,19538871,1,90,8,3,5,75.0,0,2.4,1,1,0,0,16,37,43.2,33,2,72.7,46.8,14,92.9,63.5,9,1,11.1,2,13.9,2020-02-23,835d0c36
Premier League,Matchweek 28,W 3–0,2abfe087,822bd0ba,1,90,1,0,1,100.0,1,0.1,0,0,0,0,10,34,29.4,22,1,90.9,52.0,14,100.0,63.4,20,1,5.0,0,5.0,2020-02-29,4df69c15
Premier League,Matchweek 29,L 0–1,2abfe087,47c64c55,1,90,3,1,2,66.7,0,0.9,0,0,0,0,8,21,38.1,23,3,65.2,46.1,6,100.0,61.0,16,0,0.0,4,29.3,2020-03-07,7535d777
Premier League,Matchweek 30,D 1–1,2abfe087,a2d435b3,1,90,2,1,1,50.0,0,1.2,0,0,0,0,11,28,39.3,18,1,88.9,54.7,12,100.0,69.6,15,1,6.7,4,20.8,2020-06-20,e5f403c2
Premier League,Matchweek 31,L 0–1,2abfe087,943e8050,1,90,4,1,3,75.0,0,0.2,0,0,0,0,7,27,25.9,28,2,82.1,50.6,4,100.0,66.8,7,0,0.0,2,27.7,2020-06-25,965fbb94
Premier League,Matchweek 32,L 1–3,2abfe087,33c895d4,1,90,7,3,4,57.1,0,1.4,0,0,0,0,9,26,34.6,36,8,61.1,42.6,5,80.0,55.6,7,0,0.0,3,20.2,2020-06-28,37720dc3
Premier League,Matchweek 33,L 0–3,2abfe087,cff3d9bb,1,90,9,3,6,77.8,0,3.3,1,1,0,0,11,16,68.8,23,5,60.9,44.0,6,33.3,32.0,16,1,6.3,0,9.8,2020-07-04,ee7944f1
Premier League,Matchweek 34,W 2–1,2abfe087,1c781004,1,90,3,1,2,66.7,0,0.9,0,0,0,0,7,21,33.3,23,3,65.2,44.0,9,66.7,51.7,9,0,0.0,0,11.3,2020-07-07,7e51a0cb
Premier League,Matchweek 35,W 2–1,2abfe087,b2b47a98,1,90,4,1,3,75.0,0,1.2,0,0,0,0,8,16,50.0,21,2,66.7,46.5,3,66.7,54.3,8,0,0.0,0,9.5,2020-07-11,ae59ff28
Premier League,Matchweek 36,L 1–3,2abfe087,7c21e445,1,90,4,3,1,25.0,0,1.5,0,0,0,0,5,15,33.3,19,6,57.9,43.9,6,66.7,51.5,14,2,14.3,4,16.0,2020-07-17,249bbdaa
Premier League,Matchweek 37,L 0–4,2abfe087,b8fd03ef,1,90,10,4,5,60.0,0,4.4,1,0,1,0,9,31,29.0,22,1,95.5,59.8,10,100.0,67.8,21,3,14.3,0,6.7,2020-07-21,9979847f
Premier League,Matchweek 38,L 2–3,2abfe087,18bb7c10,1,90,5,3,2,60.0,0,2.9,1,1,0,0,7,16,43.8,17,4,70.6,45.9,5,80.0,53.0,9,1,11.1,1,11.3,2020-07-26,5ecaeb4b
