comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Serie A,Matchweek 2,W 1–0,dc56fe14,4ef57aeb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-31,27c01148
Serie A,Matchweek 4,L 0–2,dc56fe14,d609edc0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-21,8d99b6b9
Serie A,Matchweek 5,L 1–2,dc56fe14,105360fe,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-26,b3269aca
Serie A,Matchweek 7,W 2–1,dc56fe14,658bf2de,1,90,6,1,4,83.3,0,1.8,1,0,1,0,8,14,57.1,28,6,32.1,34.9,7,71.4,45.0,17,2,11.8,2,12.0,2019-10-05,18840243
Serie A,Matchweek 8,D 2–2,dc56fe14,ffcbe334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-20,b64ce217
Serie A,Matchweek 9,L 1–2,dc56fe14,cf74a709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-27,cdb7b0cf
Serie A,Matchweek 10,W 1–0,dc56fe14,1d2fe027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-10-31,45a928c4
Serie A,Matchweek 11,L 1–2,dc56fe14,7213da33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-03,86cc1b86
Serie A,Matchweek 12,L 0–1,dc56fe14,e0652b02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-10,a36cd4fc
Serie A,Matchweek 13,D 1–1,dc56fe14,d48ad4ff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-23,90e89892
