comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 3–1,361ca564,8602292d,1,90,4,1,3,75.0,0,1.1,0,0,0,0,1,1,100.0,8,3,0.0,22.5,2,50.0,24.0,6,0,0.0,0,,2019-08-10,404ee5d3
Premier League,Matchweek 2,D 2–2,361ca564,b8fd03ef,1,90,10,2,8,80.0,0,3.3,0,0,0,0,6,16,37.5,41,10,29.3,30.7,11,36.4,29.5,23,1,4.3,0,7.3,2019-08-17,a4ba771e
Premier League,Matchweek 3,L 0–1,361ca564,b2b47a98,1,90,3,1,2,66.7,0,1.1,0,0,0,0,1,1,100.0,17,5,5.9,22.2,4,0.0,20.0,6,1,16.7,1,14.0,2019-08-25,c224d1e8
Premier League,Matchweek 4,D 2–2,361ca564,18bb7c10,1,90,8,2,6,75.0,0,2.6,0,0,0,0,9,19,47.4,28,3,50.0,39.5,15,33.3,32.9,21,1,4.8,0,5.5,2019-09-01,0b6b8aaf
Premier League,Matchweek 5,W 4–0,361ca564,47c64c55,1,90,6,0,6,100.0,1,0.5,0,0,0,0,2,2,100.0,21,9,9.5,25.0,0,,,9,0,0.0,0,3.0,2019-09-14,1d812c17
Premier League,Matchweek 7,W 2–1,361ca564,33c895d4,1,90,6,1,5,83.3,0,2.2,0,0,0,0,7,18,38.9,28,7,46.4,37.0,8,62.5,40.5,21,1,4.8,2,16.2,2019-09-28,23ec5db0
Premier League,Matchweek 8,L 0–3,361ca564,d07537b9,1,7,1,1,,0.0,,1.0,,,,,,,,,,,,,,,1,1,100.0,,1.0,2019-10-05,aafb2d3a
Premier League,Matchweek 24,W 2–1,361ca564,1c781004,1,90,2,1,1,100.0,0,1.1,1,1,0,0,9,17,52.9,21,4,38.1,33.5,11,81.8,47.2,7,1,14.3,0,7.0,2020-01-22,b36a7b4d
Premier League,Matchweek 25,W 2–0,361ca564,b8fd03ef,1,90,5,0,4,100.0,1,2.0,1,0,1,0,6,19,31.6,22,4,63.6,42.7,7,71.4,47.3,13,1,7.7,1,13.0,2020-02-02,e98d8736
Premier League,Matchweek 26,W 3–2,361ca564,8602292d,1,90,4,2,3,50.0,0,0.5,0,0,0,0,1,6,16.7,16,4,31.3,30.8,6,16.7,11.5,21,0,0.0,1,12.3,2020-02-16,ebfe971d
Premier League,Matchweek 27,L 1–2,361ca564,cff3d9bb,1,90,7,2,5,71.4,0,2.0,0,0,0,0,4,10,40.0,29,5,27.6,28.6,9,22.2,21.9,8,0,0.0,1,27.0,2020-02-22,fdd364a6
Premier League,Matchweek 29,D 1–1,361ca564,943e8050,1,90,7,1,6,85.7,0,2.5,0,0,0,0,3,17,17.6,23,7,52.2,38.8,9,55.6,34.2,24,1,4.2,0,4.5,2020-03-07,1b4c17ec
Premier League,Matchweek 30,D 1–1,361ca564,19538871,1,90,6,1,5,100.0,0,1.6,1,1,0,0,7,21,33.3,21,2,85.7,51.5,7,42.9,27.1,13,0,0.0,0,11.0,2020-06-19,973a441a
Premier League,Matchweek 31,W 2–0,361ca564,7c21e445,1,90,2,0,2,100.0,1,1.4,0,0,0,0,5,10,50.0,18,5,33.3,32.1,8,50.0,37.4,13,0,0.0,0,,2020-06-23,8fc12d99
Premier League,Matchweek 32,L 1–3,361ca564,1df6b87e,1,90,5,3,2,40.0,0,2.7,0,0,0,0,2,5,40.0,17,6,29.4,32.4,7,0.0,18.9,7,0,0.0,1,12.6,2020-07-02,70507f3c
Premier League,Matchweek 33,W 1–0,361ca564,d3fd31cc,1,90,3,0,3,100.0,1,0.2,0,0,0,0,4,12,33.3,20,5,40.0,35.5,8,50.0,34.5,18,1,5.6,1,10.0,2020-07-06,ba9fd89a
Premier League,Matchweek 34,D 0–0,361ca564,4ba7cbea,1,90,2,0,2,100.0,1,0.8,0,0,0,0,6,10,60.0,20,3,45.0,37.4,1,100.0,56.0,19,2,10.5,0,7.0,2020-07-09,1d9de580
Premier League,Matchweek 35,W 2–1,361ca564,18bb7c10,1,90,4,1,3,75.0,0,0.9,0,0,0,0,9,24,37.5,21,3,81.0,47.3,10,70.0,44.4,16,0,0.0,0,11.0,2020-07-12,6630c721
Premier League,Matchweek 36,W 3–1,361ca564,b2b47a98,1,90,6,1,5,83.3,0,1.7,0,0,0,0,8,15,53.3,16,4,50.0,37.6,8,87.5,49.8,18,2,11.1,0,9.3,2020-07-15,21cbea56
Premier League,Matchweek 37,W 3–0,361ca564,a2d435b3,1,90,6,0,6,100.0,1,1.0,0,0,0,0,8,17,47.1,18,5,61.1,43.2,7,85.7,50.7,29,3,10.3,0,4.3,2020-07-19,d4ce66f6
Premier League,Matchweek 38,D 1–1,361ca564,47c64c55,1,90,2,1,1,50.0,0,0.4,0,0,0,0,7,12,58.3,16,3,37.5,29.6,12,50.0,36.3,19,0,0.0,0,13.0,2020-07-26,61616d45
