comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,L 0–5,7c21e445,b8fd03ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-10,71c8a43e
Premier League,Matchweek 2,D 1–1,7c21e445,d07537b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-17,894d0ca5
Premier League,Matchweek 3,W 3–1,7c21e445,2abfe087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-24,89fbf2a3
Premier League,Matchweek 4,W 2–0,7c21e445,1c781004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-31,164148a8
Premier League,Matchweek 5,D 0–0,7c21e445,8602292d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-16,b26df467
Premier League,Matchweek 6,W 2–0,7c21e445,19538871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-09-22,fe3e2bec
Premier League,Matchweek 7,D 2–2,7c21e445,4ba7cbea,0,57,4,1,3,75.0,0,1.5,0,0,0,0,1,17,5.9,18,0,77.8,54.2,3,100.0,62.7,6,0,0.0,0,,2019-09-28,704e536e
Premier League,Matchweek 8,L 1–2,7c21e445,47c64c55,1,90,3,2,1,66.7,0,1.9,1,1,0,0,8,18,44.4,20,1,60.0,42.4,6,100.0,66.0,9,0,0.0,1,13.0,2019-10-05,23fe51bc
Premier League,Matchweek 9,L 0–2,7c21e445,d3fd31cc,1,90,10,2,8,80.0,0,2.1,0,0,0,0,8,27,29.6,31,7,67.7,47.7,7,85.7,56.4,21,0,0.0,0,,2019-10-19,0fa45675
Premier League,Matchweek 10,D 1–1,7c21e445,1df6b87e,1,90,3,1,2,66.7,0,1.2,0,0,0,0,4,21,19.0,25,1,72.0,47.8,3,100.0,63.7,10,0,0.0,2,21.7,2019-10-26,43aa7711
Premier League,Matchweek 11,L 2–3,7c21e445,b2b47a98,1,90,9,3,6,66.7,0,3.5,0,0,0,0,2,5,40.0,18,5,27.8,29.5,3,0.0,16.3,9,0,0.0,3,17.4,2019-11-02,ac4523c2
Premier League,Matchweek 12,L 0–3,7c21e445,943e8050,1,90,12,3,10,75.0,0,3.5,0,0,0,0,7,31,22.6,37,6,67.6,44.2,6,100.0,62.2,21,0,0.0,3,16.8,2019-11-09,559f666e
Premier League,Matchweek 13,L 2–3,7c21e445,361ca564,1,90,6,3,3,50.0,0,2.7,0,0,0,0,8,19,42.1,21,4,71.4,45.1,4,100.0,63.8,11,0,0.0,0,7.0,2019-11-23,a7dc884b
Premier League,Matchweek 14,W 1–0,7c21e445,cff3d9bb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-11-30,aa1ff9cd
Premier League,Matchweek 15,L 0–2,7c21e445,8cec06e1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-04,292d0f46
Premier League,Matchweek 16,L 1–3,7c21e445,18bb7c10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-09,a48c4638
Premier League,Matchweek 17,W 1–0,7c21e445,33c895d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-14,a47901a8
Premier League,Matchweek 19,L 1–2,7c21e445,47c64c55,1,90,4,2,2,50.0,0,1.6,0,0,0,0,8,20,40.0,18,2,61.1,42.5,9,100.0,62.8,14,0,0.0,1,10.7,2019-12-26,048fa915
Premier League,Matchweek 20,L 1–2,7c21e445,a2d435b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-12-28,1f2bd890
Premier League,Matchweek 21,W 4–0,7c21e445,4ba7cbea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-01,9ae01aab
La Liga,Matchweek 21,L 1–2,8d6fd021,2a8183b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-01-25,7900bacf
La Liga,Matchweek 22,D 1–1,8d6fd021,ad2be733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-02-02,8ffb06f8
La Liga,Matchweek 27,D 1–1,8d6fd021,dcc91a7b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-06,3198142b
La Liga,Matchweek 28,L 0–2,8d6fd021,a8661628,0,70,9,2,7,77.8,0,2.5,0,0,0,0,9,26,34.6,19,1,89.5,59.2,9,100.0,66.9,14,1,7.1,0,10.8,2020-06-13,6543e250
La Liga,Matchweek 29,W 2–0,8d6fd021,e31d1cd9,1,90,1,0,1,100.0,1,0.6,0,0,0,0,10,21,47.6,14,0,100.0,64.1,7,100.0,75.6,15,1,6.7,0,5.0,2020-06-18,ef5a790b
La Liga,Matchweek 30,L 0–6,8d6fd021,f25da7fb,1,90,10,6,4,60.0,0,4.9,2,2,0,0,10,17,58.8,16,0,81.3,49.3,4,100.0,66.5,14,0,0.0,0,5.0,2020-06-21,105ec758
La Liga,Matchweek 31,L 0–1,8d6fd021,03c57e2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-24,4cd62215
La Liga,Matchweek 32,L 1–2,8d6fd021,db3b9613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-06-27,999f27e1
La Liga,Matchweek 33,L 0–2,8d6fd021,a0435291,1,90,4,2,2,50.0,0,1.8,0,0,0,0,4,16,25.0,18,1,55.6,42.5,7,85.7,61.4,6,0,0.0,0,12.0,2020-07-01,5b83dcb6
La Liga,Matchweek 34,L 0–1,8d6fd021,17859612,1,90,3,1,2,66.7,0,0.6,0,0,0,0,7,18,38.9,16,2,68.8,46.7,7,100.0,75.1,10,1,10.0,0,10.3,2020-07-04,792c3b42
La Liga,Matchweek 35,L 0–2,8d6fd021,53a2f082,1,90,8,2,6,87.5,0,2.6,1,1,0,0,10,21,47.6,20,0,70.0,49.3,8,87.5,62.5,9,0,0.0,0,4.7,2020-07-10,6c783b70
La Liga,Matchweek 36,D 0–0,8d6fd021,7848bd64,1,90,4,0,4,100.0,1,0.3,0,0,0,0,16,31,51.6,25,0,92.0,57.6,8,100.0,65.6,17,0,0.0,3,24.0,2020-07-13,7a0444dd
La Liga,Matchweek 37,W 2–1,8d6fd021,fc536746,1,90,7,1,6,85.7,0,2.4,0,0,0,0,11,24,45.8,19,2,89.5,60.6,9,77.8,58.4,17,0,0.0,0,,2020-07-16,e61d95c0
La Liga,Matchweek 38,L 0–5,8d6fd021,206d90db,1,90,8,5,3,37.5,0,4.5,0,0,0,0,7,21,33.3,23,3,65.2,45.2,7,85.7,63.7,5,0,0.0,0,12.8,2020-07-19,0ca0697f
