comp,round,result,squad,opponent,start,min,performance_sota,performance_ga,performance_saves,performance_save%,performance_cs,performance_psxg,penalty kicks_pkatt,penalty kicks_pka,penalty kicks_pksv,penalty kicks_pkm,launched_cmp,launched_att,launched_cmp%,passes_att (gk),passes_thr,passes_launch%,passes_avglen,goal kicks_att,goal kicks_launch%,goal kicks_avglen,crosses_opp,crosses_stp,crosses_stp%,sweeper_#opa,sweeper_avgdist,date,match_id
Premier League,Matchweek 1,W 3–0,d07537b9,2abfe087,1,90,3,0,3,100.0,1,0.1,0,0,0,0,5,15,33.3,31,8,32.3,31.6,8,62.5,45.4,13,0,0.0,0,6.7,2019-08-10,38111659
Premier League,Matchweek 2,D 1–1,d07537b9,7c21e445,1,90,3,1,2,66.7,0,1.0,0,0,0,0,4,5,80.0,25,6,16.0,28.1,7,14.3,21.9,12,0,0.0,0,,2019-08-17,894d0ca5
Premier League,Matchweek 3,L 0–2,d07537b9,33c895d4,1,90,4,2,2,50.0,0,1.6,0,0,0,0,5,13,38.5,30,7,33.3,29.4,5,60.0,44.6,5,0,0.0,0,,2019-08-24,baece203
Premier League,Matchweek 4,L 0–4,d07537b9,b8fd03ef,1,90,6,4,2,33.3,0,2.2,0,0,0,0,3,6,50.0,33,6,18.2,24.3,12,0.0,14.4,11,0,0.0,1,11.3,2019-08-31,5b9865ad
Premier League,Matchweek 5,D 1–1,d07537b9,943e8050,1,90,1,1,0,0.0,0,0.4,0,0,0,0,5,16,31.3,25,1,52.0,36.4,8,37.5,33.9,15,1,6.7,0,14.0,2019-09-14,1d3bbc27
Premier League,Matchweek 6,D 0–0,d07537b9,b2b47a98,1,90,4,0,4,100.0,1,1.4,0,0,0,0,6,8,75.0,45,14,15.6,23.3,8,12.5,21.1,15,2,13.3,1,13.0,2019-09-21,966fb8b0
Premier League,Matchweek 7,L 0–2,d07537b9,cff3d9bb,1,90,10,2,8,90.0,0,3.6,1,1,0,0,3,10,30.0,43,10,23.3,25.1,5,0.0,12.4,10,1,10.0,0,10.0,2019-09-28,1d4b5564
Premier League,Matchweek 8,W 3–0,d07537b9,361ca564,1,90,3,0,3,100.0,1,0.3,0,0,0,0,7,12,58.3,38,9,26.3,29.8,4,50.0,38.5,13,0,0.0,1,22.0,2019-10-05,aafb2d3a
Premier League,Matchweek 9,L 1–2,d07537b9,8602292d,1,90,8,2,6,75.0,0,2.6,0,0,0,0,7,12,58.3,27,8,29.6,29.2,12,33.3,28.1,28,2,7.1,1,12.0,2019-10-19,34685c72
Premier League,Matchweek 10,W 3–2,d07537b9,d3fd31cc,1,90,6,2,5,66.7,0,0.9,0,0,0,0,2,4,50.0,45,12,8.9,23.4,7,0.0,11.3,10,0,0.0,1,21.0,2019-10-26,f728ceea
