General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Cresswell,ENG,DF,35-061,1989,10,3,296,3.3,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,3,13,2,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.11,0.03,0.11
Aaron Wan-Bissaka,ENG,DF,27-080,1997,23,22,1984,22.0,2,1,3,2,0,0,1,0,1.0,1.0,1.4,2.4,68,85,90,0.09,0.05,0.14,0.09,0.14,0.04,0.06,0.11,0.04,0.11
Alphonse Areola,FRA,GK,31-353,1993,13,12,1090,12.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andy Irving,SCO,MF,24-277,2000,9,1,165,1.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,0,9,4,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.19,0.07,0.19
Carlos Soler,ESP,"MF,FW",28-043,1997,19,11,991,11.0,1,1,2,1,0,0,5,0,1.2,1.2,1.1,2.3,11,43,20,0.09,0.09,0.18,0.09,0.18,0.11,0.1,0.21,0.11,0.21
Crysencio Summerville,NED,"FW,MF",23-107,2001,19,7,786,8.7,1,1,2,1,0,0,2,0,1.6,1.6,1.7,3.3,29,18,71,0.11,0.11,0.23,0.11,0.23,0.19,0.19,0.38,0.19,0.38
Danny Ings,ENG,"FW,MF",32-206,1992,14,1,277,3.1,1,2,3,1,0,0,0,0,2.3,2.3,1.3,3.5,6,5,26,0.32,0.65,0.97,0.32,0.97,0.74,0.42,1.15,0.74,1.15
Edson Álvarez,MEX,MF,27-113,1997,19,14,1229,13.7,0,1,1,0,0,0,8,1,0.3,0.3,0.8,1.1,14,55,14,0.0,0.07,0.07,0.0,0.07,0.02,0.06,0.08,0.02,0.08
Emerson Palmieri,ITA,DF,30-195,1994,22,21,1632,18.1,2,1,3,2,0,0,5,0,1.6,1.6,1.5,3.1,31,45,63,0.11,0.06,0.17,0.11,0.17,0.09,0.08,0.17,0.09,0.17
