General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Andrea Cambiaso,ITA,"DF,FW",24-360,2000,21,17,1504,16.7,2,0,2,2,0,0,4,0,0.5,0.5,2.0,2.4,59,75,77,0.12,0.0,0.12,0.12,0.12,0.03,0.12,0.14,0.03,0.14
Danilo,BRA,DF,33-214,1991,12,6,581,6.5,0,1,1,0,0,0,2,0,0.1,0.1,0.4,0.5,16,45,7,0.0,0.15,0.15,0.0,0.15,0.02,0.06,0.08,0.02,0.08
Diego Pugno,ITA,FW,18-222,2006,1,0,7,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.76,0.0,0.76
Douglas Luiz,BRA,MF,26-281,1998,14,3,468,5.2,0,0,0,0,0,0,2,0,0.6,0.6,0.6,1.2,16,31,12,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.24,0.12,0.24
Dušan Vlahović,SRB,FW,25-017,2000,19,16,1363,15.1,8,1,9,4,4,4,3,0,10.0,6.9,0.6,7.5,15,14,78,0.53,0.07,0.59,0.26,0.33,0.66,0.04,0.7,0.45,0.5
Federico Gatti,ITA,DF,26-235,1998,22,21,1839,20.4,1,0,1,1,0,0,2,0,2.2,2.2,0.1,2.3,20,46,5,0.05,0.0,0.05,0.05,0.05,0.11,0.01,0.11,0.11,0.11
Francisco Conceição,POR,"FW,MF",22-062,2002,16,8,869,9.7,2,3,5,2,0,0,4,1,1.1,1.1,3.6,4.8,66,23,105,0.21,0.31,0.52,0.21,0.52,0.12,0.38,0.5,0.12,0.5
Gleison Bremer,BRA,DF,27-333,1997,6,6,540,6.0,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,2,21,0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Jonas Rouhi,SWE,DF,21-038,2004,4,1,192,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,9,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Juan David Cabal,COL,DF,24-037,2001,7,6,460,5.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,14,17,19,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Kenan Yıldız,TUR,"FW,MF",19-286,2005,24,19,1650,18.3,4,2,6,4,0,0,0,0,2.7,2.7,3.4,6.1,75,65,147,0.22,0.11,0.33,0.22,0.33,0.15,0.19,0.33,0.15,0.33
Khéphren Thuram,FRA,MF,23-325,2001,22,14,1275,14.2,2,4,6,2,0,0,2,0,2.6,2.6,2.8,5.5,45,63,31,0.14,0.28,0.42,0.14,0.42,0.19,0.2,0.39,0.19,0.39
Lloyd Kelly,ENG,DF,26-131,1998,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06
Lorenzo Anghelè,ITA,FW,19-354,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Locatelli,ITA,MF,27-037,1998,22,21,1690,18.8,0,2,2,0,0,0,5,0,0.3,0.3,0.9,1.2,20,167,13,0.0,0.11,0.11,0.0,0.11,0.01,0.05,0.06,0.01,0.06
Mattia Perin,ITA,GK,32-096,1992,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michele Di Gregorio,ITA,GK,27-202,1997,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nicolás González,ARG,"FW,MF",26-314,1998,13,10,787,8.7,1,2,3,1,0,0,0,0,2.0,2.0,0.5,2.5,12,26,54,0.11,0.23,0.34,0.11,0.34,0.23,0.05,0.28,0.23,0.28
Nicolò Fagioli,ITA,MF,24-002,2001,17,5,571,6.3,0,0,0,0,0,0,4,0,0.6,0.6,0.1,0.7,19,41,18,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11
Nicolò Savona,ITA,DF,21-332,2003,21,15,1347,15.0,2,1,3,2,0,0,3,0,0.5,0.5,1.2,1.6,31,49,38,0.13,0.07,0.2,0.13,0.2,0.03,0.08,0.11,0.03,0.11
Pierre Kalulu,FRA,DF,24-254,2000,19,18,1617,18.0,1,0,1,1,0,0,2,0,0.7,0.7,0.2,0.8,27,71,9,0.06,0.0,0.06,0.06,0.06,0.04,0.01,0.05,0.04,0.05
