General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alphadjo Cissè,ITA,FW,16,2006,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Amione,ARG,DF,21,2002,10,7,579,6.4,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,2,17,2,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.05,0.05,0.05
Charlys,BRA,MF,19,2004,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15
Cyril Ngonge,BEL,"FW,MF",23,2000,19,17,1431,15.9,6,2,8,6,0,0,4,0,4.2,3.4,1.7,5.1,53,44,117,0.38,0.13,0.5,0.38,0.5,0.27,0.11,0.37,0.21,0.32
Daniel Bandeira,POR,MF,23,2000,14,3,446,5.0,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.3,9,34,8,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.01,0.06
Darko Lazović,SRB,"FW,MF",32,1990,32,22,1928,21.4,3,2,5,2,1,1,0,1,2.8,2.0,4.4,6.4,43,66,139,0.14,0.09,0.23,0.09,0.19,0.13,0.21,0.34,0.09,0.3
Davide Faraoni,ITA,DF,31,1991,11,7,602,6.7,0,1,1,0,0,0,5,0,0.4,0.4,0.4,0.8,13,28,31,0.0,0.15,0.15,0.0,0.15,0.06,0.05,0.11,0.06,0.11
Diego Coppola,ITA,DF,19,2003,24,18,1634,18.2,2,0,2,2,0,0,9,0,1.2,1.2,0.2,1.4,1,40,0,0.11,0.0,0.11,0.11,0.11,0.07,0.01,0.08,0.07,0.08
Elayis Tavsan,NED,"MF,FW",22,2001,3,0,50,0.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,2,1,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19
Fabien Centonze,FRA,DF,27,1996,10,7,676,7.5,0,1,1,0,0,0,2,0,0.0,0.0,1.0,1.1,16,14,21,0.0,0.13,0.13,0.0,0.13,0.0,0.14,0.14,0.0,0.14
Federico Bonazzoli,ITA,"FW,MF",26,1997,24,10,1016,11.3,3,1,4,3,0,0,2,0,2.9,2.9,1.1,4.0,13,26,73,0.27,0.09,0.35,0.27,0.35,0.25,0.1,0.35,0.25,0.35
Filippo Terracciano,ITA,DF,20,2003,18,14,1296,14.4,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.3,26,51,28,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09
Giangiacomo Magnani,ITA,DF,27,1995,33,27,2444,27.2,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.8,15,79,10,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Isak Hien,SWE,DF,24,1999,10,9,864,9.6,0,0,0,0,0,0,1,1,0.4,0.4,0.0,0.4,8,26,1,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Jackson Tchatchoua,CMR,DF,21,2001,26,19,1725,19.2,0,2,2,0,0,0,2,0,0.0,0.0,1.3,1.3,34,53,66,0.0,0.1,0.1,0.0,0.1,0.0,0.07,0.07,0.0,0.07
Jordi Mboula,ESP,"FW,MF",24,1999,11,5,307,3.4,0,1,1,0,0,0,0,0,0.2,0.2,0.4,0.6,10,4,22,0.0,0.29,0.29,0.0,0.29,0.06,0.11,0.17,0.06,0.17
Josh Doig,SCO,DF,21,2002,12,11,830,9.2,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,23,15,22,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
Juan Cruz,ARG,"FW,MF",24,1999,4,1,109,1.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,4,4,0.0,0.0,0.0,0.0,0.0,0.03,0.09,0.12,0.03,0.12
Juan David Cabal,COL,DF,22,2001,22,17,1497,16.6,0,0,0,0,0,0,6,0,0.5,0.5,0.4,0.9,26,70,48,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06
Karol Świderski,POL,"FW,MF",26,1997,15,3,504,5.6,2,0,2,2,0,0,0,0,1.7,1.7,0.4,2.2,3,13,19,0.36,0.0,0.36,0.36,0.36,0.31,0.08,0.39,0.31,0.39
Lorenzo Montipò,ITA,GK,27,1996,37,37,3330,37.0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.03,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0
Martin Hongla,CMR,MF,25,1998,15,12,1084,12.0,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,6,57,6,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Michael Folorunsho,ITA,"MF,FW",25,1998,34,33,2781,30.9,5,1,6,5,0,0,5,0,4.0,3.9,1.4,5.3,56,54,110,0.16,0.03,0.19,0.16,0.19,0.13,0.04,0.17,0.13,0.17
Milan Đurić,BIH,FW,33,1990,20,13,1204,13.4,5,1,6,4,1,3,2,0,4.5,2.2,1.2,3.4,3,15,33,0.37,0.07,0.45,0.3,0.37,0.34,0.09,0.43,0.16,0.25
Ondrej Duda,SVK,MF,28,1994,32,29,2456,27.3,1,4,5,1,0,1,14,2,2.2,1.4,3.3,4.7,34,117,47,0.04,0.15,0.18,0.04,0.18,0.08,0.12,0.2,0.05,0.17
Paweł Dawidowicz,POL,DF,28,1995,28,25,2143,23.8,0,0,0,0,0,0,5,0,0.5,0.5,0.0,0.6,11,89,5,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Reda Belahyane,MAR,MF,19,2004,2,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,4,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Riccardo Saponara,ITA,"FW,MF",31,1991,12,3,342,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,12,14,32,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07
Rúben Vinagre,POR,"DF,FW",24,1999,12,2,282,3.1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,6,8,13,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09
Simone Perilli,ITA,GK,28,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
