General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alberto Grassi,ITA,MF,29-344,1995,15,14,1086,12.1,0,0,0,0,0,0,6,0,0.5,0.5,0.2,0.7,10,32,11,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
Ardian Ismajli,ALB,DF,28-137,1996,23,23,1968,21.9,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,23,0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Christian Kouamé,CIV,FW,27-070,1997,1,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.44,0.0,0.44
Devis Vásquez,COL,GK,26-278,1998,23,23,2070,23.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Ekong,SWE,"MF,FW",22-234,2002,15,0,186,2.1,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,8,5,19,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Emmanuel Gyasi,GHA,"DF,FW",31-034,1994,24,24,2133,23.7,2,1,3,2,0,0,4,0,2.2,2.2,0.5,2.7,14,35,72,0.08,0.04,0.13,0.08,0.13,0.09,0.02,0.11,0.09,0.11
Faustino Anjorin,ENG,MF,23-083,2001,17,13,983,10.9,0,3,3,0,0,0,2,0,0.8,0.8,1.6,2.4,27,50,30,0.0,0.27,0.27,0.0,0.27,0.07,0.15,0.22,0.07,0.22
Francesco Caputo,ITA,FW,37-192,1987,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giuseppe Pezzella,ITA,"DF,FW",27-077,1997,22,21,1708,19.0,0,2,2,0,0,0,5,0,0.3,0.3,1.7,2.0,51,51,90,0.0,0.11,0.11,0.0,0.11,0.02,0.09,0.11,0.02,0.11
Ismael Konate,CIV,"FW,DF",18-322,2006,4,0,18,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,0,1,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.49,0.49,0.49
Jacopo Bacci,ITA,MF,19-240,2005,2,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacopo Fazzini,ITA,"MF,FW",21-335,2003,12,9,769,8.5,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.0,17,24,47,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.11,0.09,0.11
Jacopo Seghetti,ITA,GK,19-363,2005,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Sambia,FRA,"DF,FW",28-160,1996,7,0,74,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,6,4,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,0.09,0.15
Liam Henderson,SCO,MF,28-295,1996,23,15,1379,15.3,0,2,2,0,0,0,7,0,0.2,0.2,2.0,2.2,6,61,27,0.0,0.13,0.13,0.0,0.13,0.01,0.13,0.15,0.01,0.15
Liberato Cacace,NZL,"DF,MF",24-140,2000,20,11,1120,12.4,2,2,4,2,0,0,4,0,1.5,1.5,0.9,2.4,32,28,61,0.16,0.16,0.32,0.16,0.32,0.12,0.07,0.2,0.12,0.2
Lorenzo Colombo,ITA,"FW,MF",22-343,2002,24,21,1725,19.2,5,2,7,4,1,1,2,0,5.1,4.3,2.0,6.3,23,31,92,0.26,0.1,0.37,0.21,0.31,0.27,0.1,0.37,0.23,0.33
Lorenzo Tosto,ITA,DF,19-016,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Marianucci,ITA,DF,20-206,2004,8,2,214,2.4,0,0,0,0,0,0,0,1,0.3,0.3,0.0,0.3,5,7,0,0.0,0.0,0.0,0.0,0.0,0.11,0.01,0.12,0.11,0.12
Mattia De Sciglio,ITA,DF,32-117,1992,11,4,517,5.7,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.6,1,16,5,0.17,0.0,0.17,0.17,0.17,0.1,0.0,0.1,0.1,0.1
Mattia Viti,ITA,DF,23-021,2002,21,21,1815,20.2,0,0,0,0,0,0,1,0,0.6,0.6,0.1,0.7,11,62,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03
Nicolas Haas,SUI,MF,29-022,1996,10,2,287,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Ola Solbakken,NOR,"MF,FW",26-160,1998,14,6,591,6.6,0,0,0,0,0,0,1,0,0.8,0.8,0.4,1.2,13,15,25,0.0,0.0,0.0,0.0,0.0,0.12,0.06,0.18,0.12,0.18
Petar Stojanović,SVN,MF,29-130,1995,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pietro Pellegri,ITA,FW,23-334,2001,11,5,414,4.6,3,0,3,3,0,0,2,0,0.3,0.3,0.6,0.9,12,8,28,0.65,0.0,0.65,0.65,0.65,0.06,0.12,0.19,0.06,0.19
