General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alassane Pléa,FRA,FW,29,1993,29,20,1774,19.7,2,9,11,1,1,2,5,0,5.0,3.4,4.0,7.4,41,94,156,0.1,0.46,0.56,0.05,0.51,0.25,0.2,0.46,0.17,0.38
Christoph Kramer,GER,MF,31,1991,29,27,2222,24.7,0,0,0,0,0,0,4,0,0.4,0.4,2.0,2.4,26,79,60,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.1,0.01,0.1
Florian Neuhaus,GER,MF,25,1997,23,16,1405,15.6,1,0,1,1,0,0,2,0,2.0,2.0,2.3,4.3,26,78,56,0.06,0.0,0.06,0.06,0.06,0.13,0.15,0.27,0.13,0.27
Hannes Wolf,AUT,FW,23,1999,18,4,449,5.0,1,1,2,1,0,0,0,0,1.4,1.4,0.3,1.7,12,13,37,0.2,0.2,0.4,0.2,0.4,0.29,0.05,0.34,0.29,0.34
Jan Olschowsky,GER,GK,20,2001,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Scally,USA,DF,19,2002,28,25,2208,24.5,0,0,0,0,0,0,2,0,0.5,0.5,1.8,2.3,29,57,60,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
Jonas Hofmann,GER,"FW,MF",30,1992,31,30,2680,29.8,12,9,21,12,0,1,2,0,7.2,6.6,11.1,17.6,73,119,197,0.4,0.3,0.71,0.4,0.71,0.24,0.37,0.61,0.22,0.59
Jonas Omlin,SUI,GK,28,1994,15,15,1290,14.3,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Julian Weigl,GER,MF,26,1995,23,21,1894,21.0,1,0,1,0,1,1,6,0,1.1,0.3,0.6,0.8,7,82,7,0.05,0.0,0.05,0.0,0.0,0.05,0.03,0.08,0.01,0.04
Ko Itakura,JPN,DF,25,1997,24,22,1981,22.0,0,2,2,0,0,0,1,2,0.6,0.6,0.4,1.0,19,59,4,0.0,0.09,0.09,0.0,0.09,0.03,0.02,0.05,0.03,0.05
Lars Stindl,GER,"FW,MF",33,1988,29,20,1734,19.3,8,7,15,8,0,0,9,0,5.0,5.0,6.2,11.2,22,77,89,0.42,0.36,0.78,0.42,0.78,0.26,0.32,0.58,0.26,0.58
Luca Netz,GER,DF,19,2003,20,7,702,7.8,1,3,4,1,0,0,0,0,1.0,1.0,1.2,2.2,12,12,32,0.13,0.38,0.51,0.13,0.51,0.13,0.15,0.28,0.13,0.28
Manu Koné,FRA,MF,21,2001,30,30,2608,29.0,1,1,2,1,0,0,12,0,1.2,1.2,1.3,2.5,59,166,55,0.03,0.03,0.07,0.03,0.07,0.04,0.05,0.09,0.04,0.09
Marcus Thuram,FRA,FW,24,1997,30,28,2513,27.9,13,6,19,13,0,0,3,0,16.5,16.5,5.2,21.8,75,46,170,0.47,0.21,0.68,0.47,0.68,0.59,0.19,0.78,0.59,0.78
Marvin Friedrich,GER,DF,26,1995,23,13,1248,13.9,1,0,1,1,0,0,2,0,0.9,0.9,0.5,1.3,3,35,6,0.07,0.0,0.07,0.07,0.07,0.06,0.03,0.09,0.06,0.09
Nathan N'Goumou,FRA,FW,22,2000,20,7,695,7.7,1,0,1,1,0,0,0,0,0.8,0.8,0.3,1.2,23,14,63,0.13,0.0,0.13,0.13,0.13,0.11,0.04,0.15,0.11,0.15
Nico Elvedi,SUI,DF,25,1996,32,32,2826,31.4,3,0,3,3,0,0,2,0,2.6,2.6,0.3,2.9,20,83,5,0.1,0.0,0.1,0.1,0.1,0.08,0.01,0.09,0.08,0.09
Oscar Fraulo,DEN,"FW,MF",18,2003,2,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Herrmann,GER,"FW,MF",31,1991,21,0,164,1.8,1,0,1,1,0,0,2,0,0.4,0.4,0.5,0.8,7,6,19,0.55,0.0,0.55,0.55,0.55,0.19,0.27,0.46,0.19,0.46
Ramy Bensebaini,ALG,DF,27,1995,28,28,2481,27.6,6,1,7,4,2,2,7,1,5.3,3.7,2.3,6.0,40,101,98,0.22,0.04,0.25,0.15,0.18,0.19,0.08,0.28,0.13,0.22
Rocco Reitz,GER,MF,20,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Semir Telalovic,GER,"MF,FW",22,1999,3,0,10,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.74,0.74,0.74
Stefan Lainer,AUT,DF,29,1992,17,9,817,9.1,0,0,0,0,0,0,2,0,0.8,0.8,1.2,2.0,23,45,39,0.0,0.0,0.0,0.0,0.0,0.09,0.13,0.22,0.09,0.22
Tobias Sippel,GER,GK,34,1988,6,5,510,5.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Jantschke,GER,"DF,MF",32,1990,8,1,99,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yann Sommer,SUI,GK,33,1988,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yvandro Borges Sanches,LUX,"FW,MF",18,2004,3,0,28,0.3,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,0,5,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.34,0.34,0.34
