General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdelhamid Sabiri,MAR,"MF,FW",24,1996,14,9,893,9.9,3,2,5,3,0,0,3,0,1.4,1.4,1.6,3.0,13,35,36,0.3,0.2,0.5,0.3,0.5,0.14,0.16,0.31,0.14,0.31
Adrien Silva,POR,MF,32,1989,17,12,1083,12.0,0,1,1,0,0,0,3,1,0.3,0.3,0.4,0.7,14,57,14,0.0,0.08,0.08,0.0,0.08,0.03,0.03,0.06,0.03,0.06
Albin Ekdal,SWE,MF,32,1989,26,19,1637,18.2,1,0,1,1,0,0,11,1,0.9,0.9,0.3,1.2,10,62,20,0.05,0.0,0.05,0.05,0.05,0.05,0.01,0.06,0.05,0.06
Alex Ferrari,ITA,DF,27,1994,23,20,1643,18.3,1,0,1,1,0,0,4,0,0.6,0.6,0.0,0.6,7,39,5,0.05,0.0,0.05,0.05,0.05,0.03,0.0,0.03,0.03,0.03
Andrea Conti,ITA,"DF,MF",27,1994,7,2,234,2.6,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,3,2,13,0.38,0.0,0.38,0.38,0.38,0.14,0.0,0.14,0.14,0.14
Antonio Candreva,ITA,"MF,FW",34,1987,36,36,3119,34.7,7,10,17,6,1,2,6,1,5.8,4.2,7.2,11.4,105,201,223,0.2,0.29,0.49,0.17,0.46,0.17,0.21,0.38,0.12,0.33
Bartosz Bereszyński,POL,DF,29,1992,35,35,2946,32.7,0,3,3,0,0,0,12,0,0.5,0.5,1.8,2.3,52,105,108,0.0,0.09,0.09,0.0,0.09,0.01,0.05,0.07,0.01,0.07
Emil Audero,ITA,GK,24,1997,29,29,2560,28.4,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Ernesto Torregrossa,VEN,FW,29,1992,10,0,116,1.3,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Fabio Depaoli,ITA,"MF,DF",24,1997,6,1,112,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabio Quagliarella,ITA,FW,38,1983,33,19,1664,18.5,4,2,6,3,1,1,2,0,4.3,3.5,1.6,5.1,17,39,140,0.22,0.11,0.32,0.16,0.27,0.23,0.09,0.32,0.19,0.28
Francesco Caputo,ITA,FW,33,1987,36,31,2790,31.0,11,3,14,11,0,1,0,0,10.3,9.3,3.2,12.5,30,32,196,0.35,0.1,0.45,0.35,0.45,0.33,0.1,0.43,0.3,0.4
Gerard Yepes,ESP,"MF,DF",18,2002,4,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giangiacomo Magnani,ITA,DF,25,1995,4,3,239,2.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Chabot,GER,DF,23,1998,11,4,490,5.4,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,0,21,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Kristoffer Askildsen,NOR,MF,20,2001,19,7,754,8.4,0,0,0,0,0,0,5,0,0.4,0.4,0.1,0.5,5,17,11,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
Manolo Gabbiadini,ITA,"FW,MF",29,1991,18,15,1140,12.7,6,2,8,6,0,0,3,0,3.9,3.9,2.0,5.9,13,29,57,0.47,0.16,0.63,0.47,0.63,0.31,0.16,0.46,0.31,0.46
Maya Yoshida,JPN,DF,32,1988,26,19,1823,20.3,2,3,5,2,0,0,2,0,1.0,1.0,1.9,2.9,7,57,5,0.1,0.15,0.25,0.1,0.25,0.05,0.09,0.14,0.05,0.14
