General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aleksandr Golovin,RUS,"MF,FW",28-260,1996,17,13,1136,12.6,3,0,3,3,0,0,1,0,2.3,2.3,2.4,4.7,38,112,72,0.24,0.0,0.24,0.24,0.24,0.18,0.19,0.37,0.18,0.37
Almoatasem Al Musrati,LBY,MF,28-314,1996,1,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breel Embolo,SUI,FW,28-000,1997,18,11,1050,11.7,4,4,8,4,0,0,2,0,8.4,8.4,3.7,12.1,10,26,87,0.34,0.34,0.69,0.34,0.69,0.72,0.32,1.04,0.72,1.04
Caio Henrique Oliveira Silva,BRA,DF,27-198,1997,14,9,863,9.6,0,2,2,0,0,0,1,0,0.1,0.1,2.3,2.4,28,48,67,0.0,0.21,0.21,0.0,0.21,0.01,0.24,0.26,0.01,0.26
Christian Mawissa,FRA,DF,19-302,2005,11,8,677,7.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,7,17,8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Denis Zakaria,SUI,MF,28-086,1996,14,13,1162,12.9,3,2,5,3,0,0,3,0,2.8,2.8,0.4,3.3,10,41,17,0.23,0.15,0.39,0.23,0.39,0.22,0.03,0.25,0.22,0.25
Eliesse Ben Seghir,MAR,"MF,FW",19-364,2005,21,14,1254,13.9,5,3,8,3,2,2,0,0,4.6,3.2,3.9,7.0,58,84,131,0.36,0.22,0.57,0.22,0.43,0.33,0.28,0.61,0.23,0.5
Eliot Matazo,BEL,MF,22-365,2002,3,1,68,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08
Folarin Balogun,USA,FW,23-226,2001,7,6,469,5.2,3,0,3,3,0,0,0,0,3.8,3.8,0.9,4.7,13,9,57,0.58,0.0,0.58,0.58,0.58,0.73,0.17,0.9,0.73,0.9
George Ilenikhena,FRA,FW,18-182,2006,16,5,548,6.1,1,2,3,1,0,0,0,0,3.3,3.3,1.3,4.5,7,5,39,0.16,0.33,0.49,0.16,0.49,0.54,0.21,0.75,0.54,0.75
Ismail Jakobs,SEN,DF,25-181,1999,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.2,9,6,17,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11
Jordan Teze,NED,DF,25-137,1999,12,5,377,4.2,1,0,1,1,0,0,2,1,1.2,1.2,1.0,2.2,6,19,34,0.24,0.0,0.24,0.24,0.24,0.28,0.23,0.52,0.28,0.52
Kassoum Ouattara,FRA,"DF,FW",20-123,2004,12,5,391,4.3,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.4,15,16,35,0.0,0.23,0.23,0.0,0.23,0.04,0.28,0.31,0.04,0.31
Krépin Diatta,SEN,DF,25-355,1999,9,1,257,2.9,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,9,15,23,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06,0.06,0.06
Lamine Camara,SEN,MF,21-044,2004,17,15,1231,13.7,2,5,7,2,0,0,7,1,1.5,1.5,2.8,4.3,16,86,28,0.15,0.37,0.51,0.15,0.51,0.11,0.2,0.31,0.11,0.31
Lucas Michal,FRA,"FW,MF",19-238,2005,4,0,73,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.9,1.1,3,3,7,0.0,0.0,0.0,0.0,0.0,0.25,1.12,1.37,0.25,1.37
Maghnes Akliouche,FRA,"FW,MF",22-355,2002,19,15,1375,15.3,3,5,8,3,0,0,1,0,4.1,4.1,4.9,9.0,63,101,128,0.2,0.33,0.52,0.2,0.52,0.27,0.32,0.59,0.27,0.59
