General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aaron Seydel,GER,FW,27,1996,16,5,619,6.9,1,0,1,1,0,0,1,0,1.0,1.0,0.7,1.7,7,10,35,0.15,0.0,0.15,0.15,0.15,0.15,0.1,0.25,0.15,0.25
Alexander Brunst,GER,GK,28,1995,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andreas Müller,GER,MF,23,2000,11,2,349,3.9,0,0,0,0,0,0,3,0,0.1,0.1,0.0,0.1,3,13,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Asaf Arania,ISR,MF,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bartol Franjić,CRO,MF,23,2000,20,14,1229,13.7,0,1,1,0,0,0,5,0,0.3,0.3,0.2,0.5,13,50,14,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04
Braydon Manu,GHA,MF,26,1997,4,3,171,1.9,0,0,0,0,0,0,1,0,0.4,0.4,0.1,0.4,5,1,9,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.23,0.19,0.23
Christoph Klarer,AUT,DF,23,2000,30,28,2354,26.2,2,2,4,2,0,0,9,0,1.2,1.2,0.9,2.1,9,64,11,0.08,0.08,0.15,0.08,0.15,0.05,0.04,0.08,0.05,0.08
Christoph Zimmermann,GER,DF,30,1993,19,12,1220,13.6,0,0,0,0,0,0,5,0,0.3,0.3,0.1,0.4,7,34,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03
Clemens Riedel,GER,DF,20,2003,14,9,755,8.4,0,0,0,0,0,0,2,0,0.3,0.3,0.7,1.0,4,47,27,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.12,0.03,0.12
Emir Karic,AUT,DF,26,1997,27,18,1783,19.8,0,0,0,0,0,0,4,0,0.4,0.4,1.3,1.7,56,115,85,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08
Fabian Holland,GER,"MF,DF",33,1990,23,23,1835,20.4,0,2,2,0,0,0,4,1,0.6,0.6,1.5,2.1,11,87,47,0.0,0.1,0.1,0.0,0.1,0.03,0.07,0.1,0.03,0.1
Fabian Nürnberger,BUL,"DF,MF",24,1999,21,17,1513,16.8,1,1,2,1,0,0,2,0,0.9,0.9,2.0,3.0,35,70,91,0.06,0.06,0.12,0.06,0.12,0.05,0.12,0.18,0.05,0.18
Fabian Schnellhardt,GER,MF,29,1994,10,2,235,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,6,15,9,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.11,0.08,0.11
Fabio Torsiello,ITA,"FW,DF",18,2005,10,1,156,1.7,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,2,4,8,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.16,0.16,0.16
Filip Stojilković,SUI,"FW,MF",23,2000,6,0,154,1.7,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,4,3,10,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
Frank Ronstadt,GER,"DF,MF",26,1997,4,0,76,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,3,2,4,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.21,0.09,0.21
Fraser Hornby,SCO,"FW,MF",23,1999,7,1,217,2.4,0,0,0,0,0,0,1,0,0.7,0.7,0.3,1.0,7,2,7,0.0,0.0,0.0,0.0,0.0,0.27,0.14,0.41,0.27,0.41
Gerrit Holtmann,PHI,"MF,FW",28,1995,10,2,392,4.4,0,0,0,0,0,0,1,0,0.6,0.6,0.3,0.9,13,18,20,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.21,0.14,0.21
Jannik Müller,GER,"DF,MF",29,1994,16,12,1134,12.6,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.3,8,31,7,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
Julian Justvan,GER,"MF,FW",25,1998,14,11,1023,11.4,2,2,4,2,0,0,1,0,0.9,0.9,2.5,3.4,20,56,50,0.18,0.18,0.35,0.18,0.35,0.08,0.22,0.3,0.08,0.3
Klaus Gjasula,ALB,"DF,MF",33,1989,22,17,1363,15.1,0,0,0,0,0,0,7,1,0.5,0.5,0.2,0.6,8,70,7,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Luca Pfeiffer,GER,"FW,MF",26,1996,24,20,1619,18.0,1,4,5,1,0,0,3,0,4.6,4.6,1.7,6.3,15,37,81,0.06,0.22,0.28,0.06,0.28,0.26,0.09,0.35,0.26,0.35
Marcel Schuhen,GER,GK,30,1993,31,31,2790,31.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marvin Mehlem,GER,MF,25,1997,20,19,1482,16.5,3,2,5,3,0,0,3,0,3.8,3.8,1.1,4.9,27,46,73,0.18,0.12,0.3,0.18,0.3,0.23,0.07,0.3,0.23,0.3
Matej Maglica,CRO,DF,24,1998,26,21,1698,18.9,1,0,1,1,0,0,7,2,0.6,0.6,0.7,1.2,11,62,5,0.05,0.0,0.05,0.05,0.05,0.03,0.03,0.06,0.03,0.06
Mathias Honsak,AUT,"FW,MF",26,1996,23,10,1021,11.3,1,1,2,1,0,0,1,0,1.8,1.8,0.7,2.5,22,19,62,0.09,0.09,0.18,0.09,0.18,0.16,0.06,0.22,0.16,0.22
Matthias Bader,GER,"DF,MF",26,1997,24,21,1802,20.0,1,2,3,1,0,0,1,0,0.7,0.7,2.3,3.0,38,67,66,0.05,0.1,0.15,0.05,0.15,0.04,0.12,0.15,0.04,0.15
Oscar Vilhelmsson,SWE,"FW,MF",19,2003,26,16,1374,15.3,4,1,5,4,0,0,2,0,4.1,4.1,0.7,4.7,16,7,72,0.26,0.07,0.33,0.26,0.33,0.27,0.04,0.31,0.27,0.31
Sebastian Polter,GER,FW,32,1991,9,4,446,5.0,0,1,1,0,0,0,0,0,1.0,1.0,0.6,1.5,5,13,26,0.0,0.2,0.2,0.0,0.2,0.2,0.11,0.31,0.2,0.31
Thomas Isherwood,SWE,DF,25,1998,12,8,636,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Tim Skarke,GER,"FW,DF",26,1996,30,29,2404,26.7,8,0,8,8,0,0,7,0,3.6,3.6,2.1,5.7,61,80,190,0.3,0.0,0.3,0.3,0.3,0.13,0.08,0.21,0.13,0.21
Tobias Kempe,GER,MF,34,1989,24,15,1350,15.0,3,2,5,0,3,3,1,0,3.6,1.2,2.1,3.3,15,44,46,0.2,0.13,0.33,0.0,0.13,0.24,0.14,0.38,0.08,0.22
