General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdoul Koné,FRA,DF,19-298,2005,3,1,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amadou Koné,MLI,MF,19-276,2005,12,7,553,6.1,0,0,0,0,0,0,1,1,0.1,0.1,0.0,0.1,13,39,6,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.02,0.02,0.02
Amine Salama,FRA,FW,24-211,2000,17,2,373,4.1,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,12,9,28,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.25,0.17,0.25
Aurélio Buta,POR,DF,28-004,1997,18,17,1426,15.8,0,1,1,0,0,0,4,0,0.2,0.2,0.3,0.5,17,69,44,0.0,0.06,0.06,0.0,0.06,0.01,0.02,0.03,0.01,0.03
Cédric Kipré,CIV,DF,28-067,1996,18,16,1422,15.8,0,1,1,0,0,0,3,0,0.6,0.6,0.6,1.2,9,53,1,0.0,0.06,0.06,0.0,0.06,0.04,0.04,0.08,0.04,0.08
Eloge Zabi,CIV,"DF,MF",18-143,2006,2,0,18,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Agbadou,CIV,DF,27-242,1997,14,14,1260,14.0,0,0,0,0,0,0,3,0,0.5,0.5,0.3,0.8,10,77,0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06
Gabriel Moscardo,BRA,MF,19-139,2005,3,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Hiroki Sekine,JPN,"DF,FW",22-187,2002,2,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ike Orazi,IRL,MF,17-248,2007,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John Joe,IRL,MF,21-113,2003,3,3,194,2.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,1,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Joseph Okumu,KEN,DF,27-264,1997,11,9,831,9.2,1,0,1,1,0,0,4,1,0.5,0.5,0.0,0.5,12,59,1,0.11,0.0,0.11,0.11,0.11,0.05,0.0,0.06,0.05,0.06
Junya Ito,JPN,FW,31-342,1993,21,21,1846,20.5,4,3,7,4,0,0,0,0,3.4,3.4,5.5,8.9,87,96,189,0.2,0.15,0.34,0.2,0.34,0.17,0.27,0.43,0.17,0.43
Keito Nakamura,JPN,FW,24-201,2000,20,19,1582,17.6,8,1,9,8,0,0,2,0,5.7,5.7,1.3,7.0,59,53,115,0.46,0.06,0.51,0.46,0.51,0.32,0.07,0.4,0.32,0.4
Mamadou Diakhon,FRA,"FW,MF",19-145,2005,17,2,384,4.3,1,0,1,1,0,0,2,0,0.3,0.3,0.2,0.5,32,12,44,0.23,0.0,0.23,0.23,0.23,0.08,0.05,0.13,0.08,0.13
Marshall Munetsi,ZIM,MF,28-237,1996,19,19,1692,18.8,4,2,6,4,0,0,5,0,4.0,4.0,2.0,5.9,8,26,48,0.21,0.11,0.32,0.21,0.32,0.21,0.11,0.32,0.21,0.32
Martin Adeline,FRA,MF,21-074,2003,1,0,26,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohamed Bamba,CIV,MF,20-129,2004,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mohammed Daramy,DEN,FW,23-038,2002,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,0,2,0.0,0.0,0.0,0.0,0.0,0.2,0.32,0.51,0.2,0.51
Mory Gbane,CIV,DF,24-051,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Nhoa Sangui,FRA,"DF,MF",18-353,2006,18,7,827,9.2,0,1,1,0,0,0,3,0,0.1,0.1,0.3,0.4,9,31,40,0.0,0.11,0.11,0.0,0.11,0.01,0.03,0.05,0.01,0.05
Niama Sissoko,MLI,"FW,MF",19-060,2005,4,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,2,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.54,0.54,0.54
Oumar Diakité,CIV,FW,21-056,2003,19,18,1378,15.3,4,1,5,4,0,0,6,0,4.5,4.5,1.0,5.4,19,39,80,0.26,0.07,0.33,0.26,0.33,0.29,0.06,0.35,0.29,0.35
Reda Khadra,GER,"MF,FW",23-225,2001,4,0,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Sergio Akieme,ESP,DF,27-060,1997,18,17,1493,16.6,1,1,2,1,0,0,3,0,0.6,0.6,1.0,1.6,34,49,60,0.06,0.06,0.12,0.06,0.12,0.03,0.06,0.09,0.03,0.09
Teddy Teuma,MLT,MF,31-137,1993,13,6,537,6.0,1,0,1,0,1,1,1,0,1.4,0.6,1.0,1.6,5,29,29,0.17,0.0,0.17,0.0,0.0,0.23,0.17,0.4,0.1,0.27
Thibault De Smet,BEL,DF,26-254,1998,5,2,192,2.1,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,9,2,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07
Valentin Atangana Edoa,FRA,MF,19-173,2005,21,21,1751,19.5,0,0,0,0,0,0,6,0,0.5,0.5,0.4,0.9,27,68,21,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.05,0.02,0.05
Yaya Kader Fofana,MLI,"MF,FW",20-247,2004,12,8,634,7.0,1,1,2,1,0,0,4,0,0.6,0.6,1.7,2.3,19,22,29,0.14,0.14,0.28,0.14,0.28,0.09,0.24,0.32,0.09,0.32
Yehvann Diouf,FRA,GK,25-090,1999,21,21,1890,21.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
