General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Abdoulaye Doucouré,MLI,MF,27,1993,29,29,2443,27.1,2,3,5,2,0,0,6,0,2.3,2.3,2.0,4.3,34,104,70,0.07,0.11,0.18,0.07,0.18,0.09,0.07,0.16,0.09,0.16
Alex Iwobi,NGA,"FW,MF",24,1996,30,17,1542,17.1,1,2,3,1,0,0,0,0,0.9,0.9,1.9,2.8,72,65,99,0.06,0.12,0.18,0.06,0.18,0.05,0.11,0.16,0.05,0.16
Allan,BRA,MF,29,1991,24,23,2051,22.8,0,0,0,0,0,0,6,0,0.3,0.3,0.8,1.1,30,92,8,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.05,0.01,0.05
André Gomes,POR,MF,27,1993,28,17,1570,17.4,0,1,1,0,0,0,3,0,0.5,0.5,1.0,1.4,30,103,28,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.08,0.03,0.08
Anthony Gordon,ENG,"FW,MF",19,2001,3,1,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Ben Godfrey,ENG,DF,22,1998,31,29,2685,29.8,0,2,2,0,0,0,4,0,1.0,1.0,0.8,1.8,46,63,10,0.0,0.07,0.07,0.0,0.07,0.03,0.03,0.06,0.03,0.06
Bernard,BRA,"MF,FW",27,1992,12,3,455,5.1,1,0,1,1,0,0,2,0,0.3,0.3,0.6,0.8,13,37,42,0.2,0.0,0.2,0.2,0.2,0.05,0.11,0.16,0.05,0.16
Cenk Tosun,TUR,FW,29,1991,5,0,48,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12
Dominic Calvert-Lewin,ENG,FW,23,1997,33,32,2871,31.9,16,0,16,16,0,0,3,0,16.3,16.3,2.0,18.3,36,46,160,0.5,0.0,0.5,0.5,0.5,0.51,0.06,0.57,0.51,0.57
Fabian Delph,ENG,"MF,DF",30,1989,8,2,266,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,2,11,4,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
