General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Marušić,MNE,DF,30,1992,37,37,3100,34.4,1,0,1,1,0,0,3,1,0.4,0.4,0.8,1.2,35,118,108,0.03,0.0,0.03,0.03,0.03,0.01,0.02,0.04,0.01,0.04
Alessio Romagnoli,ITA,DF,28,1995,29,26,2411,26.8,0,0,0,0,0,0,9,0,0.6,0.6,0.6,1.1,7,87,2,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Christos Mandas,GRE,GK,21,2001,9,8,721,8.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ciro Immobile,ITA,FW,33,1990,31,21,1652,18.4,7,1,8,3,4,4,8,0,9.7,6.6,2.1,8.6,19,39,123,0.38,0.05,0.44,0.16,0.22,0.53,0.11,0.64,0.36,0.47
Daichi Kamada,JPN,MF,26,1996,29,17,1544,17.2,2,2,4,2,0,0,3,0,1.8,1.8,2.8,4.6,40,96,78,0.12,0.12,0.23,0.12,0.23,0.11,0.16,0.27,0.11,0.27
Danilo Cataldi,ITA,MF,28,1994,28,15,1361,15.1,1,0,1,1,0,0,8,0,0.4,0.4,0.8,1.1,9,69,7,0.07,0.0,0.07,0.07,0.07,0.02,0.05,0.08,0.02,0.08
Elseid Hysaj,ALB,DF,29,1994,22,11,1199,13.3,0,0,0,0,0,0,2,0,0.2,0.2,0.4,0.7,27,51,41,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Felipe Anderson,BRA,"FW,MF",30,1993,38,33,2770,30.8,5,6,11,5,0,0,3,0,4.4,4.4,6.3,10.7,108,126,226,0.16,0.19,0.36,0.16,0.36,0.14,0.21,0.35,0.14,0.35
Gustav Isaksen,DEN,FW,22,2001,28,12,1074,11.9,3,1,4,3,0,0,3,0,1.6,1.6,2.6,4.2,36,21,95,0.25,0.08,0.34,0.25,0.34,0.13,0.22,0.35,0.13,0.35
Ivan Provedel,ITA,GK,29,1994,30,30,2699,30.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Pellegrini,ITA,DF,24,1999,19,8,786,8.7,1,0,1,1,0,0,7,1,0.2,0.2,0.3,0.5,18,46,30,0.11,0.0,0.11,0.11,0.11,0.03,0.03,0.06,0.03,0.06
Luis Alberto,ESP,MF,30,1992,33,29,2311,25.7,5,7,12,5,0,0,7,0,4.7,4.7,4.7,9.4,83,212,124,0.19,0.27,0.47,0.19,0.47,0.18,0.18,0.37,0.18,0.37
Manuel Lazzari,ITA,DF,29,1993,24,19,1671,18.6,0,2,2,0,0,0,4,1,1.0,1.0,1.3,2.3,73,62,104,0.0,0.11,0.11,0.0,0.11,0.06,0.07,0.13,0.06,0.13
Mario Gila,ESP,DF,22,2000,21,21,1809,20.1,0,0,0,0,0,0,4,1,0.5,0.5,0.5,1.0,21,93,12,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Mattia Zaccagni,ITA,"FW,MF",28,1995,28,24,1956,21.7,6,1,7,6,0,0,8,0,4.7,4.7,2.9,7.6,88,55,209,0.28,0.05,0.32,0.28,0.32,0.22,0.13,0.35,0.22,0.35
Mattéo Guendouzi,FRA,MF,24,1999,33,27,2367,26.3,2,3,5,2,0,0,3,1,1.6,1.6,2.3,3.9,46,119,79,0.08,0.11,0.19,0.08,0.19,0.06,0.09,0.15,0.06,0.15
Matías Vecino,URU,MF,31,1991,31,8,1153,12.8,6,1,7,6,0,0,8,0,3.7,3.7,0.4,4.1,16,74,43,0.47,0.08,0.55,0.47,0.55,0.29,0.03,0.32,0.29,0.32
Nicolò Casale,ITA,DF,25,1998,20,16,1559,17.3,0,0,0,0,0,0,5,0,0.9,0.9,0.0,0.9,20,49,4,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Nicolò Rovella,ITA,MF,21,2001,23,16,1318,14.6,0,2,2,0,0,0,6,0,0.6,0.6,0.5,1.1,21,56,11,0.0,0.14,0.14,0.0,0.14,0.04,0.03,0.08,0.04,0.08
Patric,ESP,DF,30,1993,20,19,1608,17.9,2,0,2,2,0,0,4,0,1.4,1.4,0.2,1.5,3,72,12,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09
Pedro,ESP,"FW,MF",36,1987,33,5,816,9.1,1,1,2,1,0,0,4,0,1.5,1.5,2.1,3.6,31,33,81,0.11,0.11,0.22,0.11,0.22,0.17,0.23,0.39,0.17,0.39
Valentín Castellanos,ARG,FW,24,1998,35,16,1682,18.7,4,3,7,4,0,0,2,0,7.3,7.3,1.7,8.9,15,47,132,0.21,0.16,0.37,0.21,0.37,0.39,0.09,0.48,0.39,0.48
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
