General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Aboubakar Kamara,MTN,"FW,MF",25,1995,11,2,315,3.5,0,0,0,0,0,0,1,1,0.5,0.5,0.3,0.9,11,6,30,0.0,0.0,0.0,0.0,0.0,0.16,0.09,0.25,0.16,0.25
Ademola Lookman,NGA,"FW,MF",22,1997,34,31,2747,30.5,4,4,8,4,0,1,5,0,6.3,5.5,5.2,10.7,110,110,236,0.13,0.13,0.26,0.13,0.26,0.21,0.17,0.37,0.18,0.35
Aleksandar Mitrović,SRB,FW,25,1994,27,13,1402,15.6,3,3,6,2,1,2,3,0,6.2,4.6,2.7,7.3,10,27,88,0.19,0.19,0.39,0.13,0.32,0.4,0.18,0.57,0.29,0.47
Alphonse Areola,FRA,GK,27,1993,36,36,3240,36.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andre-Frank Zambo Anguissa,CMR,MF,24,1995,36,29,2587,28.7,0,3,3,0,0,0,6,0,1.6,1.6,2.5,4.0,81,156,68,0.0,0.1,0.1,0.0,0.1,0.05,0.09,0.14,0.05,0.14
Antonee Robinson,USA,DF,22,1997,28,24,2162,24.0,0,0,0,0,0,0,4,1,0.4,0.4,1.9,2.3,98,82,145,0.0,0.0,0.0,0.0,0.0,0.02,0.08,0.1,0.02,0.1
Bobby Reid,JAM,"MF,FW",27,1993,33,28,2372,26.4,5,2,7,5,0,0,7,0,3.8,3.8,1.1,4.9,44,67,138,0.19,0.08,0.27,0.19,0.27,0.14,0.04,0.19,0.14,0.19
Denis Odoi,GHA,DF,32,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.1,5,10,5,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Fabio Carvalho,POR,"MF,FW",17,2002,4,3,255,2.8,1,0,1,1,0,0,0,0,1.2,1.2,0.4,1.6,10,6,14,0.35,0.0,0.35,0.35,0.35,0.41,0.15,0.56,0.41,0.56
Harrison Reed,ENG,MF,25,1995,31,26,2247,25.0,0,2,2,0,0,0,5,0,0.4,0.4,1.7,2.1,24,127,16,0.0,0.08,0.08,0.0,0.08,0.02,0.07,0.08,0.02,0.08
Ivan Cavaleiro,POR,FW,26,1993,36,27,2472,27.5,3,0,3,2,1,2,2,0,6.4,4.8,2.7,7.5,68,63,230,0.11,0.0,0.11,0.07,0.07,0.23,0.1,0.33,0.17,0.27
Joachim Andersen,DEN,DF,24,1996,31,30,2730,30.3,1,1,2,1,0,0,7,1,1.2,1.2,0.4,1.7,20,95,7,0.03,0.03,0.07,0.03,0.07,0.04,0.01,0.05,0.04,0.05
Joe Bryan,ENG,"DF,MF",26,1993,16,7,669,7.4,1,0,1,1,0,0,2,0,0.6,0.6,0.3,0.9,13,31,33,0.13,0.0,0.13,0.13,0.13,0.07,0.04,0.12,0.07,0.12
Josh Maja,NGA,FW,21,1998,15,9,810,9.0,3,0,3,2,1,1,0,0,4.5,3.7,0.5,4.2,5,15,33,0.33,0.0,0.33,0.22,0.22,0.5,0.05,0.55,0.41,0.47
