General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Andreas Hanche-Olsen,NOR,DF,28-028,1997,10,5,530,5.9,0,1,1,0,0,0,3,1,0.2,0.2,0.2,0.5,1,16,3,0.0,0.17,0.17,0.0,0.17,0.04,0.04,0.08,0.04,0.08
Anthony Caci,FRA,DF,27-228,1997,20,20,1628,18.1,1,4,5,1,0,0,5,0,2.0,2.0,3.2,5.2,23,79,86,0.06,0.22,0.28,0.06,0.28,0.11,0.18,0.29,0.11,0.29
Armindo Sieb,GER,"FW,MF",21-363,2003,20,5,681,7.6,2,2,4,2,0,0,2,0,2.7,2.7,1.1,3.8,24,16,54,0.26,0.26,0.53,0.26,0.53,0.36,0.14,0.5,0.36,0.5
Arnaud Nordin,FRA,DF,26-242,1998,2,0,21,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,3,0.0,0.0,0.0,0.0,0.0,0.1,1.22,1.32,0.1,1.32
Aymen Barkok,MAR,MF,26-269,1998,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,5,6,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17
Danny da Costa,GER,DF,31-216,1993,12,12,928,10.3,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,6,45,11,0.0,0.1,0.1,0.0,0.1,0.01,0.03,0.03,0.01,0.03
Dominik Kohr,GER,"DF,MF",31-014,1994,20,20,1765,19.6,0,0,0,0,0,0,8,0,0.4,0.4,0.5,0.9,21,86,27,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05
Gabriel Vidovic,CRO,MF,21-075,2003,1,0,4,0.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,2,0.0,0.0,0.0,0.0,0.0,1.17,0.0,1.17,1.17,1.17
Hong Hyunseok,KOR,MF,25-243,1999,16,4,439,4.9,0,1,1,0,0,0,0,0,0.5,0.5,0.6,1.1,6,14,23,0.0,0.21,0.21,0.0,0.21,0.1,0.13,0.23,0.1,0.23
Jonathan Burkardt,GER,FW,24-218,2000,17,16,1147,12.7,12,1,13,11,1,1,0,0,8.9,8.1,1.2,9.3,13,23,83,0.94,0.08,1.02,0.86,0.94,0.7,0.09,0.79,0.64,0.73
Kaishu Sano,JPN,MF,24-046,2000,21,21,1873,20.8,0,0,0,0,0,0,1,0,0.4,0.4,0.4,0.8,21,97,27,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Karim Onisiwo,AUT,"MF,FW",32-334,1992,6,1,110,1.2,0,0,0,0,0,0,0,0,0.1,0.1,0.3,0.4,1,0,8,0.0,0.0,0.0,0.0,0.0,0.06,0.27,0.33,0.06,0.33
