General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Adam Armstrong,ENG,FW,24,1997,23,17,1413,15.7,2,2,4,2,0,0,1,0,4.5,4.5,1.6,6.2,39,30,105,0.13,0.13,0.25,0.13,0.25,0.29,0.1,0.39,0.29,0.39
Alex McCarthy,ENG,GK,31,1989,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armando Broja,ALB,FW,19,2001,32,21,1975,21.9,6,0,6,6,0,0,2,0,5.9,5.9,1.0,6.9,56,29,114,0.27,0.0,0.27,0.27,0.27,0.27,0.05,0.32,0.27,0.32
Che Adams,SCO,FW,25,1996,30,23,2039,22.7,7,3,10,7,0,0,0,0,7.1,7.1,3.0,10.1,19,33,153,0.31,0.13,0.44,0.31,0.44,0.31,0.13,0.45,0.31,0.45
Fraser Forster,ENG,GK,33,1988,19,19,1710,19.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima Diallo,FRA,MF,22,1999,23,10,1023,11.4,0,2,2,0,0,0,1,0,0.4,0.4,1.0,1.5,17,57,20,0.0,0.18,0.18,0.0,0.18,0.04,0.09,0.13,0.04,0.13
Jack Stephens,ENG,DF,27,1994,11,9,811,9.0,0,0,0,0,0,0,3,0,0.0,0.0,0.3,0.3,7,28,3,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04
James Ward-Prowse,ENG,MF,26,1994,36,36,3215,35.7,10,5,15,6,4,4,3,1,5.4,2.2,6.5,8.7,21,189,42,0.28,0.14,0.42,0.17,0.31,0.15,0.18,0.33,0.06,0.24
Jan Bednarek,POL,DF,25,1996,31,30,2629,29.2,4,0,4,4,0,0,10,0,2.2,2.2,0.4,2.6,0,61,5,0.14,0.0,0.14,0.14,0.14,0.08,0.01,0.09,0.08,0.09
