General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alfreð Finnbogason,ISL,FW,32,1989,10,3,292,3.2,2,1,3,2,0,0,0,0,1.3,1.3,0.8,2.2,2,8,14,0.62,0.31,0.92,0.62,0.92,0.41,0.26,0.67,0.41,0.67
Andi Zeqiri,SUI,"FW,MF",22,1999,22,11,1016,11.3,2,1,3,2,0,0,2,0,2.9,2.9,0.7,3.6,10,19,44,0.18,0.09,0.27,0.18,0.27,0.25,0.06,0.32,0.25,0.32
André Hahn,GER,"MF,FW",30,1990,32,25,2101,23.3,5,2,7,5,0,0,5,0,2.9,2.9,2.1,5.0,25,31,95,0.21,0.09,0.3,0.21,0.3,0.12,0.09,0.21,0.12,0.21
Arne Maier,GER,MF,22,1999,29,21,1864,20.7,1,6,7,1,0,0,0,0,1.5,1.5,3.5,5.0,26,83,51,0.05,0.29,0.34,0.05,0.34,0.07,0.17,0.24,0.07,0.24
Carlos Gruezo,ECU,MF,26,1995,17,9,970,10.8,0,0,0,0,0,0,7,0,0.4,0.4,0.1,0.5,3,34,6,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04
Daniel Caligiuri,ITA,"DF,MF",33,1988,28,24,2004,22.3,4,2,6,1,3,3,4,0,4.3,1.9,2.4,4.3,52,77,90,0.18,0.09,0.27,0.04,0.13,0.19,0.11,0.3,0.08,0.19
Florian Niederlechner,GER,FW,30,1990,26,13,1165,12.9,5,3,8,5,0,0,1,0,5.0,5.0,0.7,5.7,15,19,49,0.39,0.23,0.62,0.39,0.62,0.39,0.06,0.45,0.39,0.45
Frederik Winther,DEN,DF,20,2001,4,3,328,3.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fredrik Jensen,FIN,"MF,FW",23,1997,12,2,418,4.6,0,1,1,0,0,0,0,0,0.2,0.2,0.6,0.8,10,10,21,0.0,0.22,0.22,0.0,0.22,0.04,0.13,0.17,0.04,0.17
