General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Alexander Nübel,GER,GK,28-137,1996,21,21,1890,21.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0
Ameen Al-Dakhil,BEL,DF,22-345,2002,5,4,300,3.3,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.2,1,10,0,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.07,0.02,0.07
Angelo Stiller,GER,MF,23-316,2001,21,20,1826,20.3,0,4,4,0,0,0,4,0,0.6,0.6,4.0,4.7,25,185,42,0.0,0.2,0.2,0.0,0.2,0.03,0.2,0.23,0.03,0.23
Anrie Chase,JPN,DF,20-327,2004,12,7,734,8.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,6,28,2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02
Anthony Rouault,FRA,DF,23-261,2001,18,14,1212,13.5,1,0,1,1,0,0,1,0,0.5,0.5,0.3,0.8,6,52,4,0.07,0.0,0.07,0.07,0.07,0.04,0.02,0.06,0.04,0.06
Atakan Karazor,,MF,28-124,1996,19,18,1482,16.5,1,2,3,1,0,0,7,1,0.9,0.9,1.7,2.6,8,72,12,0.06,0.12,0.18,0.06,0.18,0.06,0.1,0.16,0.06,0.16
Chris Führich,GER,"MF,FW",27-036,1998,20,12,1118,12.4,1,2,3,1,0,0,0,0,1.3,1.3,2.2,3.5,61,54,119,0.08,0.16,0.24,0.08,0.24,0.11,0.18,0.28,0.11,0.28
Dan-Axel Zagadou,FRA,"DF,MF",25-256,1999,2,0,29,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deniz Undav,GER,"FW,MF",28-210,1996,15,11,949,10.5,7,1,8,7,0,0,3,0,8.0,8.0,1.0,9.0,19,39,71,0.66,0.09,0.76,0.66,0.76,0.76,0.09,0.85,0.76,0.85
El Bilal Touré,MLI,"FW,MF",23-134,2001,9,3,314,3.5,2,1,3,2,0,0,0,0,1.6,1.6,1.1,2.7,4,5,21,0.57,0.29,0.86,0.57,0.86,0.47,0.31,0.78,0.47,0.78
Enzo Millot,FRA,"MF,FW",22-212,2002,20,16,1320,14.7,4,2,6,4,0,1,5,0,6.3,5.4,2.1,7.5,24,89,88,0.27,0.14,0.41,0.27,0.41,0.43,0.14,0.57,0.37,0.51
Ermedin Demirović,BIH,FW,26-326,1998,21,14,1222,13.6,8,0,8,8,0,2,1,0,7.6,5.8,1.1,7.0,14,21,78,0.59,0.0,0.59,0.59,0.59,0.56,0.08,0.64,0.43,0.51
Fabian Rieder,SUI,"MF,FW",22-364,2002,17,6,668,7.4,1,3,4,1,0,0,0,0,1.2,1.2,1.9,3.1,14,30,43,0.13,0.4,0.54,0.13,0.54,0.17,0.25,0.42,0.17,0.42
Frans Krätzig,GER,DF,22-031,2003,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Bruun Larsen,DEN,MF,26-148,1998,5,3,271,3.0,1,0,1,1,0,0,1,0,0.3,0.3,1.1,1.4,14,12,28,0.33,0.0,0.33,0.33,0.33,0.1,0.37,0.47,0.1,0.47
Jamie Leweling,GER,"MF,FW",23-354,2001,15,12,933,10.4,1,1,2,1,0,0,3,0,0.6,0.6,2.4,3.0,39,38,100,0.1,0.1,0.19,0.1,0.19,0.06,0.23,0.29,0.06,0.29
Jarzinho Malanga,GER,DF,18-219,2006,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josha Vagnoman,GER,"DF,MF",24-065,2000,19,16,1472,16.4,1,0,1,1,0,0,4,0,1.1,1.1,1.4,2.5,20,33,75,0.06,0.0,0.06,0.06,0.06,0.07,0.08,0.15,0.07,0.15
Julian Chabot,GER,DF,27-002,1998,19,16,1380,15.3,1,1,2,1,0,0,7,1,1.2,1.2,0.1,1.3,6,55,2,0.07,0.07,0.13,0.07,0.13,0.08,0.01,0.09,0.08,0.09
Justin Diehl,GER,"FW,DF",20-079,2004,5,0,83,0.9,1,0,1,1,0,0,0,0,1.0,1.0,0.1,1.1,5,5,18,1.08,0.0,1.08,1.08,1.08,1.06,0.12,1.18,1.06,1.18
Leonidas Stergiou,SUI,DF,22-348,2002,6,5,390,4.3,0,1,1,0,0,0,0,0,0.1,0.1,0.0,0.1,3,16,9,0.0,0.23,0.23,0.0,0.23,0.02,0.01,0.03,0.02,0.03
Maximilian Mittelstädt,GER,DF,27-333,1997,19,16,1429,15.9,1,4,5,1,0,0,4,0,0.6,0.6,3.0,3.6,36,102,89,0.06,0.25,0.31,0.06,0.31,0.04,0.19,0.23,0.04,0.23
Nick Woltemade,GER,"FW,MF",23-000,2002,16,8,784,8.7,6,1,7,4,2,2,2,0,5.1,3.5,1.4,4.9,13,27,68,0.69,0.11,0.8,0.46,0.57,0.58,0.17,0.75,0.4,0.56
Pascal Stenzel,GER,DF,28-331,1996,4,2,131,1.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,6,6,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08
Ramon Hendriks,NED,DF,23-211,2001,15,5,585,6.5,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,4,14,17,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03
Yannik Keitel,GER,MF,24-365,2000,8,1,157,1.7,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,8,2,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.22,0.2,0.22
