General,General,General,General,General,Playing time,Playing time,Playing time,Playing time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes,Per 90 minutes
Player,Nation,Pos,Age,Born,Mp,Starts,Min,90s,Gls,Ast,G+a,G-pk,Pk,Pkatt,Crdy,Crdr,Xg,Npxg,Xag,Npxg+xag,Prgc,Prgp,Prgr,Gls,Ast,G+a,G-pk,G+a-pk,Xg,Xag,Xg+xag,Npxg,Npxg+xag
Antonio Candreva,ITA,"MF,DF",35,1987,35,32,2726,30.3,7,4,11,7,0,0,3,1,3.7,3.7,4.7,8.3,71,135,171,0.23,0.13,0.36,0.23,0.36,0.12,0.15,0.27,0.12,0.27
Antonio Iervolino,ITA,MF,19,2003,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boulaye Dia,SEN,"FW,MF",25,1996,33,27,2518,28.0,16,6,22,15,1,1,4,0,8.8,8.0,3.1,11.1,48,50,140,0.57,0.21,0.79,0.54,0.75,0.31,0.11,0.43,0.29,0.4
Diego Valencia,CHI,"MF,FW",22,2000,12,0,231,2.6,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,1,4,21,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.09,0.05,0.09
Domagoj Bradarić,CRO,DF,22,1999,31,24,2250,25.0,0,3,3,0,0,0,5,0,0.2,0.2,2.3,2.5,63,52,107,0.0,0.12,0.12,0.0,0.12,0.01,0.09,0.1,0.01,0.1
Domen Črnigoj,SVN,MF,26,1995,7,4,296,3.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,3,9,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16
Dylan Bronn,TUN,DF,27,1995,24,19,1683,18.7,0,0,0,0,0,0,5,1,0.7,0.7,0.4,1.0,10,70,5,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.05,0.03,0.05
Emil Bohinen,NOR,MF,23,1999,24,9,832,9.2,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.8,12,31,16,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
Erik Botheim,NOR,"MF,FW",22,2000,28,9,866,9.6,1,3,4,1,0,0,2,0,0.6,0.6,1.8,2.3,11,21,61,0.1,0.31,0.42,0.1,0.42,0.06,0.18,0.24,0.06,0.24
Federico Bonazzoli,ITA,"FW,MF",25,1997,24,12,1119,12.4,2,1,3,2,0,0,1,0,2.4,2.4,1.1,3.5,11,43,67,0.16,0.08,0.24,0.16,0.24,0.19,0.09,0.28,0.19,0.28
Federico Fazio,ARG,DF,35,1987,14,12,1074,11.9,1,0,1,1,0,0,2,1,0.7,0.7,0.1,0.8,13,40,4,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07
Flavius Daniliuc,AUT,DF,21,2001,27,23,2195,24.4,0,2,2,0,0,0,9,0,0.6,0.6,0.5,1.2,14,70,5,0.0,0.08,0.08,0.0,0.08,0.03,0.02,0.05,0.03,0.05
Franck Ribéry,FRA,MF,39,1983,1,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Giulio Maggiore,ITA,MF,24,1998,16,11,894,9.9,0,0,0,0,0,0,2,0,0.5,0.5,0.5,0.9,7,53,13,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Grigoris Kastanos,CYP,"MF,DF",24,1998,28,13,1286,14.3,2,1,3,2,0,0,4,0,1.9,1.9,0.6,2.5,27,57,59,0.14,0.07,0.21,0.14,0.21,0.13,0.05,0.18,0.13,0.18
Guillermo Ochoa,MEX,GK,37,1985,20,20,1800,20.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hans Nicolussi Caviglia,ITA,MF,22,2000,12,6,586,6.5,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.5,4,19,2,0.15,0.0,0.15,0.15,0.15,0.07,0.01,0.07,0.07,0.07
Ivan Radovanović,SRB,"MF,DF",33,1988,10,7,671,7.5,0,0,0,0,0,0,1,1,0.2,0.2,0.0,0.2,2,16,2,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Julian Kristoffersen,NOR,FW,25,1997,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Junior Sambia,FRA,DF,25,1996,22,7,697,7.7,0,1,1,0,0,0,3,0,0.6,0.6,1.6,2.2,23,27,38,0.0,0.13,0.13,0.0,0.13,0.08,0.21,0.29,0.08,0.29
Krzysztof Piątek,POL,FW,27,1995,33,23,2140,23.8,4,5,9,3,1,1,5,0,8.3,7.6,2.1,9.7,27,33,121,0.17,0.21,0.38,0.13,0.34,0.35,0.09,0.44,0.32,0.41
Lassana Coulibaly,MLI,MF,26,1996,35,34,2892,32.1,3,3,6,3,0,0,12,0,0.8,0.8,1.8,2.6,52,120,59,0.09,0.09,0.19,0.09,0.19,0.03,0.06,0.08,0.03,0.08
Lorenzo Pirola,ITA,DF,20,2002,26,23,1941,21.6,2,0,2,2,0,0,4,0,1.5,1.5,0.4,1.9,13,43,4,0.09,0.0,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09
Luigi Sepe,ITA,GK,31,1991,17,17,1530,17.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matteo Lovato,ITA,DF,22,2000,17,8,814,9.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,1,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norbert Gyömbér,SVK,DF,30,1992,27,23,1740,19.3,0,1,1,0,0,0,5,0,0.7,0.7,0.6,1.4,5,45,2,0.0,0.05,0.05,0.0,0.05,0.04,0.03,0.07,0.04,0.07
Pasquale Mazzocchi,ITA,DF,27,1995,27,23,1958,21.8,2,3,5,2,0,0,2,0,1.3,1.3,2.6,3.9,70,60,102,0.09,0.14,0.23,0.09,0.23,0.06,0.12,0.18,0.06,0.18
Tonny Vilhena,NED,MF,27,1995,33,27,2265,25.2,4,1,5,4,0,0,5,0,2.4,2.4,1.7,4.1,30,80,59,0.16,0.04,0.2,0.16,0.2,0.1,0.07,0.16,0.1,0.16
Vincenzo Fiorillo,ITA,GK,32,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
William Troost-Ekong,NGA,DF,28,1993,9,4,444,4.9,1,0,1,1,0,0,1,0,0.7,0.7,0.0,0.7,1,6,0,0.2,0.0,0.2,0.2,0.2,0.14,0.0,0.14,0.14,0.14
